23024|4823|HP659177|11/01/2008 01:55:00 AM|028XX N ROCKWELL ST|0110|HOMICIDE|FIRST DEGREE MURDER|ALLEY|False|False|1411|14.0|1.0|21.0|01A|1158544.0|1918729.0|2008|08/17/2015 03:03:40 PM|41.932733398|-87.692780748|(41.932733398, -87.692780748)
23667|4824|HP665739|11/04/2008 05:15:00 PM|130XX S TORRENCE AVE|0110|HOMICIDE|FIRST DEGREE MURDER|AUTO|False|False|434|4.0|10.0|55.0|01A|1195766.0|1819224.0|2008|08/17/2015 03:03:40 PM|41.65884168|-87.559288749|(41.65884168, -87.559288749)
24289|4825|HP665739|11/04/2008 06:14:00 PM|130XX S TORRENCE AVE|0110|HOMICIDE|FIRST DEGREE MURDER|AUTO|False|False|434|4.0|10.0|55.0|01A|1195766.0|1819224.0|2008|08/17/2015 03:03:40 PM|41.65884168|-87.559288749|(41.65884168, -87.559288749)
24866|4826|HP666254|11/05/2008 11:40:00 PM|070XX S PERRY AVE|0110|HOMICIDE|FIRST DEGREE MURDER|PORCH|True|False|731|7.0|6.0|69.0|01A|1176614.0|1858370.0|2008|08/17/2015 03:03:40 PM|41.766714308|-87.628197204|(41.766714308, -87.628197204)
25479|4827|G514099|11/04/2008 12:50:00 PM|013XX S WABASH AVE|0110|HOMICIDE|FIRST DEGREE MURDER|APARTMENT|True|False|132|1.0|2.0|33.0|01A|1176977.0|1894294.0|2008|08/17/2015 03:03:40 PM|41.865284723|-87.625782459|(41.865284723, -87.625782459)
26028|4828|HP669416|11/06/2008 05:13:00 PM|015XX W 63RD ST|0110|HOMICIDE|FIRST DEGREE MURDER|ALLEY|False|False|725|7.0|16.0|67.0|01A|1167307.0|1862956.0|2008|08/17/2015 03:03:40 PM|41.779503192|-87.662179772|(41.779503192, -87.662179772)
26703|4829|HP669416|11/06/2008 05:13:00 PM|015XX W 63RD ST|0110|HOMICIDE|FIRST DEGREE MURDER|ALLEY|False|False|725|7.0|16.0|67.0|01A|1167307.0|1862956.0|2008|08/17/2015 03:03:40 PM|41.779503192|-87.662179772|(41.779503192, -87.662179772)
27352|4830|HP668769|11/07/2008 02:35:00 PM|074XX S SOUTH CHICAGO AVE|0110|HOMICIDE|FIRST DEGREE MURDER|APARTMENT|True|False|324|3.0|5.0|69.0|01A|1185125.0|1855910.0|2008|08/17/2015 03:03:40 PM|41.759768134|-87.597078595|(41.759768134, -87.597078595)
28036|4831|HP670711|11/07/2008 02:46:00 PM|029XX E 88TH ST|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|True|False|423|4.0|10.0|46.0|01A|1197422.0|1847192.0|2008|08/17/2015 03:03:40 PM|41.735547653|-87.552301102|(41.735547653, -87.552301102)
28675|4832|HP671699|11/07/2008 09:17:00 PM|018XX S CALIFORNIA AVE|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|False|False|1023|10.0|28.0|29.0|01A|1157985.0|1890877.0|2008|08/17/2015 03:03:40 PM|41.856316491|-87.695595805|(41.856316491, -87.695595805)
29189|4833|HP673625|11/09/2008 12:18:00 AM|024XX W ADAMS ST|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|False|False|1125|11.0|2.0|28.0|01A|1160092.0|1898979.0|2008|08/17/2015 03:03:40 PM|41.878505963|-87.687638324|(41.878505963, -87.687638324)
29861|4834|HP674198|11/09/2008 11:43:00 AM|001XX S MAYFIELD AVE|0110|HOMICIDE|FIRST DEGREE MURDER|ALLEY|True|False|1513|15.0|29.0|25.0|01A|1137300.0|1898807.0|2008|08/17/2015 03:03:40 PM|41.878474016|-87.771330921|(41.878474016, -87.771330921)
30490|4835|HP674576|11/09/2008 04:09:00 PM|004XX S PULASKI RD|0110|HOMICIDE|FIRST DEGREE MURDER|GAS STATION DRIVE/PROP.|False|False|1132|11.0|24.0|26.0|01A|1149797.0|1897617.0|2008|08/17/2015 03:03:40 PM|41.874974798|-87.725475051|(41.874974798, -87.725475051)
31234|4836|HP674783|11/09/2008 07:14:00 PM|025XX E 97TH ST|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|False|False|431|4.0|7.0|51.0|01A|1194527.0|1841118.0|2008|08/17/2015 03:03:40 PM|41.718951651|-87.563106159|(41.718951651, -87.563106159)
32023|4837|HP676307|11/10/2008 06:32:00 PM|014XX S KEDVALE AVE|0110|HOMICIDE|FIRST DEGREE MURDER|HALLWAY|False|False|1011|10.0|24.0|29.0|01A|1148953.0|1892704.0|2008|08/17/2015 03:03:40 PM|41.861509305|-87.728700952|(41.861509305, -87.728700952)
32811|4838|HP677914|11/11/2008 06:18:00 PM|079XX S ESSEX AVE|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|False|False|422|4.0|7.0|46.0|01A|1194234.0|1852837.0|2008|08/17/2015 03:03:40 PM|41.7511168|-87.563795519|(41.7511168, -87.563795519)
33402|4839|HP678375|11/11/2008 10:25:00 PM|038XX W AUGUSTA BLVD|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|False|False|1112|11.0|27.0|23.0|01A|1150429.0|1906395.0|2008|08/17/2015 03:03:40 PM|41.89905026|-87.722925332|(41.89905026, -87.722925332)
33950|4840|HP680297|11/14/2008 04:38:00 AM|008XX N RIDGEWAY AVE|0110|HOMICIDE|FIRST DEGREE MURDER|HOUSE|False|False|1112|11.0|27.0|23.0|01A|1151234.0|1905334.0|2008|08/17/2015 03:03:40 PM|41.896123015|-87.719996432|(41.896123015, -87.719996432)
34700|4841|HP682113|11/14/2008 01:00:00 AM|067XX S EAST END AVE|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|False|False|332|3.0|5.0|43.0|01A|1188695.0|1860630.0|2008|08/17/2015 03:03:40 PM|41.772635626|-87.58384403|(41.772635626, -87.58384403)
35345|4842|HP683635|11/14/2008 09:06:00 PM|072XX S EBERHART AVE|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|False|False|323|3.0|6.0|69.0|01A|1180832.0|1857026.0|2008|08/17/2015 03:03:40 PM|41.762930303|-87.61277799|(41.762930303, -87.61277799)
35832|4843|HP683657|11/14/2008 09:30:00 PM|060XX S MAY ST|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|True|False|712|7.0|16.0|68.0|01A|1169683.0|1864828.0|2008|08/17/2015 03:03:40 PM|41.784588964|-87.653414812|(41.784588964, -87.653414812)
36498|4844|HP684923|11/15/2008 02:27:00 PM|108XX S GREEN BAY AVE|0110|HOMICIDE|FIRST DEGREE MURDER|GARAGE|True|False|432|4.0|10.0|52.0|01A|1200536.0|1833773.0|2008|08/17/2015 03:03:40 PM|41.698646716|-87.541345118|(41.698646716, -87.541345118)
37092|4845|HP684209|11/15/2008 09:17:00 PM|022XX W 23RD PL|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|False|False|1034|10.0|25.0|31.0|01A|1161706.0|1888370.0|2008|08/17/2015 03:03:40 PM|41.849360377|-87.68200759|(41.849360377, -87.68200759)
37630|4846|HP686096|11/16/2008 10:45:00 AM|008XX N HOMAN AVE|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|False|False|1121|11.0|27.0|23.0|01A|1153551.0|1905602.0|2008|08/17/2015 03:03:40 PM|41.896812665|-87.711479372|(41.896812665, -87.711479372)
38267|4847|HP686218|11/16/2008 12:17:00 PM|011XX W POLK ST|0110|HOMICIDE|FIRST DEGREE MURDER|HOUSE|False|False|1213|12.0|25.0|28.0|01A|1169099.0|1896611.0|2008|08/17/2015 03:03:40 PM|41.871817285|-87.654635394|(41.871817285, -87.654635394)
38890|4848|HP686779|11/16/2008 07:41:00 PM|071XX S RIDGELAND AVE|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|True|False|324|3.0|5.0|43.0|01A|1189109.0|1857825.0|2008|08/17/2015 03:03:40 PM|41.764928563|-87.582416215|(41.764928563, -87.582416215)
39629|4849|HP688027|11/17/2008 03:43:00 PM|040XX S WABASH AVE|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|True|False|214|2.0|3.0|38.0|01A|1177385.0|1878215.0|2008|08/17/2015 03:03:40 PM|41.821153535|-87.624771671|(41.821153535, -87.624771671)
40415|4850|HP691304|11/19/2008 02:20:00 PM|111XX S EMERALD AVE|0110|HOMICIDE|FIRST DEGREE MURDER|AUTO|False|False|2233|22.0|34.0|49.0|01A|1173304.0|1830909.0|2008|08/17/2015 03:03:40 PM|41.691431377|-87.641139026|(41.691431377, -87.641139026)
41099|4851|HP691940|11/19/2008 07:14:00 PM|038XX W ADAMS ST|0110|HOMICIDE|FIRST DEGREE MURDER|VACANT LOT|False|False|1122|11.0|28.0|26.0|01A|1150754.0|1898735.0|2008|08/17/2015 03:03:40 PM|41.878024063|-87.721932074|(41.878024063, -87.721932074)
41693|4852|HP684155|11/20/2008 07:37:00 PM|018XX S FAIRFIELD AVE|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|True|False|1023|10.0|28.0|29.0|01A|1158316.0|1891122.0|2008|08/17/2015 03:03:40 PM|41.856982044|-87.694374168|(41.856982044, -87.694374168)
42299|4853|HP693847|11/20/2008 07:41:00 PM|052XX S KEDZIE AVE|0110|HOMICIDE|FIRST DEGREE MURDER|PARKING LOT|False|False|822|8.0|14.0|63.0|01A|1155935.0|1869704.0|2008|08/17/2015 03:03:40 PM|41.798256669|-87.703689977|(41.798256669, -87.703689977)
42888|4854|HP695486|11/21/2008 08:37:00 PM|030XX W WELLINGTON AVE|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|False|False|1411|14.0|35.0|21.0|01A|1155369.0|1919787.0|2008|08/17/2015 03:03:40 PM|41.935701129|-87.704420069|(41.935701129, -87.704420069)
43406|4855|HP697087|11/22/2008 06:20:00 PM|078XX S ADA ST|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|False|False|612|6.0|17.0|71.0|01A|1168801.0|1852810.0|2008|08/17/2015 03:03:40 PM|41.75162913|-87.656995068|(41.75162913, -87.656995068)
44024|4856|HP697568|11/23/2008 02:40:00 AM|001XX N KARLOV AVE|0110|HOMICIDE|FIRST DEGREE MURDER|APARTMENT|True|False|1114|11.0|28.0|26.0|01A|1149044.0|1900346.0|2008|08/17/2015 03:03:40 PM|41.882478083|-87.72816913|(41.882478083, -87.72816913)
44558|4857|HP703211|11/26/2008 12:29:00 PM|017XX N KARLOV AVE|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|True|False|2534|25.0|30.0|23.0|01A|1148779.0|1911289.0|2008|08/17/2015 03:03:40 PM|41.912511943|-87.728859108|(41.912511943, -87.728859108)
45108|4858|HP704333|11/26/2008 11:13:00 PM|019XX E 87TH ST|0110|HOMICIDE|FIRST DEGREE MURDER|BARBER SHOP/BEAUTY SALON|True|False|412|4.0|8.0|45.0|01A|1190493.0|1847670.0|2008|08/17/2015 03:03:40 PM|41.737029077|-87.577670444|(41.737029077, -87.577670444)
45736|4859|HP705610|11/28/2008 01:33:00 AM|028XX N KILPATRICK AVE|0110|HOMICIDE|FIRST DEGREE MURDER|YARD|False|False|2521|25.0|31.0|19.0|01A|1144560.0|1918525.0|2008|08/17/2015 03:03:40 PM|41.932448799|-87.744176137|(41.932448799, -87.744176137)
46316|4860|HP715194|12/03/2008 07:18:00 PM|097XX S INDIANA AVE|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|False|False|511|5.0|6.0|49.0|01A|1179295.0|1840535.0|2008|08/17/2015 03:03:40 PM|41.717712231|-87.618913087|(41.717712231, -87.618913087)
46939|4861|HP715367|12/03/2008 09:10:00 PM|009XX N LAWLER AVE|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|True|False|1531|15.0|37.0|25.0|01A|1142522.0|1905681.0|2008|08/17/2015 03:03:40 PM|41.897241667|-87.751985582|(41.897241667, -87.751985582)
47310|10428441|HZ164773|01/01/2009 12:00:00 AM|026XX N MC VICKER AVE|1562|SEX OFFENSE|AGG CRIMINAL SEXUAL ABUSE|RESIDENCE|True|False|2512|25.0|29.0|19.0|17|||2009|05/11/2016 03:48:18 PM|||
47424|4862|HP715464|12/03/2008 10:15:00 PM|060XX S SACRAMENTO AVE|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|True|False|823|8.0|16.0|66.0|01A|1157414.0|1864538.0|2008|08/17/2015 03:03:40 PM|41.784050587|-87.698406075|(41.784050587, -87.698406075)
48242|4863|HP715913|12/04/2008 09:40:00 AM|057XX S SACRAMENTO AVE|0110|HOMICIDE|FIRST DEGREE MURDER|ALLEY|True|False|824|8.0|14.0|63.0|01A|1157362.0|1866331.0|2008|08/17/2015 03:03:40 PM|41.788971887|-87.698548194|(41.788971887, -87.698548194)
49037|4864|HP263720|12/06/2008 10:30:00 AM|036XX W SCHRAEDER DR|0110|HOMICIDE|FIRST DEGREE MURDER|PARK PROPERTY|True|True|1122|11.0|28.0|27.0|01A|1152024.0|1900906.0|2008|08/17/2015 03:03:40 PM|41.883956597|-87.717211677|(41.883956597, -87.717211677)
49811|4865|HP721262|12/07/2008 03:00:00 PM|064XX S MINERVA AVE|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|True|False|314|3.0|20.0|42.0|01A|1185161.0|1862617.0|2008|08/17/2015 03:03:40 PM|41.778171912|-87.596736141|(41.778171912, -87.596736141)
50443|4866|HP722027|12/09/2008 10:02:00 AM|004XX W CHICAGO AVE|0110|HOMICIDE|FIRST DEGREE MURDER|CHA HALLWAY|False|False|1823|18.0|27.0|8.0|01A|1173227.0|1905648.0|2008|08/17/2015 03:03:40 PM|41.89652481|-87.639211587|(41.89652481, -87.639211587)
50993|4867|HP724516|12/09/2008 02:22:00 PM|053XX W FULTON ST|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|False|False|1523|15.0|28.0|25.0|01A|1140525.0|1901483.0|2008|08/17/2015 03:03:40 PM|41.88575874|-87.759423521|(41.88575874, -87.759423521)
51583|4868|HP729520|12/12/2008 06:57:00 AM|037XX S CALUMET AVE|0110|HOMICIDE|FIRST DEGREE MURDER|AUTO|False|False|211|2.0|3.0|35.0|01A|1179205.0|1880294.0|2008|08/17/2015 03:03:40 PM|41.826817094|-87.618031571|(41.826817094, -87.618031571)
52232|4869|HP732694|12/13/2008 10:11:00 PM|102XX S BENSLEY AVE|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|True|False|431|4.0|10.0|51.0|01A|1194503.0|1837435.0|2008|08/17/2015 03:03:40 PM|41.70884573|-87.5633147|(41.70884573, -87.5633147)
52728|4870|HP733385|12/14/2008 11:50:00 AM|102XX S GREEN ST|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|False|False|2232|22.0|34.0|73.0|01A|1172456.0|1836977.0|2008|08/17/2015 03:03:40 PM|41.708101557|-87.644065847|(41.708101557, -87.644065847)
53369|4871|HP737737|12/17/2008 03:45:00 AM|016XX E 53RD ST|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|False|False|2132|2.0|5.0|41.0|01A|1188037.0|1870446.0|2008|08/17/2015 03:03:40 PM|41.799587196|-87.585943259|(41.799587196, -87.585943259)
53938|4872|HP683603|12/15/2008 10:18:00 PM|105XX S MICHIGAN AVE|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|False|False|512|5.0|9.0|49.0|01A|1178842.0|1834986.0|2008|08/17/2015 03:03:40 PM|41.702495331|-87.620740424|(41.702495331, -87.620740424)
54557|4873|HP742272|12/19/2008 08:00:00 PM|015XX W JARVIS AVE|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|True|False|2422|24.0|49.0|1.0|01A|1164769.0|1949132.0|2008|08/17/2015 03:03:40 PM|42.016030425|-87.66903815|(42.016030425, -87.66903815)
55165|4874|HP742628|12/20/2008 05:00:00 AM|007XX W 59TH ST|0110|HOMICIDE|FIRST DEGREE MURDER|STREET|True|False|711|7.0|20.0|68.0|01A|1172495.0|1865750.0|2008|08/17/2015 03:03:40 PM|41.787057554|-87.64307776|(41.787057554, -87.64307776)
55752|4875|HP742605|12/20/2008 01:01:00 AM|018XX N PULASKI RD|0110|HOMICIDE|FIRST DEGREE MURDER|AUTO|False|False|2535|25.0|30.0|20.0|01A|1149422.0|1912016.0|2008|08/17/2015 03:03:40 PM|41.914494441|-87.726477977|(41.914494441, -87.726477977)
