-111.5785808|35.2013541|2033|N COUNTRY CLUB DR|||||86004||9bc2d2363d1e8d0f
-111.5788543|35.2013326|2029|N COUNTRY CLUB DR|||||86004||113d59d3f253a43f
-111.5791068|35.2013247|2375|N OAKMONT DR|||||86004||155fce45c09e4c1a
-111.578893|35.2012805|2025|N COUNTRY CLUB DR|||||86004||10ebd85960efda81
-111.5790627|35.2012185|2377|N OAKMONT DR|||||86004||8f31802f12ddc3a1
-111.578855|35.201143|2021|N COUNTRY CLUB DR|||||86004||978edf3808f4f9c1
-111.5790065|35.2009559|2013|N COUNTRY CLUB DR|||||86004||7e4c1143a9bd391f
-111.578156|35.2009144|2071|N COUNTRY CLUB DR|||||86004||b74ab8147537f146
-111.5787802|35.2008412|2009|N COUNTRY CLUB DR|||||86004||b7683ceb5eaac5ef
-111.5789045|35.2007811|2005|N COUNTRY CLUB DR|||||86004||228e013801e6d8e1
-111.5782003|35.2007634|2067|N COUNTRY CLUB DR|||||86004||92ee40f11a1158bf
-111.5781301|35.2007014|2063|N COUNTRY CLUB DR|||||86004||e5237c96e52fb69c
-111.5789625|35.2006731|2001|N COUNTRY CLUB DR|||||86004||a8e04e679cb7ce02
-111.5780433|35.2006043|2059|N COUNTRY CLUB DR|||||86004||f5fd473bfa4427fe
-111.5783321|35.2004722|2055|N COUNTRY CLUB DR|||||86004||45ba78bdaddf28cc
-111.5782056|35.2004588|2051|N COUNTRY CLUB DR|||||86004||896bf957aa346608
-111.5788056|35.2002169|2047|N COUNTRY CLUB DR|||||86004||f34947a85df002fb
-111.5783705|35.2001903|2015|N COUNTRY CLUB DR|||||86004||eabf27bc880a7a38
-111.5788581|35.2001577|2043|N COUNTRY CLUB DR|||||86004||a76637c906382cc9
-111.578424|35.2001485|2019|N COUNTRY CLUB DR|||||86004||25dce6cf5693984b
-111.5784881|35.1999935|2023|N COUNTRY CLUB DR|||||86004||191ed79ec5d64d2f
-111.5789377|35.1999941|2039|N COUNTRY CLUB DR|||||86004||0e1bd9f2b44c64e5
-111.578559|35.1999497|2027|N COUNTRY CLUB DR|||||86004||80e5bf6585f44ea3
-111.57893|35.1999181|2035|N COUNTRY CLUB DR|||||86004||eebaf30b2d81ba5e
-111.5787342|35.1999138|2031|N COUNTRY CLUB DR|||||86004||4850bf8acf549ad5
-111.6002877|35.1990997|3909|E SUMMER RUN DR|||||86004||d8db46217575d245
-111.5893501|35.1986624|1950|N SPENCER CIR|||||86004||f1b3f8383d731c83
-111.5892149|35.1986431|1940|N SPENCER CIR|||||86004||e09f06a1456043fd
-111.6563548|35.1976643|10|S FLORENCE ST|||||86001||cddf006b93a4259a
-111.6587308|35.1974565|511|W LOWER COCONINO AVE|||||86001||4a4330874c13e2af
-111.663426|35.1960235|1200|W LOWER COCONINO AVE|||||86001||832589553ab025da
-111.6502962|35.1954338|5 1/2|W COTTAGE AVE|||||86001||7f2534973cda434e
-111.6436267|35.1943921|520|E BRANNEN AVE|||||86001||3a87d71769058636
-111.6580166|35.2200573|1775|N KITTREDGE RD|||||86001||6115778b270feeed
-111.648055|35.1940568|202|S AGASSIZ ST|||||86001||ab0284cfd3a74937
-111.6237211|35.1939111|2201|E HUNTINGTON DR|||||86004||45eae83096f49359
-111.642106|35.1939116|633|E BRANNEN AVE|||||86001||57d699316a926995
-111.6481549|35.19383|202|E BRANNEN AVE|||||86001||02ea6a9e8f4927df
-111.6484893|35.1937971|205|S AGASSIZ ST|||||86001||60f18e22c61961d4
-111.6000562|35.1932979|4005|E BUTLER AVE|||||86004||5d7656730c0ecadc
-111.6443085|35.1933825|507|E BRANNEN AVE|||||86001||c83528ca332f4f8e
-111.6440389|35.1932939|2|S COLORADO ST|||||86001||2407a53ced6541a4
-111.6502072|35.1929377|317|S SAN FRANCISCO ST|||||86001||acabf22b73b3734e
-111.672936|35.1905228|1650|W SHERRIE DR|||||86001||f84ce892e05ebb40
-111.6020687|35.1902049|3501|E BUTLER AVE|||||86004||fb695debab175b58
-111.6620174|35.186497|1411|S MILTON RD|||||86001||f0b995dc6ef2265a
-111.6617082|35.1863958|1435|S MILTON RD|||||86001||481fa3126cccc1bc
-111.6620136|35.186364|1431|S MILTON RD|||||86001||909b6a511309fab8
-111.6620034|35.1860007|1491|S MILTON RD|||||86001||c8740c9fec793abe
-111.6448556|35.1858773|6|S CALLE REPOSA|||||86001||7cfde1154ea2dd50
-111.6619992|35.1858158|1501|S MILTON RD|||||86001||96db26bfb9197808
-111.6619978|35.1857655|1509|S MILTON RD|||||86001||c06ae772b79e159a
-111.6619957|35.18569|1515|S MILTON RD|||||86001||c629225b00a65af2
-111.6619914|35.1855389|1535|S MILTON RD|||||86001||05dd95832ea63b1a
-111.5801233|35.1841606|882|N HULET LN|||||86004||0c63f4f0b6113795
-111.6873493|35.1770791|2500|W KILTIE LN|||||86005||1477f053b2967953
-111.6820795|35.1756876|3334|S DEBBIE ST|||||86005||1f3f1ec7446118a6
-111.6732009|35.1725272|3150|S WALKUP DR|||||86005||e266cf51b7bcda28
-111.6589603|35.1666336|3300|S PIMA DR|||||86005||c8bf4156ec122767
-111.6582003|35.1620844|3630|S WALAPAI DR|||||86005||a87615a6ad755359
-111.677398|35.1358291|6619|S CESSNA CIR|||||86005||5ec314141e3019be
-111.6781213|35.1356564|6628|S PIPER LN|||||86005||0bc00d469b1c4175
-111.6776439|35.1355764|6629|S CESSNA CIR|||||86005||e8cc03198f619cdf
-111.6766226|35.2346631|2940|N BOLDT DR|||||86001||e594f04655ae0800
-111.6127754|35.2099252|2136|N FOURTH ST|||||86004||4669f5a42d4d54a4
-111.61278|35.2097105|2130|N FOURTH ST|||||86004||3b60f96e4b6f91a0
-111.6127778|35.209625|2126|N FOURTH ST|||||86004||099bb78cad0f75bc
-111.6127733|35.2095336|2122|N FOURTH ST|||||86004||8e9f8d2158a52125
-111.6127787|35.2093932|2114|N FOURTH ST|||||86004||04217cec73aae8c2
-111.6127742|35.2093015|2110|N FOURTH ST|||||86004||dae73c8cdac41eef
-111.6127723|35.2091308|2102|N FOURTH ST|||||86004||d3569b0fc8800745
-111.6127724|35.2090981|2100|N FOURTH ST|||||86004||baab27323c5c0617
-111.6132458|35.2095895|2120|N FOURTH ST|||||86004||e323daf16caf0d93
-111.6132302|35.2091516|2098|N FOURTH ST|||||86004||bffd828a9a459d0a
-111.6132256|35.2087741|2028|N FOURTH ST|||||86004||c21cb92dd4f6f7e9
-111.6056221|35.2068127|2133|N WALGREENS ST|||||86004||cc04c24a0482d515
-111.6853303|35.2362577|2801|N GARRETT LN|||||86001||21c117b70268acb7
-111.6770006|35.1367768|2650|W SHAMRELL BLVD|||||86005||3df8021aa16d8331
-111.6848258|35.161716|1500|W PALMER AVE|||||86005||d1c9918cc3dc86e1
-111.6495171|35.1934084|101|E BUTLER AVE|||||86001||4ace31471eb6d751
-111.6471491|35.1435457|2245|E C O BAR TRL|||||86005||2ab564b3924bc64c
-111.6453012|35.1429347|5345|S J DIAMOND RD|||||86005||5861c23e44d8026c
-111.6324803|35.196539|1356|E CANYON VIEW DR|||||86001||e32a17cb8a7ac973
-111.6577603|35.161076|3795|S YAQUI DR|||||86005||1d65f0c75b99b7b9
-111.5695796|35.201118|6230|E WILLOW LP|||||86004||e2c676cf162a1ff5
-111.5701086|35.2008312|6209|E WILLOW LP|||||86004||e20f17493c400daa
-111.5757971|35.1987993|2350|N PLATEAU DR|||||86004||3ead0b1d5ca89fa0
-111.5757765|35.198565|2330|N PLATEAU DR|||||86004||a62b80fa94cc1314
-111.5764565|35.1981517|2303|N PLATEAU DR|||||86004||b2548fbda2ef68c1
-111.5971258|35.1970777|4505|E SPRING MEADOWS CIR|||||86004||443b59c3f95bdce9
-111.658057|35.2154524|1605|N KITTREDGE RD|||||86001||f168a964103f0459
-111.67567|35.1795525|2509|S HIGHLAND MESA RD|||||86001||7be40cfe65219b42
-111.6758317|35.1797691|2473|S HIGHLAND MESA RD|||||86001||9f1708b7b9304abf
-111.6771663|35.18135|2112|S MAJESTIC RD|||||86001||1237b025b618e68b
-111.6778288|35.1819004|1804|W HEAVENLY CT|||||86001||ffa80055d8d80768
-111.6799853|35.1826469|1969|W UNIVERSITY AVE|||||86001||d53d5078d71d46ef
-111.680159|35.1824456|1987|W UNIVERSITY AVE|||||86001||89226f685ef7be43
-111.6804909|35.1825676|1988|W UNIVERSITY AVE|||||86001||cc742f18f3b7f6b6
-111.6806029|35.1824117|2006|W UNIVERSITY AVE|||||86001||f3ec57affe03983b
-111.6377459|35.2025628|752|N SWITZER CANYON DR|||||86001||de796010a2d7eae1
-111.5687867|35.1965361|2414|N WALNUT RIDGE LN|||||86004||ff7aa21520d85615
-111.5938597|35.1972355|4488|E DREAMY LN|||||86004||395482dd9806bf5f
-111.6740001|35.158078|905|W LONE STAR TRL|||||86005||08912bd70800fae7
-111.6818064|35.181575|2095|W FRESH AIRE ST|||||86001||f54e32246c22e638
-111.681009|35.1812085|2065|W UNIVERSITY AVE|||||86001||c832182e9244a8b9
-111.6811889|35.1840048|1703|S AX HANDLE WAY|||||86001||9ed7a3580479ddb4
-111.6048452|35.2117755|2622|N STEVES BLVD|||||86004||09757e02fec92221
-111.6048419|35.2112799|2606|N STEVES BLVD|||||86004||62991301ba78653f
-111.6048426|35.2114357|2610|N STEVES BLVD|||||86004||e5807cb965d8fad7
-111.6048442|35.2115083|2612|N STEVES BLVD|||||86004||fa3d8b068e7aeb1a
-111.6048439|35.2116064|2616|N STEVES BLVD|||||86004||fb8ebae01a89c746
-111.6048439|35.2115568|2614|N STEVES BLVD|||||86004||91e96f412610ba1a
-111.6048446|35.2119084|2628|N STEVES BLVD|||||86004||40bee6eb26989faf
-111.6048455|35.212192|2704|N STEVES BLVD|||||86004||805847297e3216d3
-111.6048439|35.212072|2634|N STEVES BLVD|||||86004||77de7eb3ebae0b38
-111.6048442|35.2120163|2632|N STEVES BLVD|||||86004||634727d24bcd8171
-111.5827803|35.2225121|4600|N HIGHWAY 89|||||86004||5426c7499daebdec
-111.612773|35.2091634|2104|N FOURTH ST|||||86004||767a1cd4afab373c
-111.6127731|35.209206|2106|N FOURTH ST|||||86004||e8dc75eb2c49b26c
-111.6127745|35.2092518|2108|N FOURTH ST|||||86004||061842de37e3ad2d
-111.6127827|35.2093471|2112|N FOURTH ST|||||86004||9ab3e8785678792b
-111.612778|35.2094672|2116|N FOURTH ST|||||86004||7d1b01d550b57357
-111.6127797|35.2095873|2124|N FOURTH ST|||||86004||348a8078dd76f199
-111.6127773|35.2096685|2128|N FOURTH ST|||||86004||c7e2deb3ef98812f
-111.6127833|35.2097727|2134|N FOURTH ST|||||86004||eaebde26a523a214
-111.6550832|35.1660242|3240|S LEUPP DR|||||86005||f8172c22c7d633a9
-111.6538944|35.1656943|763|E ZUNI DR|||||86005||7978aaa0965570e4
-111.6620152|35.1864206|1421|S MILTON RD|||||86001||0f2f335947f72f3e
-111.662012|35.1863061|1441|S MILTON RD|||||86001||964bdc0eeba566d8
-111.6620104|35.1862501|1451|S MILTON RD|||||86001||9fb271fbf1366625
-111.6619907|35.1855137|1541|S MILTON RD|||||86001||7ee575d4c8127173
-111.6619929|35.1855892|1529|S MILTON RD|||||86001||45d0069e66863e74
-111.6584609|35.2353661|3391|N CAPTAIN COLTON LN|||||86001||6f996ca26dbafa72
-111.6153577|35.2147399|2700|N ELLEN ST|||||86004||8694a24bd4675362
-111.6727335|35.1551863|549|W WULFENITE RD|||||86005||eb654d1755e0fb5b
-111.6729725|35.1551821|541|W WULFENITE RD|||||86005||0cad63e208fc9f4e
-111.6731914|35.1533687|5063|S SERPENTINE RD|||||86005||e54e672f80e9ac7c
-111.6732545|35.1532076|5071|S SERPENTINE RD|||||86005||7676a7696a3dbeda
-111.6733119|35.1530487|5079|S SERPENTINE RD|||||86005||0fa3dd40794377d2
-111.6733693|35.1528829|5087|S SERPENTINE RD|||||86005||3d882f677d1eb260
-111.6734267|35.1526984|5095|S SERPENTINE RD|||||86005||a0ced571105e1825
-111.6731763|35.1527166|5088|S SERPENTINE RD|||||86005||27f14451087940bf
-111.6731187|35.1529081|5080|S SERPENTINE RD|||||86005||45afd4e04b858834
-111.6730413|35.1531043|5072|S SERPENTINE RD|||||86005||bace0efccb6ceb65
-111.6729639|35.1533005|5064|S SERPENTINE RD|||||86005||531969ec80656750
-111.6729007|35.1534897|5056|S SERPENTINE RD|||||86005||0db7efbcf9ca1e75
-111.6728375|35.1536789|5048|S SERPENTINE RD|||||86005||662d825590e7bb87
-111.6728002|35.153798|5040|S SERPENTINE RD|||||86005||c423f12cc799e4ea
-111.6727629|35.1539031|5032|S SERPENTINE RD|||||86005||ded5a43468925f02
-111.672697|35.1540596|5026|S SERPENTINE RD|||||86005||e2021ac5b9c43970
-111.6726452|35.1542301|5018|S SERPENTINE RD|||||86005||bd4ac9f42b2e9ecf
-111.6725821|35.1543936|5010|S SERPENTINE RD|||||86005||b95e3e8b3f25403e
-111.672519|35.1545571|5002|S SERPENTINE RD|||||86005||51dd2fa0df018758
-111.6724531|35.1547276|4994|S SERPENTINE RD|||||86005||fe76147767bad95d
-111.6733569|35.1541615|311|W BERYL RD|||||86005||b1e1d62f5e4fbc26
-111.67361|35.1542204|319|W BERYL RD|||||86005||e87290413312f483
-111.6738489|35.1542793|327|W BERYL RD|||||86005||01e3ee143447c78f
-111.6740907|35.1543405|335|W BERYL RD|||||86005||4ea98dac57fd63c8
-111.6743466|35.1544042|343|W BERYL RD|||||86005||92eba1620a03042c
-111.6742232|35.1547429|492|W WULFENITE RD|||||86005||22ee2c923ad3a04c
-111.6738812|35.1549245|500|W WULFENITE RD|||||86005||73ca2ac737feba23
-111.6736741|35.154695|508|W WULFENITE RD|||||86005||2567b3832099a933
-111.6734864|35.1546526|516|W WULFENITE RD|||||86005||b566464880862ece
-111.6733325|35.1547247|524|W WULFENITE RD|||||86005||4e98a1e1af951eb4
-111.6727292|35.1546978|4995|S SERPENTINE RD|||||86005||a48e80b4b95cb69b
-111.6728009|35.1545109|5003|S SERPENTINE RD|||||86005||77840c376ad0b97e
-111.6728698|35.1543171|5011|S SERPENTINE RD|||||86005||111a10b1f84d9a51
-111.6740308|35.154102|326|W BERYL RD|||||86005||5bcee6934b653b15
-111.6742535|35.1541672|334|W BERYL RD|||||86005||e9fafb63727d4f2c
-111.6744789|35.154219|342|W BERYL RD|||||86005||fa91e550484273be
-111.674078|35.1537539|5053|S AMETHYST RD|||||86005||06fdf9c867303c9a
-111.674141|35.1535888|5061|S AMETHYST RD|||||86005||4c8134faa2d2ecda
-111.6742067|35.153426|5069|S AMETHYST RD|||||86005||749fee543455720f
-111.6742616|35.153252|5077|S AMETHYST RD|||||86005||ba2cda18148a5997
-111.6743191|35.1531025|5085|S AMETHYST RD|||||86005||76c1841829ca87be
-111.6744041|35.1528728|5093|S AMETHYST RD|||||86005||7dd4930c05944bd7
-111.674693|35.1525943|400|W WULFENITE RD|||||86005||89295c2a3860f279
-111.6748528|35.152771|408|W WULFENITE RD|||||86005||8c1d7660ae985e4a
-111.67498|35.1529409|416|W WULFENITE RD|||||86005||906e86de69a286fa
-111.6750501|35.153162|424|W WULFENITE RD|||||86005||79adb98179e0186f
-111.6750548|35.1534054|432|W WULFENITE RD|||||86005||d637f71b89cffb3f
-111.6749617|35.1536239|440|W WULFENITE RD|||||86005||25bd49c8b3054b90
-111.6748498|35.1537978|448|W WULFENITE RD|||||86005||2595b2b777507cf9
-111.6747514|35.1539628|456|W WULFENITE RD|||||86005||6072a4f8d15a7695
-111.6732685|35.1551757|533|W WULFENITE RD|||||86005||324fa4ecedcda94c
-111.6735105|35.1551738|525|W WULFENITE RD|||||86005||6f828047f0f8ae9e
-111.6738805|35.1551372|515|W WULFENITE RD|||||86005||3f51831ee6e029be
-111.6742281|35.1550116|507|W WULFENITE RD|||||86005||7a7af9b30f47a4a3
-111.6743907|35.1548928|499|W WULFENITE RD|||||86005||25458ad0972c7f38
-111.6745134|35.1547645|491|W WULFENITE RD|||||86005||f21ca6d2e79ce7f6
-111.6746164|35.1546128|483|W WULFENITE RD|||||86005||4f1c141066709d50
-111.6747164|35.1544587|475|W WULFENITE RD|||||86005||f4b251da3ff7f786
-111.6748222|35.1542906|467|W WULFENITE RD|||||86005||7a9d4661d09836c0
-111.6749337|35.1541132|469|W WULFENITE RD|||||86005||e0f0f6adb309ebe0
-111.6750253|35.1539497|457|W WULFENITE RD|||||86005||e99816d4c3f2bd84
-111.6751225|35.153805|449|W WULFENITE RD|||||86005||092bca4c9e2a30b6
-111.6752169|35.1536439|441|W WULFENITE RD|||||86005||aff25749dc253f7d
-111.6752885|35.1534828|433|W WULFENITE RD|||||86005||faa7a9c93daebdb2
-111.6753203|35.1533122|425|W WULFENITE RD|||||86005||6d8b7ac4281abbe6
-111.6753123|35.1531439|417|W WULFENITE RD|||||86005||b9f53d05b73670d1
-111.6752531|35.1529288|409|W WULFENITE RD|||||86005||6855eb9746888217
-111.6751484|35.1527369|401|W WULFENITE RD|||||86005||29f901dc7a6bfd91
-111.6749191|35.152325|6037|S AMETHYST RD|||||86005||ba604fbcad6b6033
-111.6752267|35.1522509|6045|S AMETHYST RD|||||86005||edd701864016163f
-111.6755085|35.1522491|6053|S AMETHYST RD|||||86005||ec721627c0279722
-111.6758158|35.1522614|6061|S AMETHYST RD|||||86005||e7c341e0642258dd
-111.6760355|35.1520748|6078|S AMETHYST RD|||||86005||e2f27aa015d3522f
-111.6758278|35.1520347|6070|S AMETHYST RD|||||86005||ad1bfa0f4455bfac
-111.6756172|35.1520319|6062|S AMETHYST RD|||||86005||4a165cc66f02e559
-111.6754835|35.1520364|6054|S AMETHYST RD|||||86005||68f834c6fe5815d3
-111.6753383|35.1520384|6050|S AMETHYST RD|||||86005||030c8ce959d4e162
-111.6751248|35.152052|6042|S AMETHYST RD|||||86005||eb0b7e43419424a1
-111.6749084|35.152103|6034|S AMETHYST RD|||||86005||298a9c57de522176
-111.6744103|35.1521324|347|W WULFENITE RD|||||86005||479fa17d142c067c
-111.6742027|35.1520712|339|W WULFENITE RD|||||86005||d70f053d0ce7ffd5
-111.673995|35.1520521|331|W WULFENITE RD|||||86005||81f0f077f2f7ab35
-111.6737986|35.1520493|323|W WULFENITE RD|||||86005||b8e7a7062042547b
-111.6735681|35.1520489|315|W WULFENITE RD|||||86005||0604cf33d48630e3
-111.6733717|35.1520695|317|W WULFENITE RD|||||86005||eee21b6c661ab14e
-111.6732262|35.1521721|309|W WULFENITE RD|||||86005||1156fba83beaae91
-111.6731915|35.1523543|301|W WULFENITE RD|||||86005||f908533a96c0eb7c
-111.6728078|35.1521899|109|W QUARTZ RD|||||86005||c11ca488f6678950
-111.6727076|35.1524141|110|W QUARTZ RD|||||86005||f5003df17531494c
-111.673761|35.1522503|310|W WULFENITE RD|||||86005||207f89ab0a68fd13
-111.6735134|35.1522545|302|W WULFENITE RD|||||86005||8b92e11f4c6afce2
-111.6743809|35.1524455|6018|S AMETHYST RD|||||86005||d4945eed7a4ab68c
-111.6742837|35.1525879|6010|S AMETHYST RD|||||86005||fc4b18947456f99c
-111.6742007|35.152749|6002|S AMETHYST RD|||||86005||fa96c5e3c55ec820
-111.6741376|35.1529078|5094|S AMETHYST RD|||||86005||f0cf7a597456ceb9
-111.6740774|35.1530667|5086|S AMETHYST RD|||||86005||24df760bc4b23da2
-111.6740057|35.1532325|5078|S AMETHYST RD|||||86005||d20230a27040a4fa
-111.6739484|35.1533819|5070|S AMETHYST RD|||||86005||581daaaf6b799d63
-111.6738966|35.1535455|5062|S AMETHYST RD|||||86005||777e5f5d675a6976
-111.6738278|35.1537136|5058|S AMETHYST RD|||||86005||423f45dec0a54699
-111.6736164|35.1540054|318|W BERYL RD|||||86005||b934a3137fecbd70
-111.6733746|35.1539511|310|W BERYL RD|||||86005||a8f780f177e9a88f
-111.6731329|35.1538922|302|W BERYL RD|||||86005||c64b844c183e8ec5
-111.673134|35.1535369|5055|S SERPENTINE RD|||||86005||76deb1c78c3361fa
-111.6726377|35.1520868|101|W QUARTZ RD|||||86005||cec5e972bd5d198b
-111.6724526|35.1520383|93|W QUARTZ RD|||||86005||3070982c08ed9966
-111.6722381|35.1520299|85|W QUARTZ RD|||||86005||a834bf6c3442a9ce
-111.6720899|35.152028|79|W QUARTZ RD|||||86005||46a95f25df5d2973
-111.6719515|35.1520325|77|W QUARTZ RD|||||86005||17c9616aeb0d688d
-111.6715028|35.1520813|61|W QUARTZ RD|||||86005||79b948203307e4e1
-111.6713173|35.1521401|53|W QUARTZ RD|||||86005||21cc6fa26da00747
-111.6710519|35.1522197|45|W QUARTZ RD|||||86005||125a445bf46fccca
-111.6707788|35.1522208|37|W QUARTZ RD|||||86005||ad9d337e1265c7aa
-111.6705468|35.1521898|29|W QUARTZ RD|||||86005||530c315076a6c07e
-111.6703383|35.1521558|21|W QUARTZ RD|||||86005||1d2ce82cd8c8607c
