1054|0|30th Street Station|LOCAL|Suburban Station|-75.18513|39.96349|Cynwyd|-1|S|2016-03-30|2016-03-30 06:40:00|2016-03-30 06:44:45|285
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-03-23|2016-03-23 06:32:06|2016-03-23 06:33:45|99
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-03-24|2016-03-24 06:31:01|2016-03-24 06:41:00|599
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-03-25|2016-03-25 06:31:06|2016-03-25 06:41:00|594
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-03-28|2016-03-28 06:32:06|2016-03-28 06:33:45|99
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-03-29|2016-03-29 06:31:59|2016-03-29 06:34:00|121
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-03-30|2016-03-30 06:32:06|2016-03-30 06:33:45|99
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-03-31|2016-03-31 06:32:05|2016-03-31 06:34:00|115
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-04-01|2016-04-01 06:30:06|2016-04-01 06:41:01|655
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-04-04|2016-04-04 06:31:06|2016-04-04 06:34:01|175
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-04-05|2016-04-05 06:31:06|2016-04-05 06:41:00|594
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-04-06|2016-04-06 06:31:06|2016-04-06 06:41:00|594
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-04-07|2016-04-07 06:33:07|2016-04-07 06:35:01|114
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-04-08|2016-04-08 06:31:06|2016-04-08 06:41:00|594
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-04-11|2016-04-11 06:31:22|2016-04-11 06:33:56|154
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-04-12|2016-04-12 06:31:06|2016-04-12 06:41:00|594
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-04-13|2016-04-13 06:32:05|2016-04-13 06:34:01|116
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-04-14|2016-04-14 06:31:05|2016-04-14 06:34:01|176
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-04-15|2016-04-15 06:30:05|2016-04-15 06:41:00|655
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-04-18|2016-04-18 06:31:06|2016-04-18 06:34:01|175
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-04-19|2016-04-19 06:33:05|2016-04-19 06:40:45|460
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-04-20|2016-04-20 06:33:06|2016-04-20 06:41:01|475
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-04-21|2016-04-21 06:31:06|2016-04-21 06:41:11|605
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-04-22|2016-04-22 06:31:06|2016-04-22 06:41:01|595
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-04-25|2016-04-25 06:31:06|2016-04-25 06:41:00|594
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-04-26|2016-04-26 06:32:02|2016-04-26 06:34:01|119
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-04-27|2016-04-27 06:31:02|2016-04-27 06:40:45|583
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-04-28|2016-04-28 06:32:01|2016-04-28 06:34:16|135
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-04-29|2016-04-29 06:31:01|2016-04-29 06:33:45|164
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-05-02|2016-05-02 06:32:01|2016-05-02 06:34:00|119
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-05-03|2016-05-03 06:31:06|2016-05-03 06:34:00|174
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-05-04|2016-05-04 06:31:06|2016-05-04 06:41:06|600
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-05-05|2016-05-05 06:31:01|2016-05-05 06:41:11|610
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-05-06|2016-05-06 06:31:06|2016-05-06 06:41:01|595
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-05-09|2016-05-09 06:32:05|2016-05-09 06:41:17|552
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-05-10|2016-05-10 06:31:06|2016-05-10 06:40:45|579
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-05-11|2016-05-11 06:30:06|2016-05-11 06:41:01|655
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-05-12|2016-05-12 06:32:01|2016-05-12 06:33:45|104
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-05-13|2016-05-13 06:31:05|2016-05-13 06:40:45|580
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-05-16|2016-05-16 06:31:06|2016-05-16 06:41:01|595
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-05-17|2016-05-17 06:31:05|2016-05-17 06:41:01|596
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-05-18|2016-05-18 06:33:05|2016-05-18 06:41:00|475
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-05-19|2016-05-19 06:32:06|2016-05-19 06:34:00|114
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-05-20|2016-05-20 06:32:06|2016-05-20 06:34:00|114
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-05-23|2016-05-23 06:31:06|2016-05-23 06:34:01|175
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-05-24|2016-05-24 06:31:05|2016-05-24 06:34:01|176
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-05-25|2016-05-25 06:32:06|2016-05-25 06:34:00|114
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-05-26|2016-05-26 06:31:06|2016-05-26 06:41:01|595
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-05-27|2016-05-27 06:31:06|2016-05-27 06:41:01|595
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-05-31|2016-05-31 06:31:06|2016-05-31 06:41:01|595
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-06-01|2016-06-01 06:31:06|2016-06-01 06:41:01|595
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-06-02|2016-06-02 06:31:05|2016-06-02 06:41:00|595
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-06-03|2016-06-03 06:32:05|2016-06-03 06:34:01|116
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-06-06|2016-06-06 06:31:06|2016-06-06 06:41:00|594
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-06-07|2016-06-07 06:31:06|2016-06-07 06:41:00|594
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-06-09|2016-06-09 06:31:05|2016-06-09 06:41:01|596
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-06-10|2016-06-10 06:33:06|2016-06-10 06:40:00|414
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-06-13|2016-06-13 06:31:06|2016-06-13 06:40:46|580
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-06-14|2016-06-14 06:30:06|2016-06-14 06:41:00|654
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-06-15|2016-06-15 06:31:06|2016-06-15 06:41:00|594
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-06-16|2016-06-16 06:32:06|2016-06-16 06:41:01|535
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-06-17|2016-06-17 06:31:06|2016-06-17 06:33:45|159
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-06-20|2016-06-20 06:31:06|2016-06-20 06:34:01|175
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-06-21|2016-06-21 06:31:01|2016-06-21 06:41:01|600
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-06-22|2016-06-22 06:32:06|2016-06-22 06:34:01|115
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-06-23|2016-06-23 06:31:07|2016-06-23 06:40:43|576
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-06-24|2016-06-24 06:31:06|2016-06-24 06:41:01|595
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-06-27|2016-06-27 06:31:02|2016-06-27 06:41:00|598
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-06-28|2016-06-28 06:32:06|2016-06-28 06:34:01|115
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-06-29|2016-06-29 06:31:12|2016-06-29 06:34:01|169
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-06-30|2016-06-30 06:31:06|2016-06-30 06:41:01|595
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-07-01|2016-07-01 06:31:02|2016-07-01 06:40:45|583
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-10-04|2016-10-04 06:30:06|2016-10-04 06:41:01|655
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-10-05|2016-10-05 06:31:05|2016-10-05 06:41:00|595
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-10-06|2016-10-06 06:32:06|2016-10-06 06:33:43|97
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-10-07|2016-10-07 06:31:07|2016-10-07 06:40:57|590
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-10-10|2016-10-10 06:33:06|2016-10-10 06:35:01|115
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-10-12|2016-10-12 06:31:06|2016-10-12 06:41:00|594
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-10-13|2016-10-13 06:31:02|2016-10-13 06:34:00|178
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-10-14|2016-10-14 06:33:06|2016-10-14 06:34:44|98
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-10-17|2016-10-17 06:31:05|2016-10-17 06:34:01|176
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-10-18|2016-10-18 06:30:06|2016-10-18 06:41:00|654
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-10-19|2016-10-19 06:31:07|2016-10-19 06:41:00|593
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-10-20|2016-10-20 06:32:06|2016-10-20 06:33:45|99
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-10-21|2016-10-21 06:31:05|2016-10-21 06:41:00|595
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-10-24|2016-10-24 06:31:06|2016-10-24 06:34:00|174
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-10-25|2016-10-25 06:32:01|2016-10-25 06:35:01|180
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-10-26|2016-10-26 06:31:06|2016-10-26 06:40:43|577
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-10-27|2016-10-27 06:31:03|2016-10-27 06:33:55|172
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-10-28|2016-10-28 06:31:33|2016-10-28 06:33:54|141
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-10-31|2016-10-31 06:32:03|2016-10-31 06:33:59|116
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-11-01|2016-11-01 06:32:05|2016-11-01 06:34:59|174
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-11-02|2016-11-02 06:31:07|2016-11-02 06:33:58|171
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-11-03|2016-11-03 06:31:35|2016-11-03 06:35:46|251
1054|0|30th Street Station|LOCAL|Suburban Station|-75.22595|39.99139|Cynwyd|-1|S|2016-11-04|2016-11-04 06:30:03|2016-11-04 06:33:57|234
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-03-23|2016-03-23 06:30:00|2016-03-23 06:31:28|88
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-03-25|2016-03-25 06:30:16|2016-03-25 06:30:44|28
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-03-28|2016-03-28 06:30:05|2016-03-28 06:30:44|39
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-03-29|2016-03-29 06:30:01|2016-03-29 06:30:57|56
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-03-30|2016-03-30 06:30:05|2016-03-30 06:31:00|55
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-03-31|2016-03-31 06:30:01|2016-03-31 06:31:01|60
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-04-04|2016-04-04 06:30:05|2016-04-04 06:31:00|55
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-04-05|2016-04-05 06:30:06|2016-04-05 06:31:01|55
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-04-06|2016-04-06 06:30:05|2016-04-06 06:31:00|55
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-04-07|2016-04-07 06:29:28|2016-04-07 06:32:01|153
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-04-11|2016-04-11 06:30:06|2016-04-11 06:31:01|55
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-04-12|2016-04-12 06:30:05|2016-04-12 06:31:00|55
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-04-13|2016-04-13 06:30:05|2016-04-13 06:31:01|56
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-04-14|2016-04-14 06:30:05|2016-04-14 06:31:00|55
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-04-18|2016-04-18 06:30:02|2016-04-18 06:31:00|58
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-04-19|2016-04-19 06:20:06|2016-04-19 06:33:10|784
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-04-20|2016-04-20 06:20:00|2016-04-20 06:33:01|781
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-04-21|2016-04-21 06:30:06|2016-04-21 06:31:00|54
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-04-22|2016-04-22 06:30:06|2016-04-22 06:31:00|54
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-04-25|2016-04-25 06:30:06|2016-04-25 06:31:01|55
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-04-26|2016-04-26 06:29:34|2016-04-26 06:31:57|143
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-04-27|2016-04-27 06:30:05|2016-04-27 06:30:44|39
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-04-28|2016-04-28 06:30:16|2016-04-28 06:31:12|56
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-04-29|2016-04-29 06:30:06|2016-04-29 06:30:44|38
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-05-02|2016-05-02 06:30:06|2016-05-02 06:31:27|81
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-05-03|2016-05-03 06:30:06|2016-05-03 06:31:01|55
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-05-04|2016-05-04 06:30:17|2016-05-04 06:31:00|43
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-05-05|2016-05-05 06:30:12|2016-05-05 06:30:34|22
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-05-06|2016-05-06 06:29:45|2016-05-06 06:31:01|76
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-05-09|2016-05-09 06:30:01|2016-05-09 06:31:00|59
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-05-10|2016-05-10 06:30:06|2016-05-10 06:31:01|55
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-05-12|2016-05-12 06:30:06|2016-05-12 06:31:01|55
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-05-13|2016-05-13 06:30:05|2016-05-13 06:31:00|55
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-05-16|2016-05-16 06:30:07|2016-05-16 06:31:00|53
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-05-18|2016-05-18 06:30:06|2016-05-18 06:33:37|211
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-05-19|2016-05-19 06:30:06|2016-05-19 06:31:01|55
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-05-20|2016-05-20 06:30:06|2016-05-20 06:31:00|54
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-05-23|2016-05-23 06:30:05|2016-05-23 06:31:00|55
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-05-24|2016-05-24 06:30:06|2016-05-24 06:31:00|54
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-05-25|2016-05-25 06:30:06|2016-05-25 06:31:00|54
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-05-26|2016-05-26 06:30:06|2016-05-26 06:31:01|55
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-05-27|2016-05-27 06:30:06|2016-05-27 06:31:00|54
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-06-01|2016-06-01 06:30:11|2016-06-01 06:31:00|49
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-06-02|2016-06-02 06:30:00|2016-06-02 06:31:00|60
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-06-03|2016-06-03 06:30:06|2016-06-03 06:31:01|55
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-06-06|2016-06-06 06:30:06|2016-06-06 06:31:01|55
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-06-07|2016-06-07 06:30:05|2016-06-07 06:31:01|56
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-06-08|2016-06-08 06:30:06|2016-06-08 06:31:01|55
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-06-10|2016-06-10 06:30:06|2016-06-10 06:33:00|174
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-06-16|2016-06-16 06:22:05|2016-06-16 06:32:00|595
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-06-17|2016-06-17 06:30:06|2016-06-17 06:31:01|55
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-06-20|2016-06-20 06:30:04|2016-06-20 06:31:00|56
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-06-22|2016-06-22 06:30:06|2016-06-22 06:32:00|114
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-06-23|2016-06-23 06:30:01|2016-06-23 06:31:01|60
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-06-24|2016-06-24 06:30:06|2016-06-24 06:31:01|55
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-06-27|2016-06-27 06:30:06|2016-06-27 06:30:56|50
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-06-28|2016-06-28 06:30:06|2016-06-28 06:31:00|54
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-06-29|2016-06-29 06:30:06|2016-06-29 06:31:01|55
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-06-30|2016-06-30 06:22:06|2016-06-30 06:29:45|459
1054|0|Bala|LOCAL|Suburban Station|-75.23225|40.00653|Cynwyd|-1|-1|2016-07-01|2016-07-01 06:30:06|2016-07-01 06:30:57|51
