6369|58370|2010-06-28|103204|Derek|"Arturo and Simon were extremely welcoming to my girlfriend and I during our trip to Madrid. The proximity of his apartment to the airport, and the air conditioning are big pluses in our book. Also, having traveled elsewhere around Spain, having an elevator is also a big plus. The rate was extremely affordable, and Arturo definitely deserves the five star rating on this site. 

Two things to keep in mind when booking. First, while the Madrid metro is extremely convenient, Arturo's apartment isn't close to downtown Madrid. This may not matter to you, but as young-ish first time travelers to Madrid, we had some late nights coming back to the apartment. Despite that, I thought that being close to the airport was a nice compromise.

Also, there isn't a lock on the door. This wasn't a huge deal for my girlfriend and me (hence the 5 star rating), but if that's going to bother you, keep it in mind. "
6369|93562|2010-09-09|142487|Rachel|Arturo and Simon were the most welcoming and accomadating hosts ever.  The apartment was beautiful and well maintained, the access from the metro was handy and just on the doorstep. The roof top terrace was amazing and the bedroom was spacious and comfortable. When we visit Madrid again we will definitely stay there. 
6369|95547|2010-09-12|105946|Hanzel|Hello, great location and amazing space!! The metro is easy to get to the flat, thank you Arturo for having me stay in your flat. All the best Hanzel Moreno
6369|97782|2010-09-15|212797|Carlos|There is no better place to stay if you are visiting Madrid. The metro station is 30 yards from the entrance of the building. If you prefer to take the bus, the bus stop is across the street. Either way it takes 15 minutes to downtown Madrid. The neighborhood is great, with bars and restaurants close by, but also quiet at night. We stayed  at the bigger room that has a private bathroom. It was as good as staying in a high scale hotel, with the convenience of having more space. The apartment is terrific. The terrace is wonderful. Finally and most importantly, Arturo is a great host, willing to answer any question and willing to give you tips to make your stay in Madrid outstanding. Thanks you so much!
6369|105993|2010-09-27|51776|Leigh|It couldn't have been better. The room and terasse were lovely, clean, with a comfortable bed, and were convenient to everything. Arturo and Simon are completely marvelous as well. I enjoy both of them very much and only regret living so far away that I will not be able to visit them frequently. I will certainly recommend this room to anyone visiting Madrid.
6369|115173|2010-10-10|159607|Holly & Tyler|"We stayed with Arturo and Simon and had a very pleasant stay. While we did not meet Arturo (we kept missing like ships in the night) we were welcomed and entertained by Simon. This is a great place to stay if you are looking to stay in a more ""real"" neighbourhood that is light on tourists and heavy on locals. There is a great market nearby for coffee, tortilla espagnola, and lots of fresh veggies and the like. The room was great - airy, comfortable, and pleasantly connected to a bathroom. "
6369|118924|2010-10-14|184176|Evi&Hugo|My boyfriend Hugo and I had a wonderful stay with Arturo! Right away, he welcomed us with hot coffee and a quick chat. He was kind and helpful throughout our stay, and the room was large and clean, with a great newly remodeled bathroom. Perhaps the best part is the location! It's a direct shot to the airport on the pink metro line, just a few stops, and then again very easy to get to the center for all the tourist sites. There's also a great large indoor food market just across the street, and a shop where you can buy hot food to go (El Sabroso). We bought a large roasted chicken, croquettes, an entire Spanish tortilla, and green peas for just 12 euros, and had an amazing feast on the terrace right outside our room. Highly recommended!
6369|131856|2010-11-02|185723|Pascale|"Nice place to stay. 
It's close to the subway to go to the center, direct line to the airport (15-20min).
The room is nice with a big bathroom ... the weather was not that good to enjoy the terrasse but it should be wonderfull to take the breakfast if the weather is sunny.
We strongly recommend :-)"
6369|138625|2010-11-14|271439|Jordan|Best place to stay in Madrid. Love tbe rooftop views. Very friendly hosts. Right next to the subway stop which makes it very convenient. Great neighborhood with great eats. 
6369|145579|2010-11-28|257278|Laura|"Arturo and Simon were excellent hosts.  It was my first time staying at an airbnb location and I'll be sure to use it in the future because of what a great experience it was.  Mi novio y yo had a wonderful vacation.
The most important thing was that Arturo and Simon were friendly and hospitable.  It was like I was a regular renter and could use the apartment as I liked.  At first I felt a bit uneasy about this since it wasn't my home, but by the last couple of days I finally felt like I lived there.  Next time I will feel more at home from the beginning.  
Also, the place was quiet and allowed for a good sleep after a day of meandering around Madrid.  
There were places to eat nearby but we usually went out to places recommended to us by (Hidden by Airbnb) or a tour book.  Do not forget to ask Arturo or Simon about the market nearby.  
There is a public phone and an ATM in front of the building as well as the metro access available right across the street.  It was very convenient.  "
6369|150241|2010-12-07|199871|Carolina|"We got to Madrid on a holiday and we could not have the chance to meet Arturo and his couple. We  found a very nice appartment the room was big and the bed comfy :) We got there on winter so we did not use the terrace that in summer time I bet is great!  
Arturo was very nice when I contacted him to reserve the room and actually he was giving me some advices about where to eat in Madrid. We definitely want to go back if we go to Madrid again soon.. "
6369|172479|2011-01-19|326460|E. Alex|Arturo was an absolute sweetheart! We arrived half an hour later than expected and he was still around to greet us. The room was clean, the bed extremely comfortable for two and the bathroom was by far the largest we had ever stayed (in Europe).  Despite the cold, the rooftop terrace was gorgeous and very comfortable. Arturo was kind enough to let us use the washer and was always very helpful. The apt itself is about a 25-30 minute bus trek, but in a very scenic and comfortable route. Would absolutely love to stay again! 
6369|189700|2011-02-28|353655|Bob|"What can I say that hasn't been already said about Arturo's place.  He is a warm, welcoming and considerate host.  For anyone who is new to Madrid, he is helpful about answering any questions and providing local knowledge to make your visit more enjoyable.  The neighborhood is great and has many local shops and markets.  If you are looking for a place to work out, ask Arturo for directions to the local public fitness facility - 4.50 euros for a clean, well equipped  gym about a 15 minute walk from the apartment. Staying here made us feel like we were living more like a local and away from the tourist/business crowds you find at the more typical hotel facilities. The room is perfect - big, bright and airy with a huge remodeled bathroom.  We had several lovely night sitting on the terrace drinking wine and taking in the Madrid night sky.  The subway is literally outside your door which connects easily you to any part of the city - including the Bajaras airport (super convenient). If you don't book here you are missing out on the best deal in Madrid!
Muchas gracias, Arturo."
6369|196698|2011-03-11|405032|Ian|Arturo is great, very welcoming.  Location is good, handy metro, and easy to get to airport and downtown.  Enjoyed the stay.
6369|201959|2011-03-18|389788|Elna|The host canceled my reservation 53 days before arrival.
6369|201960|2011-03-18|214835|Christy|The host canceled my reservation 56 days before arrival.
6369|211858|2011-03-29|325772|Justin|Arturo and Simon were extemely helpful during our stay in Madrid. They have a beautifully appointed apartment, well stocked and very clean. The terrace is gorgeous, my wife and I had several meals outside. It was also in a very convenient area. It is, as Arturo and Simon say, quite literally 10 steps to their door from the metro. Thanks Again! 
6369|232786|2011-04-20|379974|Geoffrey|We enjoyed our stay in Arturo's Rooftop Terrasse room.  Arturo and Simon made us very welcome.  The facilities were very clean, neat and well-maintained.  The bathroom especially was modern and roomy.  It was delightful to be able to have our meals on the terrace.  We appreciated being able to have access to the apartment's laundry.  The location was very satisfactory, with access to the city centre by the Metro station just over the road from the accommodation.  The neighbourhood was both quiet and interesting.
6369|240416|2011-04-26|393135|Chi Chi|"Our stay with aurturo and simon was wonderful! The room was more than we expected and would rival any room in a top end hotel. The terrace was a lovely addition, it was nice waking up to sunshine. The apartment is super close to the columbia metro stn which takes you dt in less than half hour. It is also conveniently close to the airport as well.
Both hosts were fabulous and they made our stay comfortable and enjoyable :) thank you!"
6369|253678|2011-05-06|186485|Angela|Excellent place in Madrid! Arturo and Simon were great hosts. The room has a very comfortable bed (best sleep we've had in weeks), a huge bathroom and a beautiful terrace. Subway station right at the door (in nice area) with direct access to the airport. Would definitely stay with Arturo if we're back in Madrid!
6369|266915|2011-05-16|529463|Marc|It was a pleasure to stay at Arturo's place. The room and bathroom are clean and spacious and the terrace is perfect for having breakfast in the morning. The location of the apartment is a bit far from the center by foot but the metro station is really close. There are however a bunch of clubs 5 min away if you want to go out in the neighborhood.
6369|278110|2011-05-24|341324|Tim|The apartment was great with access to the Metro just outside the front door of the building.  Arturo provided literature about Madrid to assist in locating and planning various venues.  The room with private bath was first class and the bathroom was large with a very large shower.  The use of the kitchen allowed meals to be prepared thereby reducing the overall cost of the stay.  The terrace was a plus for the apartment.  The room was clean, neat and tastefully decorated.  I would stay with Arturo again when in Madrid.
6369|284115|2011-05-27|145586|Kaiser|My boyfriend and I really enjoyed our stay at Arturo's top floor apartment. He is very kind and accomodating. The room and bathroom are very comfortable, clean and large. The best part is the access to patio, we enjoyed evenings there. He gave us information on the city as well. He helped me park my car as well. there is a Metro station in the same block.  I will stay again in a heartbeat. 
6369|301653|2011-06-07|359010|Beate|"We had a great time at Arturo's place. The roof terrace was overwhelming, Arturo was very nice with all his tipps and recommendations. Our room was very nicely decorated and clean. If we come back we'd definitely stay again at his place. Again, it was brilliant, thanks Arturo..
Beate and Traute"
6369|311551|2011-06-13|251582|Joel|Great place, wonderful host.  Bedroom has its own (big) bathroom and access to the terrace (as photos show).  Metro is literally outside the building.  It's a bit of a ride to downtown (two connections to get to Puerta del Sol) but it's easy enough -- I don't think you can find a place of equal quality and value close to the center.  If you're a nightowl and tend to stay out late (Metro closes at 1:30am), I am told there's a nightbus from downtown (or you can always take the taxi -- around 14 euro).  I would definitely recommend it to friends visiting Madrid.
6369|325909|2011-06-21|360220|Sebastien|Very good experience. My wife and I stayed at Arturo's for 7 nights and we will repeat that experience anytime. The location is great although a little far from the city center (but close to the airport and Madrid's subway is great). The room is large with a nice bathroom, the terrace is amazing and Arturo's friend who were also staying there during  our stay (Rafa and Anniel) were very friendly. That helped us to really appreciate Madrid. Muy buena calidad a buen precio. 
6369|333346|2011-06-25|382675|Ronni|Arturo was not there, but his friends took over, and they were very nice and hospitable to me. It's a great room, fantastic bathroom, really nice rooftop terrasse, and the Colombia Metro is litteraly at the doorstep. I wish I had had to stay longer :-) 
6369|339699|2011-06-28|492709|Jenn|Arturo was on vacation but his roommate Rafa was an great host and an excellent guy. We really enjoyed hanging out with him.  The room was beautiful - hardwood floors, air conditioning, firm bed, garden terrace, private two sink bathroom.  Location was next to the Columbia train line which during the weekend takes about 20 min to get to Plaza del sol.  Would definitely stay there again.
6369|353275|2011-07-05|448298|Norman|My visit to Madrid was spectacular, and the stay at Arturo place was extremely comfortable......when booking it would be very fesible to select the room with the restroom attached...that was convient.  It was truly the couples retreat. We had Peace of Mind the neighborhood was extremely assesble to metro, autobus and taxi's....This place I highly recommend. I am booking for next year.
6369|360810|2011-07-08|726600|Germano|Impeccable Hospitality and very comfortable place. I warmly reccomend it to anyone going to Madrid. Thank you Arturo
6369|366784|2011-07-11|349137|Yumi|This was our first time to Madrid and it was great. Lovely apartment and nice area. After walking around the city all day, it was great to return to Arturo's peaceful apartment with the relaxing terrace. Thanks!
6369|373264|2011-07-14|629319|Caroline|Arturo is warm, his place is kitted out nicely and the balcony is an oasis in busy Madrid. Don't over think it, just book. 
6369|385877|2011-07-20|793315|Tui|My partner and I spent 4 nights at Arturo´s place and it was our first Airbnb experience and it was definately a great one. The location of the apartment is great and makes getting around Madrid so easy with the metro stop literally at your doorstep. The room with the ensuite was beautiful and the roof top terrace was great. It was really clean and tidy and had everything you needed, ie kitchen etc. Arturo and his friends were also super helpful. definately stay again.
6369|423784|2011-08-06|815523|Gail|Excellent bedroom and bath, huge compared to others.  Lots of restaurants and food to be found in the neighborhood.  The Metro stops right at the front door so the schleping of luggage is not so bad.  Most highly recommend staying with Simon and Arturo!
6369|438257|2011-08-12|500492|Sophia|"Charming hosts, beautifully appointed room in a good location. 
Would highly recommend."
6369|451828|2011-08-16|923503|Mark|Arturo was a very hospitable host.  Very accommodating and available to contact when I had questions.  Would highly recommend.
6369|475715|2011-08-26|953107|Piyush|The host canceled my reservation 19 days before arrival.
6369|478233|2011-08-27|586725|Josh + Laura|We were really happy the location is great! Only a few minutes to the subway and fairly close to the airport. Easily accessible. The bathroom was huge, the bedroom was really nice and comfortable and we were able to do your washing which was great. The neighbourhood is nice and quiet and has some really great restaurants. All up we had a great time, Arturo was an excellent host he spoke clear english and booked us a taxi to the airport. Would definitely stay here again.  
6369|579796|2011-09-29|556748|Jean|"The place was simply perfect. 

Arturo was away, but his friend Rafa was a very generous and friendly  host. My stay  was everything one could wish for; a well appointed, air conditionned and above all quiet  room with a full bathroom and, of course, the terrace which was such a plus. 

I was tempted to write an awful review just to keep this wonderful place a secret for myself, my  friends and relatives ;-) but that would have been unfair. 

So, yes, I highly recommend the Rooftop terrace room of Arturo.
"
6369|605342|2011-10-07|184042|John And Nathan|Thank you so much for this wonderful place to stay.  Arturo and Simon were away so we didn't get to meet them, but Rafa and Aniel were perfect hosts.  The apartment is convenient for everything and is in a very nice neighborhood with a beautiful market and good restaurants.  The apartment is exactly as described and is quiet and comfortable.  Really excellent and highly recommended.
6369|627473|2011-10-14|874563|Christian|"During our first trip to Madrid, we spent five nights in this beautiful bedroom. The spacious bathroom and the brilliant terrace were a big plus. The apartment is situated in a pleasant neighbourhood. We enjoyed the ""chocolateria Lyon"" just round the corner as a cosy place for having breakfast. Rafa and Aniel were warm-hearted and helpful hosts. We highly recommend this place and hope to return soon again."
6369|641151|2011-10-18|272881|Eric|We stayed in this room two times during our recent trip to Spain for a total of 9-nights.  The apartment is located just steps to the nearest metro station.  This is ideal if you're doing an airport transfer as it is just a few more stops on the same train line to the international airport.  While most tourist sights will be a short train ride away we found this neighborhood to be pleasantly Spanish.  Without hotels there aren't many other tourists around.  Within a one-block radius you'll find a dozen good restaurants, a grocery store, a bakery, and a huge Spanish market with dozens of vendors selling cured meat, raw meat, fish, cheese, produce, and more.  There is a park a short walk away. Arturo was out of town when we visited so his roommate Rafa welcomed us in.  Simply put, Rafa is the best roommate you could ask for.  He is exceedingly friendly and we really liked him.   This room has fast wifi, a big comfortable bed, a door to the very large shared terrace, and a large en-suite bathroom.  There's also a good air conditioning unit in your room.  The bedroom is very quiet, no traffic noise, no neighbors, but you can hear some noise from the elevator when it is moved.  Arturo has left out some maps, guides, and outlet adaptors if you need them. We really enjoyed our time here.  We would recommend this room to anyone and everyone and would stay here again too.  
6369|666569|2011-10-26|1197146|Lorne|Enjoyed my stay.  The rooftop terrace was very pleasant.
6369|803842|2011-12-24|212797|Carlos|This was our second time at Arturo's Place.  The room is excellent. The apartment is in a great location, just steps away from the subway, in a lovely neighborhood, full of bars, restaurants and markets. The hosts are wonderful people. I have a hard time thinking on a better place to stay while visiting Madrid.
6369|64022942|2016-02-28|12787300|Matthew|Host was very welcoming, kind, everything we needed for the stay was in the room.  Lovely comfortable bed with en suite bathroom and a door to a terrace outside with views across Madrid.  Apartment is lovely in a good location, and right by the metro station.  I feel the host went above the normal call of duty to make our stay as comfortable as possible.  I would definitely recommend this room to other users. 
6369|67786575|2016-03-31|26050860|Marion|Arturo est très sympa et nous avons été très bien reçu. La chambre et la salle de bain sont conformes aux photos et très propres.Arturo à été arrangeant pour l'heure d'arrivée et de départ.Nous avons passé un très bon week-end!
6369|68598541|2016-04-05|5199777|Aurélien|Très bon accueil de Arturo. Appartement très spacieux et terrasse magnifique. Nous nous sommes senti comme chez nous durant 4 jours. 
6369|71379109|2016-04-25|64420004|Jungyun|it was our first time in madrid. it was rainy day when we arrived and we were very confused. we have no umbrella and were in the very strange city(of course, now i love the city!) but we didn't have to worry. when we went out the metro, there was a arturo's house right beside the metro! arturo very welcomed us. the room was very comfortable and very cozy. balconi was awesome(although we couldn't enjoy balconi because of the rain). arturo was kind and generous host. we were very happy in arturo's house. and neighborhood is cool. there are nice bars and markets. we want to go back to madrid. then i want to stay in arturo' house again. thank you arturo! 
6369|76705035|2016-05-29|7362804|Darren|"Great place to stay. Large space, private ensuite (but full bathroom size) comfortable bed, access to large balcony from bedroom. 

Despite being close to train and buses, room was quiet. 

Arturo is very prompt with communication, and relaxed and casual. Also friendly, fun and accommodating. 

I'd definitely stay here again "
6369|402340836|2019-01-18|38623056|Flavien|"Thank you very much for your hospitality, Simon !
See you.
Flavien"
6369|421345481|2019-03-09|54672615|Pernille|"Simon is an excellent host. All communication with him was easy and precise.

The room and bathroom are very nice and light. The direct access to the nice terrace is absolutely a big bonus.

The apartment is a little away from the city center (20 mins on the metro), but with plenty places to eat and drink in the neighborhood. I If you are looking for a nice place away from all tourist crowds, Simon’s place is a good option."
6369|427310285|2019-03-23|154718569|Daorsa|"I loved staying at Simon and Arturo’s place! The apartment is so cute and the terrace is perfect for morning coffee. Both Arturo and Simon were super welcoming and they made my stay in Madrid that much better. 
The location of the apartment is very convenient too, there’s a bus stop just outside the apartment that will take you to the center (Sol) in no more than 30mins. 
Would definitely stay here again if I’m ever back in Madrid."
6369|445945748|2019-04-30|96974336|Julie|Casual and comfortable are two words that describe a stay with Simon. He's a warm and friendly host and shares the apartment with great respect to his guests.  The location is superb. Easy walk to stores, restaurants, and the Metro, with a direct line to the airport. We look forward to a return visit.
6369|452929783|2019-05-14|146699277|Christopher|I had an excellent stay at Simon & Arturo’s place. They were incredibly nice and very helpful. The apartment is in a relaxed neighborhood, 15-30 minutes north of all the hectic touristy parts (20 paces to Columbia subway), still with easy access to it all (€13 taxi or uber off peak - but be careful of uber price gouging for busy hours - €48 at 9pm on a Friday night to the outskirts of the city center (taxi was still only €14). There was a nearby gym that offered 1 week memberships, with a pool (open swim 3x a day), boxing heavy-bag, free weights & machines, cardio machines & spin. The private bathroom attached to bedroom was really nice to have, as was the private bedroom entranceway to the huge garden balcony. I highly recommend Simon’s apartment! I would stay here again if in Madrid.
6369|523750029|2019-09-04|180023047|Nikola|Great
21853|21051116|2014-10-10|8506071|Pedro Abel|Mi experiencia en casa de Adel fue buena, aunque al principio costo un poco ponernos de acuerdo para hacer la entrada al final conseguimos encontrar una hora conveniente para los dos. Aunque la casa y en especial la cocina estaba algo desordenada la habitación si estaba limpia y ordenada. El sitio es un barrio tranquilo y bien comunicado.
21853|21268157|2014-10-13|19062863|Olga| Adel is a very warm person and thoughtful! He didn't have a hairdryer, but he bought one the next morning! Pretty cool, right? :) and the room has a nice view of the city, plus it's close to a park from where you can get great shots!
21853|22527396|2014-11-09|6099461|Hugh|Adel is an exceptionally welcoming host. I was ill during my stay and he was kind enough to accompany me to the doctor to translate for me! He really is an exceptionally pleasant person, very laid back and an interesting, knowledgable and articulate talker, even though he claims his English isn't that good! I couldn't recommend staying with him more highly.
21853|22684525|2014-11-11|23357657|Sendy|"Adel fue muy amable, incluso el día de mi llegada fue por mi a la salida del metro y me ayudó con mi equipaje :). Durante mi estancia fue muy respetuoso y agradable, me explicó cómo funcionaban las cosas, me dió algunos tips para ahorrar. Es muy buen conversador y un a persona flexible en cuanto al check in y check out.

La habitación es suficiente para una persona, estaba limpio y como soy muy friolenta Adel me ofreció cobijas extra. No tuve problemas con el internet. 

Gracias Adel.
"
21853|22871843|2014-11-16|4072731|Nati|Abdel ha sido un magnífico anfitrión y la mejor forma que se me ocurre para describirlo es que me he sentido como en mi propia casa. Además, la casa es bonita, está limpia y es muy cómoda. Todo muy recomendable con ellos.
21853|23955937|2014-12-15|23750476|Lena|"Adel( il n'y a plus de José) m'a très bien reçu. Toujours près à faire la conversation en français ou en espagnol(anglais si vous le voulez), mais pas envahissant. Très serviable et surtout souriant.
L'appartement et bien équipé, bien agencé et bien situé(20 minutes du centre en métro)même si le quartier, lui-même, n'a rien d'extraordinaire.

La chambre et le lit sont suffisamment grands pour une personne et les murs sont fraîchement peints :)
L'ambiance et la propreté des lieux dépendent des personnes qui y vivent. C'est plus une collocation qu'un Bed and Breakfast(séjour d'un mois pour moi). Jouez le jeu!( discutez autour d'un thé, cuisinez et dinez avec les autres lorsque c'est possible, nettoyez après vous..)

Je me suis assez rapidement sentis comme chez moi et j'y retournerai volontiers lors de mon prochain voyage à madrid.

"
21853|26150954|2015-02-05|22583630|Suzi|"Adel is a very warm person. Actually, it was first time to come to Madrid and I couldn't speak Spanish at all also, that's why I felt little uneasy.
However, Adel helped me everything; I asked Adel to talk with taxi driver and he did for me so, I could get home safely. 
I was lucky that I could meet a person who speaks English in Madrid(it is quite hard to find).
In addition, this house makes me feel like it is my real home that I am living in my country and he and flatmate are like my real family.
I love this house and people and even, Airbnb as well.
I am sure I am going to stay this house if I come to Madrid again.
Gracias:D"
21853|31678708|2015-05-08|32483419|Eunzi|Adel and Nati(another flatmate) are very warm and kind. Even though it is not exactly in center, I was happy as I felt like it is real home and they are real family also, I love its neighborhood as well. People are all nice and welcoming in Calle de Carols Fuentes. The area is quite easy and close to get to the center so, I was also satisfied with its location.    
21853|32281555|2015-05-16|25217764|William|"Very pleasant journey in this apartment.
Everything here is made to make life easier. The roommates are welcoming and, I have to say, very nice.
The place is well located, practical, and comfortable. 
José is so much fun! 
This is a great place to stay. "
21853|39252752|2015-07-21|3999512|Julio|Adel was very friendly and helpful. Adel let me use an extra set of keys so I could leave and come back as I please. The room was nice and hope to go back again someday. Thanks for everything. 
21853|45281002|2015-09-01|36801317|Sem|Adel was a great host. The room was actually bigger than i thought it would be, so that was a big plus too. The house is a beautiful area in Madrid, with a lot of green spaces. I would definitely recommend going here!
21853|47493276|2015-09-19|35251371|Alain|The place was very good for the price. Adel is a really nice guy and a good host. Definitely worth it.
21853|59118821|2016-01-07|45361974|Aide|"Living here felt like home. I was included in everything, we shared meals, we had long and interesting conversations. The room was in excellent conditions, the housemates were amazing!!! The neighborhood was quiet which I really enjoyed. Easy access to metro. Living in this apartment definitely made my experience in Spain - amazing!! If I could I would stay longer.
I loved the environment in this apartment, and living in this neighborhood it felt as if I was a permanent resident in Madrid - I felt part of the local community."
21853|60834074|2016-01-28|52909911|Ana|"I really enjoyed my stay at Abdels and Natis place. The hosts are very wellcoming and kind people and the apartment is really cosy! Tank you Abdel and Nati!
The apartment is surrounded by a lot of transportation possiblilities, it's located in a quiet, kind of familiy area and there is a park really close to the apartment.

Me gustaba mi estancia en vuestro piso y me siento bien! Abdel y Nati sois muy hospitalarios y gente maja. Muchas gracias por todo!! Mis mejores deseos a vosotros!


"
21853|61590939|2016-02-06|55744861|Florian|"Adel & Nati m'ont parfaitement accueilli dans leur appartement pendant deux semaines. Je n'aurais pas pu espérer mieux pour mes débuts à Madrid. L'appartement est propre et on s'y sent bien. Mais surtout, les deux hôtes sont des personnes très serviables et adorables.
Je recommande sans aucune réserve :-) 
"
21853|67517337|2016-03-29|41033831|Tim|"He pasado 6 semanas con Adel y Nati que fueron muy agradables! Vivir von ellos es sencillo y divertido.
El piso y la habitacion son muy bonitos y hay todo lo que uno necesita.  :)"
21853|68261829|2016-04-03|43932482|Jarno|friendly host, clean and quiet apartment, close to metro station to go center.
21853|77404357|2016-05-31|3244177|Aina|"La piso de Abdel y Nati es un hogar, una familia, un sitio donde solo se respira paz y buen ambiente. 
Con parques a vinco minutos, gimnasio a veinte y buena comunicación de metro y bus. 
Muy pero que muy recomendable. "
21853|80587045|2016-06-19|41393675|Arianne|I stayed with Abdel and Nati for 18 days. They are both very friendly and accommodating people. They go above and beyond what you would expect from your average Airbnb hosts. Anything you need, they will do their best to provide and help you in any way possible. They make you feel genuinely welcome. Highly recommend.
21853|81780139|2016-06-25|66758695|Antonio|Fue mi primera experiencia con Airbnb y no puedo estar mas contento, Adel y su compañera Nati son muy atentos y amables, algo que facilita enormemente  cuando desconoces una ciudad, me senti como en casa. La habitación es amplia con buena ventilación. Muy recomendable!
21853|84002608|2016-07-05|69558729|Carolina|"Highly recomendable! 
Altamente recomendable!
Altamente recomendável!
Melhor airbnb da minha vida, tenho absolutamente certeza disso. Adel me recebeu muito bem, na verdade nao tenho palavras para descrever a atenção e receptividade. A vizinhança super tranquila, o quarto excelente, limpo, espaçoso e aconchegante. Permissão para usar cozinha e lavanderia com tranquilidade. Acesso fácil ao metrô, supermercados e ônibus. Nati, a outra moradora fixa da casa foi muito atenciosa, paciente y gentil e me tratou muito bem. Adel e Nati me fizeram sentir em casa, segura e somente tenho a agradecer por tudo. Eu vivi essa experiência e recomendo esta casa sem nenhuma dúvida,  sucesso de hospedagem tranquila. Gratidão aos anfitriões Nati e Adel, já estou com saudades de vcs, muito obrigada por tudo! ☺☺☺"
21853|111424388|2016-10-31|97322311|Freddy Omar|Una agradable estancia y con aprendizajes de compartir
21853|116408596|2016-11-30|57378778|Michael|Adel and Nati  have been the most welcoming housemates. I travelled alone to Madrid to pick up the language, and it is the first time I tried AirBnB. The flat is clean and tidy. The location of the flat is close to two metro stations and well connected with buses, to take you into the centre within 15-20 minutes. I am very thankful to have met Adel and Nati, and I highly recommend this place to anyone who wants to stay in Madrid. 
21853|181336604|2017-08-12|93536634|Martha|Lugar tranquilo y apacible. Cerca a la estación del metro.
21853|189282791|2017-09-01|143538497|Naiara|Abdel es muy simpático y se puede conversar con el de todo tipo de temas interesantes. Si tienes dudas te ayuda y hace que estés a gusto.
21853|196772517|2017-09-24|106669653|Song|"Abdel es muy amable! 
Todo perfecto! La casa está cerca de la estación y es muy silencio."
21853|248854049|2018-04-01|172375178|Bc|Abdel was very thoughtful and attentive as a host. The place was exactly as described. A nice value for those seeking to explore Madrid!
21853|259493070|2018-05-01|26784688|Sílvia|Abdel was a really nice host for the past month, always worried about everything.  The room has a nice size and the bathroom is also a good one. The house is near a metro and train station what is really good to go to any place in the city.
21853|268499159|2018-05-25|31291564|Bogdan-Ioan|I had a good time staying at Abdel's. He is a good host, helpful and interesting to talk to. I would recommend him to anyone. The neighborhood was quiet and seemed safe.
21853|270516274|2018-05-29|749471|Misha|"Abdel is a very nice guy, and ready to help with local advice and tips. The place is in a nice secure building, in my favorite part of town, close to a lot of parks and greenery. 
My only issue, and that's not Abdel's fault, is that walls seem to be very thin and doors a bit creaky... :) I was in the room next to the bathroom (there is another room for rent), as well as next to the other apartment's bathroom... and so whenever anyone took a shower or was using bathroom, I would wake up :(  Something to consider if you're a light sleeper..."
21853|273473012|2018-06-06|21220489|Émy|Je recommande le logement de Abdel. Tout d'abord, il est très attentionné et veut qu'on soit confortable, la communication avec Abdel est excellente! Le logement est très confortable, la chambre d'une bonne grandeur avec un bureau. Proche de deux stations de métro, le centre de Madrid peut être facilement accessible. Merci de l'accueil! 
