91|cche|10.0|Still a favorite after more than 4500 plays.  Prefer 3 players. |13|Catan
92|drakezeus|10.0|&quot;Hall of Fame&quot; game.  Simple rules, fast pace, always a chance to come back, make this game a crowd favorite.  Don&#039;t own it?  Slap yourself and run out and purchase a copy before someone notices.|13|Catan
93|Anthony|10.0|null|13|Catan
94|ckessel|10.0|Ok, maybe not a 10 anymore, but that&#039;s just because I&#039;ve played it to death.  A great blend of strategy, luck, and negotation.|13|Catan
95|wakko77|10.0|Great game to get new players into strategy gaming.  Easy to learn and still has enough strategy to keep most players interested.  Lots of interaction between players which might help get the female audience interested as well.|13|Catan
96|jjhalko|10.0|Probably my favorite game.  Good blend of strategy and luck.  Games are usually close.  If using a sound plan, you&#039;re usually completively fighting for the win.|13|Catan
97|zakspeed|10.0|null|13|Catan
98|heroquest|10.0|Great! A nice balance between strategy and luck combined wit a different board every time and true interaction among players.|13|Catan
99|AxeCrazy|10.0|the game of games i guess|13|Catan
100|Eric Brosius|10.0|"This is an excellent game as a game, but it also has a social interaction component that few games offer.  My favorite Settlers story comes from my friend Andy, who played a game in which all his opponents were extremely agreeable when it came to trading (""anyone trade me a sheep and a wood for a wood?  I need a sheep?""  ""Sure!"")  He was way too smart to do this.  Halfway through the game he realized he was hopelessly behind...  We always call this game ""Settlers"", but you can't find it using the Search function on BGG if you type in ""Settlers"".  It's stupid."|13|Catan
101|sophist42|10.0|null|13|Catan
102|CitizenBob|10.0|null|13|Catan
103|greygrey|10.0|null|13|Catan
104|Spielfreak|10.0|null|13|Catan
105|wiley1za|10.0|For me this has stood the test of time well; It's still a great system and a lot of fun to play. Stick to 4 player and the original island. (Maybe add Seafarers if you must)|13|Catan
106|Gamergrrl|10.0|After 100+ plays, I&#039;m still not tired of it!|13|Catan
107|Burak|10.0|null|13|Catan
108|moniquep|10.0|null|13|Catan
109|AdamMcD|10.0|"This game gets a 9+1=10. Here's why:  Not only is Settlers fun to play (the expansion availability bumps it from an 8 to a 9), but it is an amazing gateway game.  This is a real game that I can get non-gamers to play.  The existence of this game has saved me from playing annoying party games with non-gamers time and time again, hence the ""+1""."|13|Catan
110|elpadre|10.0|null|13|Catan
111|Pleasington|10.0|Quite possibly one of my favorite board games ever.  Fun, deep, and different with every game and every group you play it with.  No one is ever safe and no one is ever too far behind to pull out a victory.  No other game has drawn the enthusiasm of my usually non-gamer friends like this one has.  Simply elegant.  A true gem of game design.|13|Catan
112|SkarfBoy|10.0|null|13|Catan
113|jdigaetano|10.0|This is a must have game.|13|Catan
114|gzamira|10.0|null|13|Catan
115|ZombyDawg|10.0|null|13|Catan
116|ctripp|10.0|null|13|Catan
117|dead jawa|10.0|null|13|Catan
118|rustyjames21|10.0|The game that started it all for me - brilliant.|13|Catan
119|Arnott|10.0|Haven&#039;t played this that much lately since the days when we used to play nothing but this, but I don&#039;t care.  Yeah, it&#039;s not flawless, but I always have fun playing it, and when I&#039;m playing it, I almost always admire it, as well.  Great stuff.|13|Catan
120|Badger|10.0|null|13|Catan
121|regis|10.0|Probably the best boardgame I ever played!|13|Catan
122|Ghoest|10.0|null|13|Catan
123|Caio|10.0|One of the best game ever. Simple mechanism, a lot of players interaction, the board is never the same.|13|Catan
124|mcscrappy|10.0|null|13|Catan
125|Vardelith|10.0|null|13|Catan
126|Val42|10.0|null|13|Catan
127|repguy28@aol.com|10.0|Best game ever. They created an environment that easily lends itself to variations. After we played out all 3 games as is, we tried many variations found online (including 2 that i bought on Ebay) &amp; ideas that we came up with ourselves. Practically each game is a brand new game. Any one version might not stand up on it&#039;s own to Puerto Rico (getting it this week), but the possibilities kept us busy for a year once a week. Also, my 8 year old son understands this game (not enough to win though).  10/15/03 haven&#039;t played in monthes but feeling still the same.|13|Catan
128|greystar|10.0|This is always a great game to bring out, everyone has serious fun, esp. when we play with certain house rules, such as bribing.. :-)|13|Catan
129|shuitt|10.0|null|13|Catan
130|astar56|10.0|null|13|Catan
131|ButchieToetracks|10.0|null|13|Catan
132|paulgo|10.0|null|13|Catan
133|birdieblake|10.0|null|13|Catan
134|jmkinki|10.0|It is a wonderfull game. You can't be bored, because you are trading and taking cards all time. It is a simple and effective game system.  It is my favourite game|13|Catan
135|Goblinz|10.0|we never chose to play this anymore, but then we have played it over 200 times! |13|Catan
136|jeremy-k|10.0|null|13|Catan
137|Samuel Blanchard|10.0|Simply the best. Why isn't this on Wal-mart's shelves? If any game should be able to cross over to mainstream it should be this one.|13|Catan
138|AmyVT|10.0|null|13|Catan
139|Douwecarel|10.0|The groundbreaker for serious games in the gaming industry. A lesson to all games old and new alike what a great game should be like. Clear story, immersive gameplay, liked by boys and girls alike!|13|Catan
140|Hossen|10.0|null|13|Catan
141|StewartTame|10.0|Wow!  This is the game that really made a spielfreak out of me.  Such an elegant design!  I own two copies so that I can get up to an 8 player game going.|13|Catan
142|JasonF|10.0|Will I ever tire of this game?|13|Catan
143|hitechwaiter|10.0|null|13|Catan
144|shadowkeeper|10.0|10 on principle.|13|Catan
145|JimsThirdID|10.0|null|13|Catan
146|mpgrace|10.0|One Word.... Brilliant!!|13|Catan
147|ollie53|10.0|null|13|Catan
148|Frank Hamrick|10.0|"The ""10"" rating is with the 5-6 player expansion, and whether playing Seafahrers or not. Without the expansion - it is still a 9.5. I prefer games with more than 4."|13|Catan
149|matthews_rj|10.0|null|13|Catan
150|lbandcp|10.0|null|13|Catan
151|ynys|10.0|null|13|Catan
152|grimawormtongue|10.0|If you have never played this game then shame on you.|13|Catan
153|romanchance|10.0|null|13|Catan
154|kiwisven|10.0|null|13|Catan
155|PeggyB|10.0|null|13|Catan
156|tance|10.0|null|13|Catan
157|Rombout|10.0|Kolonisten van Catan.|13|Catan
158|Tarindel|10.0|The classic game that got me into board gaming and has got all my friends addicted too.  It seems like every game there's one or two numbers that don't produce like they should (last game 8 was rolled once the entire game), and that can be frustrating, but overall the game is still the king.|13|Catan
159|id10t_corner|10.0|"This was my favorite board game.  The social aspects of this game are amazing, though in the end, most strategies to keep people off your back come down to, ""Look at the shiny thing.""  Where the shiny thing is anyone else doing remotely well.  It is true though that I will no longer play this game.  I have just worn it out.  But that is after hundreds of games"|13|Catan
160|halfdane|10.0|null|13|Catan
161|wingedpotato|10.0|Hall of fame great.|13|Catan
162|Dani76|10.0|My first german game. The best game that i have played with Carcassonne Hunters and Gatherers|13|Catan
163|MistahFuji|10.0|null|13|Catan
164|mdmaguire|10.0|I enjoy this better with the Cities and Knights expansion...|13|Catan
165|irmiz|10.0|null|13|Catan
166|Fred frenay|10.0|null|13|Catan
167|Keijs|10.0|null|13|Catan
168|gamemark|10.0|The game and the expansions are brilliant. Still one of my top ten games... hey, maybe we ought to play this tomorrow night!|13|Catan
169|The Bard|10.0|I have never played this game with anyone who did not think it was a great game after their first game. It still holds up after countless playings.|13|Catan
170|Passionis|10.0|The best boardgame ever made!|13|Catan
171|Justin77|10.0|null|13|Catan
172|jsciv|10.0|The one that started the craze. Yay!|13|Catan
173|CalicoDave|10.0|Some randomness that can be ameliorated and a lot of player interaction.  The modular board makes each game different enough to prevent it from getting stale.  Very fun game!|13|Catan
174|atrocity|10.0|null|13|Catan
175|rajym72|10.0|null|13|Catan
176|camocoffey|10.0|I'd give this game a [12] if I was allowed.  It truly is that good.  I have played somewhere near 100 games of Settlers and I'm not getting remotely bored yet.|13|Catan
177|Joe Gamer|10.0|null|13|Catan
178|robertmoon|10.0|There's nothing more that can be said about this incredible game that other reviewers haven't already covered.  Absolutely the best game I've ever played, even considering the new kids on the block garnering a lot of attention, such as Puerto Rico.|13|Catan
179|gray0013|10.0|A terrific game with a simplistic design for families yet enough strategy for gamers.|13|Catan
180|tadpost|10.0|I think,this may be perfect ballance game! We always play this with some beginners at first to know them fun of German board game.|13|Catan
181|narcoleprosy|10.0|Excellent and balanced game.  Good for new people and still enjoyable for repeat playings.|13|Catan
182|sangjmoon|10.0|null|13|Catan
183|Minok|10.0|Can be played from simple to complex - great adaptability to compensate for new and old players.|13|Catan
184|Gordon the Green|10.0|The Settlers of Catan may well be the single greatest board game ever designed. Like many other German games, it combines simple rules and a short playing time with the potential for intricate strategy and battles of wits. But Catan is arguably the best example of bringing all these elements into perfect balance.  Catan satisfies a wide range of people, even those who normally hate board games, since it is the players themselves that choose the character of each game. It can be as cutthroat or as amiable as you want (or both!). It also excels at keeping every player actively involved at all times, both through the ingenious system of resource production and the constant opportunities for trading and deal-making. I could go on, but others already have.  I have no hesitation in recommending Settlers of Catan to pretty much anyone. From there, you may choose to explore more complex or more simple-structure games, but Catan is good for all! |13|Catan
185|matmo|10.0|null|13|Catan
186|Galope|10.0|null|13|Catan
187|Ludocrazy|10.0|Will always be one of my favorites. Resource management, changing board, trading and fun table talk. |13|Catan
188|marielinux|10.0|A fantastic game, outstanding. Feels like I'll never get tired of it! We build our own expansion set for 5-6 players and it works quite well.|13|Catan
189|Tabuleiro_Virtual|10.0|null|13|Catan
190|caffinedrenchedfrog|10.0|null|13|Catan
191|Roboduck|10.0|null|13|Catan
192|Maladyn|10.0|The game I use to bring people into the world of Board Games.|13|Catan
193|Phantom|10.0|Probably the best new game of the last decade. This will go down in gamer history as a watershed game; Klaus Teuber has written an endlessly variable thinking man's game that never runs out of possibilities.|13|Catan
194|billermark|10.0|First american version from Mayfair Games. Beatiful graphic.|13|Catan
195|wunda|10.0|null|13|Catan
196|raucous|10.0|null|13|Catan
197|gdunbar|10.0|null|13|Catan
198|commlal|10.0|null|13|Catan
199|markb_34|10.0|A great game, always fun, good game for new players, everyone always enjoy|13|Catan
200|radagast77|10.0|null|13|Catan
201|epps71|10.0|null|13|Catan
202|CruelBritannia|10.0|Just fab and fun|13|Catan
203|Drimm|10.0|Wooden figures edition + Catan - exp: Pre-2007 Adapter Kit, Settlers of|13|Catan
204|Scott Palmer|10.0|null|13|Catan
205|Cal Mac|10.0|IMO the perfect game. As well as enjoying this myself, it's one that both gamer friends and non-gamer friends and family will all play, and which has converted several of the later into the former.|13|Catan
206|BrashTech|10.0|null|13|Catan
207|Zaebos|10.0|This is an outstanding game. Simple and efficient rules and much player interaction. The expansions work very well. Especially Seafares. This game is a must!! |13|Catan
208|andrewh63|10.0|Such a simple game but yet you have so many decisions.  I played this with my friend Lyman and immediately saw the potential for a great game.  I brought one copy to the gaming group and started the whole trend.  I ended up contacting a German MTG player who arranged to shipped about a dozen copies of the game plus the 5-6 expansion kit to our group.  This was before German game was avail in the US. I have one very beat up copy and one unopened copy.  Both of them are Kosmo(red box) edition.|13|Catan
209|kdodds|10.0|I like to trade and build.|13|Catan
210|kunnagh|10.0|"A real family favourite - we even have special rhymes for certain circumstances:  Caught with more than seven cards when the Robber turns up?  All together:  ""You're a hoarder!  Out of Order!""  Well, it's fun for us!"|13|Catan
211|Fluffy|10.0|This is the best game I have played! Everyone I introduce it to loves it.|13|Catan
212|sparrowek|10.0|null|13|Catan
213|VeggieBoy|10.0|null|13|Catan
214|dskias|10.0|null|13|Catan
215|chockle|10.0|I give it a meta 10, because it pretty much single handedly opened the door for Americans to the world of Euro games.  Yep, luck is a factor.  If you hate dice, go play Go.|13|Catan
216|sylvian|10.0|Absolutely top of the board games except for Chess.|13|Catan
217|HiRoller|10.0|got me back into board gaming. the $40 i spent on it was more then worth it.|13|Catan
218|xcerx|10.0|null|13|Catan
219|Fett77|10.0|null|13|Catan
220|pkmann|10.0|Best game ever.  |13|Catan
221|Rikmaster|10.0|One of the best ever created!!!!!!!!|13|Catan
222|landrobot|10.0|there's no reason to post less than a 10|13|Catan
223|pokermike|10.0|One of our group's favorites...|13|Catan
224|tacitvs|10.0|The highest replay value of any game I've ever played.  Some great online versions out there too!  Only game I can claim to have played hundreds of times.|13|Catan
225|kissemo|10.0|null|13|Catan
226|John Morgan|10.0|null|13|Catan
227|Discopatrol|10.0|null|13|Catan
228|Dr.Feelgood|10.0|null|13|Catan
229|Call Me Ishmael|10.0|My favorite right now.  The trading makes this a little more fun for me than Puerto Rico.|13|Catan
230|canonis|10.0|null|13|Catan
231|Kari|10.0|null|13|Catan
232|teachermaniac|10.0|What good can I say about this game that hasn't already been said?  I've even taught it to my ten year old niece who now loves to play it.  One of my favorites.|13|Catan
233|wralen|10.0|null|13|Catan
234|Jimmer|10.0|It has a ton of strong elements - random board patterns, player-trading elements, randomization, expandability, and a broad theme (which I can sell the game to anyone).|13|Catan
235|Gepard|10.0|null|13|Catan
236|RachelSweatDuvall|10.0|null|13|Catan
237|bigsteveuk|10.0|null|13|Catan
238|Tozzi|10.0|null|13|Catan
239|cferrin|10.0|This is the only game that I'm willing to give a 10.  Settlers does have minor flaws, but it's still the king.  No other game draws more people into the board gaming hobby, and no other game comes off the shelf more than Settlers.  I hope that everyone interested in board gaming will give this masterpiece its due.  Klaus Teuber hit the ball out of the park when he designed this game.|13|Catan
240|fantasio|10.0|null|13|Catan
241|wgiammona47|10.0|null|13|Catan
242|rfulcher|10.0|I could give it a 10 for historical/commercial reasons, but I'm happy to award this 10 for its enjoyable gameplay and accessibility for non-gamers.|13|Catan
243|SigsPerry|10.0|I love it and will continue to play it always|13|Catan
244|mallidiv|10.0|A MUST have definitely|13|Catan
245|roudy000|10.0|This is my first real game. Not a toys-r-us one lol. I may be sold to this one but I dont really car because evrybody I know who touch this game for the first time fall in love. Its like our first date with a girl/boys. I had and have great time with this game.|13|Catan
246|tanglewoodtree|10.0|Probably my favorite game of all time.  I'm always up for a round of Settlers.|13|Catan
247|Efexeye|10.0|Awesome game, got my non-gaming buddies into the hobby.|13|Catan
248|turiddu|10.0|null|13|Catan
249|Dark_Piranha|10.0|null|13|Catan
250|spaceship789|10.0|Great game. People who like chess like this.|13|Catan
251|MickeX|10.0|Simply a perfect balance of game mechanics. |13|Catan
252|klausbh|10.0|null|13|Catan
253|nsimoya|10.0|null|13|Catan
254|Tim Synge|10.0|Whatever else we play, this is the one we come back to. Whether I want an intense challenge or just some light entertainment, this game seems inexorably to mould itself onto the playlist. Fantastic!|13|Catan
255|Melatonin|10.0|Superb! A classic|13|Catan
256|jdestubbs|10.0|null|13|Catan
257|Raelus|10.0|One of the best games ever.|13|Catan
258|super...|10.0|"One of the few games I will give a ten. You can play this game a LONG time before you figure out the best strategy in each situation. Read my article ""Number never rolled? Got blocked? General playing tips"" if you have trouble with the random elements in the game, each random element has it's counter."|13|Catan
259|Gimel Vav|10.0|Clearly one of the very best games ever.  Simple rules, lots of strategy.|13|Catan
260|hatchitt|10.0|null|13|Catan
261|Bjorn74|10.0|null|13|Catan
262|donderwolkje|10.0|fantastic game|13|Catan
263|snrpbl3nl|10.0|Best game ever i.m.o (well next to Magic: The Gathering). Good interaction, nice gameplay. Instant classic. Even better with the expansion sets.|13|Catan
264|DocHolmes|10.0|null|13|Catan
265|mechpilot|10.0|This is our favorite game of all time.  I love the interaction.  Excellent gateway game.|13|Catan
266|houch monkey|10.0|This one got our group started onto a new addiction (boardgames) and we didn't even see it coming, it's just not right!|13|Catan
267|Andy-the-Dandy|10.0|null|13|Catan
268|lantern314|10.0| |13|Catan
269|hmakrakis|10.0|null|13|Catan
270|tkat|10.0|null|13|Catan
271|dsaxon|10.0|This is *THE* game that got me into board-gaming. Most definitely the board game that I have played more than any other game. Not many games have greater replay value since every SoC game will have a different board. This game has a near perfect blend of strategy and luck. Even the theme is fun. Gotta love it!|13|Catan
272|RoSKoMaNTe|10.0|"The 1st boardgame I purchased in the ""modern age"" (pre-modern age is monopoly, risk, stratego, MB gamemaster, BloodBowl).  I'm still in love with it."|13|Catan
273|gigor77|10.0|MY INTRODUCTION IN BOARDGAME WORLD|13|Catan
274|chaschen|10.0|null|13|Catan
275|katey|10.0|Oh, only the best game ever designed of all time. |13|Catan
276|edramone|10.0|null|13|Catan
277|lennart|10.0|Siedler von Catan|13|Catan
278|Schadenfreude|10.0|Deserving of its popularity, just a terrific game.  Best with 4 players.|13|Catan
279|Wurzelzwerg|10.0|null|13|Catan
280|ElmoLovesGames|10.0|null|13|Catan
281|climb|10.0|Addictive and fun. After 100 plays, don't play it much anymore.|13|Catan
282|shyawnkarim|10.0|null|13|Catan
283|LeAchim|10.0|null|13|Catan
284|hjhaapakoski|10.0|Although played to death, Settlers of Catan is still a true masterpiece in the history of board games. Long live Klaus Teuber!|13|Catan
285|Steve F.|10.0|null|13|Catan
286|dfallat|10.0|null|13|Catan
287|instantba|10.0|null|13|Catan
288|jlavigne|10.0|Played this for the first time over the holidays.  One game and we were all hooked, playing past 4am three nights in a row!|13|Catan
289|ryanemge|10.0|This is one of the best games that I have ever played.  Its never the same exact game twice due to the random placement of the board hexes.  I highly reccomend it to anyone. This is an absolute must have in ever gamers collection.|13|Catan
290|Joe66|10.0|Very fun|13|Catan
291|AlexSand|10.0|null|13|Catan
292|JSmu|10.0|null|13|Catan
293|candy555479|10.0|A challenging game of resouce management|13|Catan
294|istrebitjel|10.0|What can I say? This is still the games of games and the first in a whole new genre. I don't like the various extensions too much, though (only 5-6 Players is essential).|13|Catan
295|MichiganFlicker|10.0|null|13|Catan
296|darksurtur|10.0|null|13|Catan
297|pisecobabe|10.0|Replayable.  Strategic.  Social.  Wood and Sheep.|13|Catan
298|jacy|10.0|null|13|Catan
299|Cyroc|10.0|Swedish version|13|Catan
300|RjZombie|10.0|null|13|Catan
301|ptm_junk|10.0|got me into board gaming.  Although there is a luck factor, it is still a great game to play.|13|Catan
302|riton|10.0|null|13|Catan
303|Scilaci|10.0|null|13|Catan
304|Fensedge|10.0|You can never play too much Settlers.  What can you say - the seminal moment in modern gaming|13|Catan
305|MagoBaol|10.0|null|13|Catan
306|MUKid|10.0|"Settlers was my first Euro game, the game that taught me how to say ""Game of the Year"" in German (even if I can't spell it), the first modular board game I ever played, and really my bridge game from role playing to board games.  I never knew games like Settlers existed until GenCon in 1997.  I played it a ton (many, many times before I started logging plays on BGG), and taught it to so many friends that I got sick of teaching the rules.  Even though it rarely sees the table these days, I still put it in my own personal Hall of Fame, and therefore rate it a 10."|13|Catan
307|Endurion|10.0|null|13|Catan
308|Mike_J|10.0|null|13|Catan
309|Grack21|10.0|null|13|Catan
310|snowden27|10.0|My group likes it so much, I've crafted customized versions for friends, just to keep them hooked.|13|Catan
311|Ion2|10.0|I love the social aspect of this game. It's very easy to learn even for first time players. Everybody I've introduced to the game enjoyed it so much they eventually bought a copy. The publisher was also very good about replacing a misprinted piece.|13|Catan
312|kmundo|10.0|null|13|Catan
313|derasps|10.0|null|13|Catan
314|luip|10.0|null|13|Catan
315|Rileywiebe|10.0|Remains my #1 favourite.  A masterpiece that can hook serious, casual, and even non-gamers alike.  Best balance of strategy and sociability that I know of.|13|Catan
316|ninjamikey|10.0|null|13|Catan
317|FullTinCan|10.0|Having played well over 400 games, I can safely say this is an amazing game.|13|Catan
318|satzle|10.0|null|13|Catan
319|coker|10.0|The one that started it all.  I prefer playing Cities and Knights, but no Cities and Knights without Settlers, right?  |13|Catan
320|russellg|10.0|Yes.|13|Catan
321|gabgil|10.0|null|13|Catan
322|LittleRedHen|10.0|null|13|Catan
323|fellobo|10.0|Love the game!|13|Catan
324|Covenant_Games|10.0|null|13|Catan
325|cube|10.0|The mother of all modern German games. (Norsk utgave).|13|Catan
326|mjburrage|10.0|I need to make my own [url=http://www.boardgamegeek.com/image/514490]Hardwood Catan[/url]|13|Catan
327|Teufel|10.0|Best Game I have played - very dejected when I am behind and happy when I am ahead - most games I just enjoy playing win or lose, but this one gets me nearly every time.|13|Catan
328|dnl80|10.0|My first modern board game. Good for all kinds of players for its moderate length of play time, superb player interaction, and appropriate game complexity. One (out of 3) of my selected games for gateway beginners.|13|Catan
329|Vidkent|10.0|null|13|Catan
330|jason_d_young|10.0|null|13|Catan
331|RichBids|10.0|I still love Settlers despite its flaws.|13|Catan
332|Justtheo|10.0|null|13|Catan
333|jdpalmer|10.0|null|13|Catan
334|troy812|10.0|love It|13|Catan
335|zx80|10.0|null|13|Catan
