2019-04-11 21:50:04|MADRID|BARCELONA|2019-05-22 14:00:00|2019-05-22 16:30:00|AVE|78.8|Turista|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-05-22 14:30:00|2019-05-22 17:21:00|AVE|66.75|Turista|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-05-22 15:00:00|2019-05-22 17:30:00|AVE|88.95|Turista|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-05-22 15:30:00|2019-05-22 18:40:00|AVE|85.1|Turista|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-05-22 16:00:00|2019-05-22 18:30:00|AVE|68.65|Turista|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-05-22 16:30:00|2019-05-22 19:15:00|AVE|90.5|Turista Plus|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-05-22 17:00:00|2019-05-22 19:30:00|AVE|100.4|Turista|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-05-22 17:30:00|2019-05-22 20:40:00|AVE|85.1|Turista|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-05-22 18:00:00|2019-05-22 20:30:00|AVE|100.4|Turista|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-05-22 18:30:00|2019-05-22 21:20:00|AVE|102.15|Turista Plus|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-05-22 19:00:00|2019-05-22 21:30:00|AVE|82.35|Turista Plus|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-05-22 19:30:00|2019-05-22 22:40:00|AVE|58.15|Turista|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-05-22 20:00:00|2019-05-22 22:30:00|AVE|78.8|Turista|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-05-22 20:30:00|2019-05-22 23:40:00|AVE|49.55|Turista|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-05-22 21:25:00|2019-05-22 23:55:00|AVE|75.4|Turista|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 05:50:00|2019-04-22 08:55:00|AVE|66.75|Turista|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 06:30:00|2019-04-22 09:20:00|AVE|75.4|Turista|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 07:00:00|2019-04-22 09:30:00|AVE|106.75|Turista Plus|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 07:15:00|2019-04-22 16:37:00|R. EXPRES|43.25|Turista|Adulto ida|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 07:30:00|2019-04-22 10:40:00|AVE|85.1|Turista|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 08:00:00|2019-04-22 10:30:00|AVE|100.4|Turista|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 08:30:00|2019-04-22 11:15:00|AVE||Preferente|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 09:30:00|2019-04-22 12:34:00|AVE|102.15|Turista Plus|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 10:30:00|2019-04-22 13:15:00|AVE|107.7|Turista|Flexible|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 11:30:00|2019-04-22 14:40:00|AVE|181.5|Preferente|Flexible|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 12:30:00|2019-04-22 15:30:00|AVE|181.5|Preferente|Flexible|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 13:25:00|2019-04-22 16:24:00|AVE-TGV|181.5|Preferente|Flexible|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 14:00:00|2019-04-22 16:30:00|AVE|127.1|Turista|Flexible|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 14:30:00|2019-04-22 17:21:00|AVE|107.7|Turista|Flexible|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 15:00:00|2019-04-22 17:30:00|AVE|132.8|Preferente|Promo|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 15:30:00|2019-04-22 18:40:00|AVE|107.7|Turista|Flexible|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 16:00:00|2019-04-22 18:30:00|AVE|127.1|Turista|Flexible|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 16:30:00|2019-04-22 19:15:00|AVE|181.5|Preferente|Flexible|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 17:00:00|2019-04-22 19:30:00|AVE|127.1|Turista|Flexible|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 17:30:00|2019-04-22 20:40:00|AVE|107.7|Turista|Flexible|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 18:00:00|2019-04-22 20:30:00|AVE|214.2|Preferente|Flexible|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 18:30:00|2019-04-22 21:20:00|AVE|107.7|Turista|Flexible|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 19:00:00|2019-04-22 21:30:00|AVE|127.1|Turista|Flexible|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 19:30:00|2019-04-22 22:40:00|AVE|181.5|Preferente|Flexible|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 20:00:00|2019-04-22 22:30:00|AVE|127.1|Turista|Flexible|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 20:30:00|2019-04-22 23:40:00|AVE|181.5|Preferente|Flexible|||
2019-04-11 21:50:04|MADRID|BARCELONA|2019-04-22 21:25:00|2019-04-22 23:55:00|AVE|107.7|Turista|Flexible|||
2019-04-11 21:50:20|MADRID|BARCELONA|2019-04-27 06:20:00|2019-04-27 09:29:00|AVE|86.8|Preferente|Promo|||
2019-04-11 21:50:20|MADRID|BARCELONA|2019-04-27 07:30:00|2019-04-27 10:40:00|AVE|75.4|Turista|Promo|||
2019-04-11 21:50:20|MADRID|BARCELONA|2019-04-27 08:30:00|2019-04-27 11:15:00|AVE|85.1|Turista|Promo|||
2019-04-11 21:50:20|MADRID|BARCELONA|2019-04-27 09:30:00|2019-04-27 12:34:00|AVE|102.15|Turista Plus|Promo|||
2019-04-11 21:50:20|MADRID|BARCELONA|2019-04-27 10:30:00|2019-04-27 13:15:00|AVE|58.15|Turista|Promo|||
2019-04-11 21:50:20|MADRID|BARCELONA|2019-04-27 11:30:00|2019-04-27 14:40:00|AVE|102.15|Turista Plus|Promo|||
2019-04-11 21:50:20|MADRID|BARCELONA|2019-04-27 12:30:00|2019-04-27 15:30:00|AVE|102.15|Turista Plus|Promo|||
2019-04-11 21:50:20|MADRID|BARCELONA|2019-04-27 13:25:00|2019-04-27 16:24:00|AVE-TGV|107.7|Turista|Flexible|||
2019-04-11 21:50:20|MADRID|BARCELONA|2019-04-27 15:30:00|2019-04-27 18:40:00|AVE|58.15|Turista|Promo|||
2019-04-11 21:50:20|MADRID|BARCELONA|2019-04-27 16:30:00|2019-04-27 19:15:00|AVE|107.7|Turista|Flexible|||
2019-04-11 21:50:20|MADRID|BARCELONA|2019-04-27 17:30:00|2019-04-27 20:40:00|AVE|49.15|Turista Plus|Promo|||
2019-04-11 21:50:20|MADRID|BARCELONA|2019-04-27 18:30:00|2019-04-27 21:20:00|AVE||Preferente|Promo|||
2019-04-11 21:50:20|MADRID|BARCELONA|2019-04-27 19:30:00|2019-04-27 22:40:00|AVE|90.5|Turista Plus|Promo|||
2019-04-11 21:50:20|MADRID|BARCELONA|2019-04-27 20:30:00|2019-04-27 23:40:00|AVE||Preferente|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 07:15:00|2019-05-28 16:37:00|R. EXPRES|43.25|Turista|Adulto ida|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 07:20:00|2019-05-28 09:50:00|AVE|100.4|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 07:30:00|2019-05-28 10:40:00|AVE|85.1|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 08:00:00|2019-05-28 10:30:00|AVE|100.4|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 08:20:00|2019-05-28 11:05:00|AVE|75.4|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 08:30:00|2019-05-28 11:15:00|AVE|75.4|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 09:00:00|2019-05-28 11:45:00|AVE|85.1|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 09:30:00|2019-05-28 12:34:00|AVE|80.15|Turista Plus|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 10:30:00|2019-05-28 13:15:00|AVE|85.1|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 11:30:00|2019-05-28 14:40:00|AVE|75.4|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 12:30:00|2019-05-28 15:30:00|AVE|49.55|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 13:25:00|2019-05-28 16:24:00|AVE-TGV|66.75|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 14:00:00|2019-05-28 16:30:00|AVE|78.8|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 14:30:00|2019-05-28 17:21:00|AVE|58.15|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 15:00:00|2019-05-28 17:30:00|AVE|68.65|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 15:30:00|2019-05-28 18:40:00|AVE|80.15|Turista Plus|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 16:00:00|2019-05-28 18:30:00|AVE|68.65|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 16:30:00|2019-05-28 19:15:00|AVE|107.7|Turista|Flexible|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 17:00:00|2019-05-28 19:30:00|AVE|88.95|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 17:30:00|2019-05-28 20:40:00|AVE|80.15|Turista Plus|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 18:00:00|2019-05-28 20:30:00|AVE|100.4|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 18:30:00|2019-05-28 21:20:00|AVE|102.15|Turista Plus|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 19:00:00|2019-05-28 21:30:00|AVE|78.8|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 19:30:00|2019-05-28 22:40:00|AVE|75.4|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 20:00:00|2019-05-28 22:30:00|AVE|88.95|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 20:30:00|2019-05-28 23:40:00|AVE|40.95|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 21:25:00|2019-05-28 23:55:00|AVE|58.15|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 06:10:00|2019-05-28 08:40:00|AVE|80.15|Turista Plus|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 06:30:00|2019-05-28 09:20:00|AVE|66.75|Turista|Promo|||
2019-04-11 21:50:23|MADRID|BARCELONA|2019-05-28 07:00:00|2019-05-28 09:30:00|AVE|94.55|Turista Plus|Promo|||
2019-04-11 21:50:34|MADRID|SEVILLA|2019-06-01 07:00:00|2019-06-01 09:55:00|AV City|58.95|Turista Plus|Promo|||
2019-04-11 21:50:34|MADRID|SEVILLA|2019-06-01 08:00:00|2019-06-01 10:32:00|AVE|47.3|Turista|Promo|||
2019-04-11 21:50:34|MADRID|SEVILLA|2019-06-01 08:30:00|2019-06-01 11:14:00|ALVIA|61.2|Preferente|Promo|||
2019-04-11 21:50:34|MADRID|SEVILLA|2019-06-01 09:00:00|2019-06-01 11:38:00|AVE|47.3|Turista|Promo|||
2019-04-11 21:50:34|MADRID|SEVILLA|2019-06-01 09:45:00|2019-06-01 12:27:00|INTERCITY|62.2|Turista|Flexible|||
2019-04-11 21:50:34|MADRID|SEVILLA|2019-06-01 10:00:00|2019-06-01 12:32:00|AVE|53.4|Turista|Promo|||
2019-04-11 21:50:34|MADRID|SEVILLA|2019-06-01 11:00:00|2019-06-01 13:32:00|AVE|61.45|Preferente|Promo|||
2019-04-11 21:50:34|MADRID|SEVILLA|2019-06-01 11:05:00|2019-06-01 13:41:00|ALVIA||Preferente|Promo|||
2019-04-11 21:50:34|MADRID|SEVILLA|2019-06-01 12:00:00|2019-06-01 14:32:00|AVE|69.35|Preferente|Promo|||
2019-04-11 21:50:34|MADRID|SEVILLA|2019-06-01 13:10:00|2019-06-01 20:51:00|MD-LD||Preferente|Promo|||
2019-04-11 21:50:34|MADRID|SEVILLA|2019-06-01 13:30:00|2019-06-01 16:05:00|ALVIA||Preferente|Promo|||
2019-04-11 21:50:34|MADRID|SEVILLA|2019-06-01 14:00:00|2019-06-01 16:32:00|AVE|61.45|Preferente|Promo|||
2019-04-11 21:50:34|MADRID|SEVILLA|2019-06-01 16:00:00|2019-06-01 18:30:00|AVE|61.45|Preferente|Promo|||
2019-04-11 21:50:34|MADRID|SEVILLA|2019-06-01 17:00:00|2019-06-01 19:38:00|AVE|47.3|Turista|Promo|||
2019-04-11 21:50:34|MADRID|SEVILLA|2019-06-01 18:00:00|2019-06-01 20:32:00|AVE|47.3|Turista|Promo|||
2019-04-11 21:50:34|MADRID|SEVILLA|2019-06-01 19:00:00|2019-06-01 21:38:00|AVE|47.3|Turista|Promo|||
2019-04-11 21:50:34|MADRID|SEVILLA|2019-06-01 20:35:00|2019-06-01 23:15:00|AVE|47.3|Turista|Promo|||
2019-04-11 21:50:34|MADRID|SEVILLA|2019-06-01 21:25:00|2019-06-02 00:10:00|AV City|52.2|Turista Plus|Promo|||
2019-04-11 21:50:38|MADRID|SEVILLA|2019-06-02 07:00:00|2019-06-02 09:55:00|AV City|43.55|Turista|Promo|||
2019-04-11 21:50:38|MADRID|SEVILLA|2019-06-02 08:30:00|2019-06-02 11:14:00|ALVIA||Preferente|Promo|||
2019-04-11 21:50:38|MADRID|SEVILLA|2019-06-02 09:00:00|2019-06-02 11:38:00|AVE|69.4|Preferente|Promo|||
2019-04-11 21:50:38|MADRID|SEVILLA|2019-06-02 11:00:00|2019-06-02 13:32:00|AVE|76.3|Turista|Flexible|||
2019-04-11 21:50:38|MADRID|SEVILLA|2019-06-02 11:05:00|2019-06-02 13:41:00|ALVIA||Preferente|Promo|||
2019-04-11 21:50:38|MADRID|SEVILLA|2019-06-02 12:00:00|2019-06-02 14:32:00|AVE|69.4|Preferente|Promo|||
2019-04-11 21:50:38|MADRID|SEVILLA|2019-06-02 13:00:00|2019-06-02 15:40:00|AVE|69.4|Preferente|Promo|||
2019-04-11 21:50:38|MADRID|SEVILLA|2019-06-02 13:10:00|2019-06-02 20:51:00|MD-LD||Preferente|Promo|||
2019-04-11 21:50:38|MADRID|SEVILLA|2019-06-02 13:30:00|2019-06-02 16:05:00|ALVIA||Preferente|Promo|||
2019-04-11 21:50:38|MADRID|SEVILLA|2019-06-02 14:00:00|2019-06-02 16:32:00|AVE|69.4|Preferente|Promo|||
2019-04-11 21:50:38|MADRID|SEVILLA|2019-06-02 15:00:00|2019-06-02 17:21:00|AVE|69.4|Preferente|Promo|||
2019-04-11 21:50:38|MADRID|SEVILLA|2019-06-02 16:00:00|2019-06-02 18:30:00|AVE|69.4|Preferente|Promo|||
2019-04-11 21:50:38|MADRID|SEVILLA|2019-06-02 16:30:00|2019-06-02 18:51:00|AVE|69.4|Preferente|Promo|||
2019-04-11 21:50:38|MADRID|SEVILLA|2019-06-02 17:00:00|2019-06-02 19:38:00|AVE|69.4|Preferente|Promo|||
2019-04-11 21:50:38|MADRID|SEVILLA|2019-06-02 18:00:00|2019-06-02 20:32:00|AVE|69.4|Preferente|Promo|||
2019-04-11 21:50:38|MADRID|SEVILLA|2019-06-02 18:35:00|2019-06-02 21:08:00|ALVIA||Preferente|Promo|||
2019-04-11 21:50:38|MADRID|SEVILLA|2019-06-02 19:00:00|2019-06-02 21:38:00|AVE|69.4|Preferente|Promo|||
2019-04-11 21:50:38|MADRID|SEVILLA|2019-06-02 19:30:00|2019-06-02 22:05:00|AVE|69.4|Preferente|Promo|||
2019-04-11 21:50:38|MADRID|SEVILLA|2019-06-02 20:00:00|2019-06-02 22:21:00|AVE|64.05|Turista Plus|Promo|||
2019-04-11 21:50:38|MADRID|SEVILLA|2019-06-02 20:35:00|2019-06-02 23:15:00|AVE|64.05|Turista Plus|Promo|||
2019-04-11 21:50:38|MADRID|SEVILLA|2019-06-02 21:25:00|2019-06-03 00:10:00|AV City|52.2|Turista Plus|Promo|||
2019-04-11 21:50:48|MADRID|SEVILLA|2019-05-05 07:00:00|2019-05-05 09:55:00|AV City|49.15|Turista|Promo|||
2019-04-11 21:50:48|MADRID|SEVILLA|2019-05-05 08:30:00|2019-05-05 11:14:00|ALVIA||Turista|Flexible|||
2019-04-11 21:50:48|MADRID|SEVILLA|2019-05-05 09:00:00|2019-05-05 11:38:00|AVE|76.3|Turista|Flexible|||
2019-04-11 21:50:48|MADRID|SEVILLA|2019-05-05 11:00:00|2019-05-05 13:32:00|AVE||Preferente|Promo|||
2019-04-11 21:50:48|MADRID|SEVILLA|2019-05-05 11:05:00|2019-05-05 13:41:00|ALVIA||Preferente|Promo|||
2019-04-11 21:50:48|MADRID|SEVILLA|2019-05-05 12:00:00|2019-05-05 14:32:00|AVE|69.4|Preferente|Promo|||
2019-04-11 21:50:48|MADRID|SEVILLA|2019-05-05 13:00:00|2019-05-05 15:40:00|AVE|53.4|Turista|Promo|||
2019-04-11 21:50:48|MADRID|SEVILLA|2019-05-05 13:10:00|2019-05-05 20:51:00|MD-LD|34.35|Turista con enlace|Promo +|||
2019-04-11 21:50:48|MADRID|SEVILLA|2019-05-05 13:30:00|2019-05-05 16:05:00|ALVIA||Turista|Promo|||
2019-04-11 21:50:48|MADRID|SEVILLA|2019-05-05 14:00:00|2019-05-05 16:32:00|AVE|53.4|Turista|Promo|||
2019-04-11 21:50:48|MADRID|SEVILLA|2019-05-05 15:00:00|2019-05-05 17:21:00|AVE|53.4|Turista|Promo|||
2019-04-11 21:50:48|MADRID|SEVILLA|2019-05-05 16:00:00|2019-05-05 18:30:00|AVE|53.4|Turista|Promo|||
2019-04-11 21:50:48|MADRID|SEVILLA|2019-05-05 16:30:00|2019-05-05 18:51:00|AVE|47.3|Turista|Promo|||
2019-04-11 21:50:48|MADRID|SEVILLA|2019-05-05 17:00:00|2019-05-05 19:38:00|AVE|53.4|Turista|Promo|||
2019-04-11 21:50:48|MADRID|SEVILLA|2019-05-05 18:00:00|2019-05-05 20:32:00|AVE|53.4|Turista|Promo|||
2019-04-11 21:50:48|MADRID|SEVILLA|2019-05-05 18:35:00|2019-05-05 21:08:00|ALVIA||Turista|Promo|||
2019-04-11 21:50:48|MADRID|SEVILLA|2019-05-05 19:00:00|2019-05-05 21:38:00|AVE|60.3|Turista|Promo|||
2019-04-11 21:50:48|MADRID|SEVILLA|2019-05-05 19:30:00|2019-05-05 22:05:00|AVE|53.4|Turista|Promo|||
2019-04-11 21:50:48|MADRID|SEVILLA|2019-05-05 20:00:00|2019-05-05 22:21:00|AVE|53.4|Turista|Promo|||
2019-04-11 21:50:48|MADRID|SEVILLA|2019-05-05 20:35:00|2019-05-05 23:15:00|AVE|47.3|Turista|Promo|||
2019-04-11 21:50:48|MADRID|SEVILLA|2019-05-05 21:25:00|2019-05-06 00:10:00|AV City|43.55|Turista|Promo|||
2019-04-11 21:50:52|MADRID|SEVILLA|2019-05-06 06:20:00|2019-05-06 09:16:00|AV City|43.55|Turista|Promo|||
2019-04-11 21:50:52|MADRID|SEVILLA|2019-05-06 07:00:00|2019-05-06 09:32:00|AVE|76.3|Turista|Flexible|||
2019-04-11 21:50:52|MADRID|SEVILLA|2019-05-06 07:30:00|2019-05-06 09:51:00|AVE|76.3|Turista|Flexible|||
2019-04-11 21:50:52|MADRID|SEVILLA|2019-05-06 08:00:00|2019-05-06 10:32:00|AVE|76.3|Turista|Flexible|||
