17|1|2009-01-02|2|ALLL11|10|ALL AMER LAT|UNT     N2||R$|9.99|10.17|9.76|10.01|10.17|10.17|10.18|1822|1919700|1923464800|0|0|9999-12-31 00:00:00|1|0|BRALLLCDAM10|107
18|1|2009-01-02|96|ALLL11F|20|ALL AMER LAT|UNT     N2||R$|9.93|10.12|9.85|10.0|10.12|9.88|10.12|91|1944|1945373|0|0|9999-12-31 00:00:00|1|0|BRALLLCDAM10|107
19|1|2009-01-02|62|ALLL11T|30|ALL AMER LAT|UNT     N2|90.0|R$|10.08|10.12|10.08|10.08|10.12|0.0|0.0|4|3000|3025619|0|0|9999-12-31 00:00:00|1|0|BRALLLCDAM10|107
20|1|2009-01-02|62|ALLL11T|30|ALL AMER LAT|UNT     N2|60.0|R$|10.27|10.28|10.27|10.27|10.28|0.0|0.0|2|2000|2054304|0|0|9999-12-31 00:00:00|1|0|BRALLLCDAM10|107
21|1|2009-01-02|62|ALLL11T|30|ALL AMER LAT|UNT     N2|30.0|R$|10.22|10.23|10.21|10.21|10.22|0.0|0.0|4|2000|2043231|0|0|9999-12-31 00:00:00|1|0|BRALLLCDAM10|107
22|1|2009-01-02|2|ALLL4|10|ALL AMER LAT|PN      N2||R$|1.65|1.7|1.59|1.6|1.7|1.6|1.67|12|3700|592100|0|0|9999-12-31 00:00:00|1|0|BRALLLACNPR3|110
23|1|2009-01-02|96|ALLL4F|20|ALL AMER LAT|PN      N2||R$|1.65|1.69|1.57|1.62|1.69|1.65|1.7|4|147|23939|0|0|9999-12-31 00:00:00|1|0|BRALLLACNPR3|110
24|1|2009-01-02|12|ALMI11B|10|FII TORRE AL|CI  ER  MB||R$|1250.0|1250.0|1250.0|1250.0|1250.0|0.0|0.0|2|8|1000000|0|0|9999-12-31 00:00:00|1|0|BRALMICTF003|149
25|1|2009-01-02|2|ALPA4|10|ALPARGATAS|PN      N1||R$|48.0|48.0|48.0|48.0|48.0|45.5|47.9|1|100|480000|0|0|9999-12-31 00:00:00|1|0|BRALPAACNPR7|181
26|1|2009-01-02|2|AMBV3|10|AMBEV|ON||R$|83.44|89.0|83.44|87.5|89.0|88.01|89.0|24|23600|206509500|0|0|9999-12-31 00:00:00|1|0|BRAMBVACNOR4|131
27|1|2009-01-02|96|AMBV3F|20|AMBEV|ON||R$|84.74|86.0|84.74|85.2|86.0|85.74|86.74|9|92|784214|0|0|9999-12-31 00:00:00|1|0|BRAMBVACNOR4|131
28|1|2009-01-02|2|AMBV4|10|AMBEV|PN||R$|101.0|106.5|99.88|104.54|106.5|105.61|106.5|750|254800|2664122200|0|0|9999-12-31 00:00:00|1|0|BRAMBVACNPR1|131
29|1|2009-01-02|96|AMBV4F|20|AMBEV|PN||R$|101.85|105.5|100.0|103.62|105.0|104.01|105.8|85|1909|19835475|0|0|9999-12-31 00:00:00|1|0|BRAMBVACNPR1|131
30|1|2009-01-02|2|AMIL3|10|AMIL|ON      NM||R$|7.39|7.5|7.25|7.4|7.47|7.3|7.47|19|52300|38725100|0|0|9999-12-31 00:00:00|1|0|BRAMILACNOR0|101
31|1|2009-01-02|96|AMIL3F|20|AMIL|ON      NM||R$|7.35|7.35|7.35|7.35|7.35|7.25|7.35|1|57|41895|0|0|9999-12-31 00:00:00|1|0|BRAMILACNOR0|101
32|1|2009-01-02|96|APTI4F|20|ALIPERTI|PN||R$|799.0|799.0|799.0|799.0|799.0|600.0|799.0|1|1|79900|0|0|9999-12-31 00:00:00|1|0|BRAPTIACNPR3|120
33|1|2009-01-02|2|ARCZ3|10|ARACRUZ|ON      N1||R$|4.05|4.2|4.05|4.06|4.07|3.85|4.25|12|6100|2481700|0|0|9999-12-31 00:00:00|1|0|BRARCZACNOR2|152
34|1|2009-01-02|2|ARCZ6|10|ARACRUZ|PNB     N1||R$|2.55|2.72|2.54|2.65|2.71|2.71|2.72|4260|5955700|1582679500|0|0|9999-12-31 00:00:00|1|0|BRARCZACNPB3|152
35|1|2009-01-02|96|ARCZ6F|20|ARACRUZ|PNB     N1||R$|2.49|2.71|2.49|2.63|2.71|2.7|2.71|140|3567|942388|0|0|9999-12-31 00:00:00|1|0|BRARCZACNPB3|152
36|1|2009-01-02|62|ARCZ6T|30|ARACRUZ|PNB     N1|90.0|R$|2.74|2.75|2.74|2.74|2.75|0.0|0.0|2|30000|8224986|0|0|9999-12-31 00:00:00|1|0|BRARCZACNPB3|152
37|1|2009-01-02|62|ARCZ6T|30|ARACRUZ|PNB     N1|60.0|R$|2.72|2.76|2.72|2.72|2.76|0.0|0.0|6|41000|11162050|0|0|9999-12-31 00:00:00|1|0|BRARCZACNPB3|152
38|1|2009-01-02|62|ARCZ6T|30|ARACRUZ|PNB     N1|31.0|R$|2.69|2.7|2.69|2.69|2.7|0.0|0.0|2|3000|809651|0|0|9999-12-31 00:00:00|1|0|BRARCZACNPB3|152
39|1|2009-01-02|62|ARCZ6T|30|ARACRUZ|PNB     N1|30.0|R$|2.62|2.7|2.62|2.64|2.7|0.0|0.0|4|7000|1853747|0|0|9999-12-31 00:00:00|1|0|BRARCZACNPB3|152
40|1|2009-01-02|62|ARCZ6T|30|ARACRUZ|PNB     N1|18.0|R$|2.66|2.69|2.66|2.67|2.69|0.0|0.0|4|9000|2408891|0|0|9999-12-31 00:00:00|1|0|BRARCZACNPB3|152
41|1|2009-01-02|2|ARLA3|10|ARTHUR LANGE|ON||R$|2.5|2.5|2.5|2.5|2.5|2.0|2.55|1|100|25000|0|0|9999-12-31 00:00:00|1|0|BRARLAACNOR6|128
42|1|2009-01-02|2|AVIL3|10|ACOS VILL|ON||R$|0.49|0.5|0.49|0.49|0.5|0.49|0.5|41|255000|12599000|0|0|9999-12-31 00:00:00|1|0|BRAVILACNOR1|175
43|1|2009-01-02|96|AVIL3F|20|ACOS VILL|ON||R$|0.5|0.5|0.49|0.49|0.5|0.49|0.5|6|254|12650|0|0|9999-12-31 00:00:00|1|0|BRAVILACNOR1|175
44|1|2009-01-02|62|AVIL3T|30|ACOS VILL|ON|45.0|R$|0.49|0.5|0.49|0.49|0.5|0.0|0.0|2|5000|248920|0|0|9999-12-31 00:00:00|1|0|BRAVILACNOR1|175
45|1|2009-01-02|2|BAHI4|10|BAHEMA|PN||R$|75.32|75.32|75.32|75.32|75.32|71.01|80.0|1|100|753200|0|0|9999-12-31 00:00:00|1|0|BRBAHIACNPR8|50
46|1|2009-01-02|2|BAZA3|10|AMAZONIA|ON||R$|0.4|0.42|0.4|0.41|0.42|0.41|0.43|32|140000|5798000|0|0|9999-12-31 00:00:00|1|0|BRBAZAACNOR0|155
47|1|2009-01-02|96|BAZA3F|20|AMAZONIA|ON||R$|0.4|0.41|0.4|0.4|0.41|0.41|0.42|4|799|32066|0|0|9999-12-31 00:00:00|1|0|BRBAZAACNOR0|155
48|1|2009-01-02|96|BBAS13F|20|BRASIL|BNS C   NM||R$|15.0|17.05|15.0|15.25|17.05|17.05|22.88|5|57|86935|0|0|9999-12-31 00:00:00|1|0|BRBBASN02OR5|101
49|1|2009-01-02|2|BBAS3|10|BRASIL|ON  EJ  NM||R$|14.68|15.25|14.6|14.98|15.0|15.0|15.05|3168|2869400|4299137800|0|0|9999-12-31 00:00:00|1|0|BRBBASACNOR3|201
50|1|2009-01-02|96|BBAS3F|20|BRASIL|ON  EJ  NM||R$|14.63|15.25|14.55|14.96|15.14|15.14|15.15|223|7015|10501846|0|0|9999-12-31 00:00:00|1|0|BRBBASACNOR3|201
51|1|2009-01-02|62|BBAS3T|30|BRASIL|ON  EJ  NM|40.0|R$|15.35|15.36|15.35|15.35|15.36|0.0|0.0|2|1000|1535499|0|0|9999-12-31 00:00:00|1|0|BRBBASACNOR3|201
52|1|2009-01-02|62|BBAS3T|30|BRASIL|ON  EJ  NM|90.0|R$|15.35|15.64|15.35|15.49|15.64|0.0|0.0|4|4000|6199107|0|0|9999-12-31 00:00:00|1|0|BRBBASACNOR3|201
53|1|2009-01-02|62|BBAS3T|30|BRASIL|ON  EJ  NM|60.0|R$|15.15|15.42|15.15|15.4|15.42|0.0|0.0|4|202000|311267799|0|0|9999-12-31 00:00:00|1|0|BRBBASACNOR3|201
54|1|2009-01-02|62|BBAS3T|30|BRASIL|ON  EJ  NM|31.0|R$|15.15|15.15|15.15|15.15|15.15|0.0|0.0|1|1500|2272500|0|0|9999-12-31 00:00:00|1|0|BRBBASACNOR3|201
55|1|2009-01-02|78|BBASB15|70|BBAS    /EJ|ON      NM|0.0|R$|1.04|1.04|1.04|1.04|1.04|0.0|0.0|2|500|52000|1500|0|2009-02-16 00:00:00|1|0|BRBBASACNOR3|201
56|1|2009-01-02|2|BBDC3|10|BRADESCO|ON      N1||R$|20.0|21.1|19.6|20.44|21.1|21.0|21.2|75|180900|369893400|0|0|9999-12-31 00:00:00|1|0|BRBBDCACNOR1|530
57|1|2009-01-02|96|BBDC3F|20|BRADESCO|ON      N1||R$|20.2|21.0|19.99|20.51|21.0|20.51|21.35|21|423|868338|0|0|9999-12-31 00:00:00|1|0|BRBBDCACNOR1|530
58|1|2009-01-02|2|BBDC4|10|BRADESCO|PN      N1||R$|23.0|24.89|22.79|24.18|24.89|24.8|24.89|3817|2973200|7194466400|0|0|9999-12-31 00:00:00|1|0|BRBBDCACNPR8|530
59|1|2009-01-02|96|BBDC4F|20|BRADESCO|PN      N1||R$|22.9|24.8|22.8|23.98|24.3|23.9|24.65|362|11013|26437658|0|0|9999-12-31 00:00:00|1|0|BRBBDCACNPR8|530
60|1|2009-01-02|62|BBDC4T|30|BRADESCO|PN      N1|122.0|R$|24.17|24.18|24.17|24.17|24.18|0.0|0.0|2|1000|2417196|0|0|9999-12-31 00:00:00|1|0|BRBBDCACNPR8|530
61|1|2009-01-02|62|BBDC4T|30|BRADESCO|PN      N1|45.0|R$|24.31|24.32|24.31|24.31|24.32|0.0|0.0|2|10000|24316435|0|0|9999-12-31 00:00:00|1|0|BRBBDCACNPR8|530
62|1|2009-01-02|62|BBDC4T|30|BRADESCO|PN      N1|31.0|R$|24.96|25.15|24.96|25.03|25.15|0.0|0.0|4|6500|16272850|0|0|9999-12-31 00:00:00|1|0|BRBBDCACNPR8|530
63|1|2009-01-02|78|BBDCA22|70|BBDC|PN      N1|0.0|R$|2.61|2.61|2.61|2.61|2.61|0.1|0.0|2|400|104400|2146|0|2009-01-19 00:00:00|1|0|BRBBDCACNPR8|528
64|1|2009-01-02|78|BBDCA24|70|BBDC|PN      N1|0.0|R$|0.75|1.6|0.7|1.11|1.6|0.75|1.97|14|15300|1703800|2347|0|2009-01-19 00:00:00|1|0|BRBBDCACNPR8|529
65|1|2009-01-02|78|BBDCA26|70|BBDC|PN      N1|0.0|R$|0.58|0.58|0.58|0.58|0.58|0.1|0.6|3|2500|145000|2600|0|2009-01-19 00:00:00|1|0|BRBBDCACNPR8|530
66|1|2009-01-02|78|BBDCA28|70|BBDC|PN      N1|0.0|R$|0.2|0.2|0.2|0.2|0.2|0.3|0.4|1|400|8000|2745|0|2009-01-19 00:00:00|1|0|BRBBDCACNPR8|527
67|1|2009-01-02|12|BBFI11B|10|FII BB PROGR|CI  ER  MB||R$|1550.0|1550.0|1550.0|1550.0|1550.0|0.0|0.0|6|48|7440000|0|0|9999-12-31 00:00:00|1|0|BRBBFICTF006|142
68|1|2009-01-02|2|BBRK3|10|BR BROKERS|ON      NM||R$|1.65|1.65|1.53|1.64|1.64|1.56|1.65|37|555000|91402300|0|0|9999-12-31 00:00:00|1|0|BRBBRKACNOR4|102
69|1|2009-01-02|96|BBRK3F|20|BR BROKERS|ON      NM||R$|1.65|1.65|1.65|1.65|1.65|1.4|2.0|2|114|18810|0|0|9999-12-31 00:00:00|1|0|BRBBRKACNOR4|102
70|1|2009-01-02|2|BDLL4|10|BARDELLA|PN||R$|134.99|134.99|134.99|134.99|134.99|120.0|135.0|1|100|1349900|0|0|9999-12-31 00:00:00|1|0|BRBDLLACNPR8|145
71|1|2009-01-02|96|BDLL4F|20|BARDELLA|PN||R$|130.0|130.0|130.0|130.0|130.0|110.01|130.0|1|5|65000|0|0|9999-12-31 00:00:00|1|0|BRBDLLACNPR8|145
72|1|2009-01-02|2|BEEF3|10|MINERVA|ON      NM||R$|1.89|2.05|1.85|1.98|2.04|2.04|2.06|213|229700|45562000|0|0|9999-12-31 00:00:00|1|0|BRBEEFACNOR6|101
73|1|2009-01-02|96|BEEF3F|20|MINERVA|ON      NM||R$|1.9|2.1|1.8|1.93|1.99|1.99|2.05|17|425|82878|0|0|9999-12-31 00:00:00|1|0|BRBEEFACNOR6|101
74|1|2009-01-02|2|BEES3|10|BANESTES|ON  EJ||R$|5.7|5.84|5.65|5.73|5.84|5.67|5.81|16|8400|4820200|0|0|9999-12-31 00:00:00|1|0|BRBEESACNOR9|187
75|1|2009-01-02|96|BEES3F|20|BANESTES|ON  EJ||R$|5.69|5.69|5.69|5.69|5.69|5.5|5.69|1|36|20484|0|0|9999-12-31 00:00:00|1|0|BRBEESACNOR9|187
76|1|2009-01-02|2|BEMA3|10|BEMATECH|ON  EJ  NM||R$|5.6|5.9|5.6|5.79|5.75|5.81|5.88|24|44200|25625200|0|0|9999-12-31 00:00:00|1|0|BRBEMAACNOR0|103
77|1|2009-01-02|96|BEMA3F|20|BEMATECH|ON  EJ  NM||R$|5.61|5.61|5.61|5.61|5.61|5.6|6.0|4|111|62271|0|0|9999-12-31 00:00:00|1|0|BRBEMAACNOR0|103
78|1|2009-01-02|2|BICB4|10|BICBANCO|PN  EJ  N1||R$|2.91|3.07|2.87|2.96|3.0|3.0|3.02|180|371300|110281100|0|0|9999-12-31 00:00:00|1|0|BRBICBACNPR7|105
79|1|2009-01-02|96|BICB4F|20|BICBANCO|PN  EJ  N1||R$|2.8|2.8|2.8|2.8|2.8|2.95|3.0|2|75|21000|0|0|9999-12-31 00:00:00|1|0|BRBICBACNPR7|105
80|1|2009-01-02|62|BICB4T|30|BICBANCO|PN  EJ  N1|101.0|R$|3.11|3.12|3.06|3.09|3.09|0.0|0.0|10|209300|64712908|0|0|9999-12-31 00:00:00|1|0|BRBICBACNPR7|105
81|1|2009-01-02|2|BISA3|10|BRASCAN RES|ON      NM||R$|2.51|2.57|2.49|2.52|2.53|2.52|2.53|83|143900|36377700|0|0|9999-12-31 00:00:00|1|0|BRBISAACNOR8|102
82|1|2009-01-02|2|BMEB3|10|MERC BRASIL|ON||R$|8.5|8.5|8.5|8.5|8.5|7.7|8.5|9|7000|5950000|0|0|9999-12-31 00:00:00|1|0|BRBMEBACNOR8|177
83|1|2009-01-02|2|BMEB4|10|MERC BRASIL|PN||R$|8.0|8.19|7.6|7.85|8.19|7.67|8.19|21|4800|3772700|0|0|9999-12-31 00:00:00|1|0|BRBMEBACNPR5|178
84|1|2009-01-02|2|BMIN4|10|MERC INVEST|PN||R$|0.33|0.35|0.32|0.32|0.32|0.32|0.34|5|5000|164000|0|0|9999-12-31 00:00:00|1|0|BRBMINACNPR1|150
85|1|2009-01-02|96|BMTO3F|20|BRASMOTOR|ON||R$|0.75|0.75|0.75|0.75|0.75|0.55|0.74|1|5|375|0|0|9999-12-31 00:00:00|1|0|BRBMTOACNOR9|176
86|1|2009-01-02|2|BMTO4|10|BRASMOTOR|PN||R$|0.47|0.47|0.46|0.46|0.47|0.46|0.47|9|28000|1313000|0|0|9999-12-31 00:00:00|1|0|BRBMTOACNPR6|61
87|1|2009-01-02|96|BMTO4F|20|BRASMOTOR|PN||R$|0.47|0.47|0.47|0.47|0.47|0.46|0.48|2|200|9400|0|0|9999-12-31 00:00:00|1|0|BRBMTOACNPR6|61
88|1|2009-01-02|2|BNCA3|10|NOSSA CAIXA|ON  EJ  NM||R$|67.41|68.79|67.3|67.76|68.56|68.01|68.56|163|81700|553662100|0|0|9999-12-31 00:00:00|1|0|BRBNCAACNOR2|112
89|1|2009-01-02|96|BNCA3F|20|NOSSA CAIXA|ON  EJ  NM||R$|66.85|68.79|66.77|67.74|68.15|66.77|68.15|44|1180|7997965|0|0|9999-12-31 00:00:00|1|0|BRBNCAACNOR2|112
90|1|2009-01-02|2|BOBR4|10|BOMBRIL|PN||R$|4.16|4.3|4.1|4.23|4.3|4.16|4.58|10|4600|1949800|0|0|9999-12-31 00:00:00|1|0|BRBOBRACNPR3|127
91|1|2009-01-02|96|BOBR4F|20|BOMBRIL|PN||R$|4.23|4.23|4.23|4.23|4.23|4.23|4.49|1|1|423|0|0|9999-12-31 00:00:00|1|0|BRBOBRACNPR3|127
92|1|2009-01-02|62|BOBR4T|30|BOMBRIL|PN|31.0|R$|4.28|4.29|4.28|4.28|4.29|0.0|0.0|4|2900|1241896|0|0|9999-12-31 00:00:00|1|0|BRBOBRACNPR3|127
93|1|2009-01-02|14|BOVA11|10|ISHARES BOVA|CI||R$|38.28|40.32|37.94|39.02|40.32|37.96|0.0|91|119900|467894200|0|0|9999-12-31 00:00:00|1|0|BRBOVACTF003|100
94|1|2009-01-02|2|BPAT11|10|PATAGONIA|DR3||R$|16.65|16.65|16.65|16.65|16.65|16.4|16.9|2|200|333000|0|0|9999-12-31 00:00:00|1|0|BRBPATBDR005|101
95|1|2009-01-02|2|BPNM4|10|PANAMERICANO|PN      N1||R$|2.5|2.64|2.5|2.57|2.61|2.58|2.61|44|36300|9354700|0|0|9999-12-31 00:00:00|1|0|BRBPNMACNPR6|104
96|1|2009-01-02|96|BPNM4F|20|PANAMERICANO|PN      N1||R$|2.49|2.58|2.49|2.52|2.58|2.33|2.65|3|148|37392|0|0|9999-12-31 00:00:00|1|0|BRBPNMACNPR6|104
97|1|2009-01-02|62|BPNM4T|30|PANAMERICANO|PN      N1|180.0|R$|2.76|2.77|2.76|2.76|2.77|0.0|0.0|2|1000|276094|0|0|9999-12-31 00:00:00|1|0|BRBPNMACNPR6|104
98|1|2009-01-02|2|BRAP3|10|BRADESPAR|ON      N1||R$|19.51|20.01|19.51|19.96|20.01|20.0|20.49|3|2000|3992000|0|0|9999-12-31 00:00:00|1|0|BRBRAPACNOR5|115
99|1|2009-01-02|96|BRAP3F|20|BRADESPAR|ON      N1||R$|19.51|19.51|19.51|19.51|19.51|18.5|20.0|1|70|136570|0|0|9999-12-31 00:00:00|1|0|BRBRAPACNOR5|115
100|1|2009-01-02|2|BRAP4|10|BRADESPAR|PN      N1||R$|19.4|21.06|19.27|20.35|20.8|20.8|20.99|1322|1011100|2058670800|0|0|9999-12-31 00:00:00|1|0|BRBRAPACNPR2|115
101|1|2009-01-02|96|BRAP4F|20|BRADESPAR|PN      N1||R$|19.14|21.0|19.14|20.43|20.99|19.31|20.99|82|1869|3820052|0|0|9999-12-31 00:00:00|1|0|BRBRAPACNPR2|115
102|1|2009-01-02|2|BRKM3|10|BRASKEM|ON      N1||R$|5.7|5.95|5.7|5.82|5.95|3.75|5.96|2|200|116500|0|0|9999-12-31 00:00:00|1|0|BRBRKMACNOR1|107
103|1|2009-01-02|2|BRKM5|10|BRASKEM|PNA     N1||R$|5.64|5.69|5.56|5.62|5.65|5.65|5.66|1007|768100|432165100|0|0|9999-12-31 00:00:00|1|0|BRBRKMACNPA4|107
104|1|2009-01-02|96|BRKM5F|20|BRASKEM|PNA     N1||R$|5.92|5.92|5.6|5.68|5.62|5.62|5.9|25|438|249012|0|0|9999-12-31 00:00:00|1|0|BRBRKMACNPA4|107
105|1|2009-01-02|62|BRKM5T|30|BRASKEM|PNA     N1|30.0|R$|5.71|5.72|5.71|5.71|5.72|0.0|0.0|2|2000|1143433|0|0|9999-12-31 00:00:00|1|0|BRBRKMACNPA4|107
106|1|2009-01-02|62|BRKM5T|30|BRASKEM|PNA     N1|31.0|R$|5.67|5.68|5.67|5.67|5.68|0.0|0.0|2|10000|5670588|0|0|9999-12-31 00:00:00|1|0|BRBRKMACNPA4|107
107|1|2009-01-02|62|BRKM5T|30|BRASKEM|PNA     N1|90.0|R$|5.78|5.79|5.78|5.78|5.79|0.0|0.0|2|1000|578223|0|0|9999-12-31 00:00:00|1|0|BRBRKMACNPA4|107
108|1|2009-01-02|2|BRML3|10|BR MALLS PAR|ON      NM||R$|9.2|10.0|9.2|9.65|9.6|9.55|9.6|235|95900|92546000|0|0|9999-12-31 00:00:00|1|0|BRBRMLACNOR9|100
109|1|2009-01-02|96|BRML3F|20|BR MALLS PAR|ON      NM||R$|9.25|9.54|9.25|9.44|9.54|9.15|9.6|7|96|90678|0|0|9999-12-31 00:00:00|1|0|BRBRMLACNOR9|100
110|1|2009-01-02|2|BRSR3|10|BANRISUL|ON      N1||R$|6.4|6.8|6.4|6.5|6.51|6.5|7.13|5|500|325100|0|0|9999-12-31 00:00:00|1|0|BRBRSRACNOR3|104
111|1|2009-01-02|96|BRSR5F|20|BANRISUL|PNA     N1||R$|6.5|6.5|6.5|6.5|6.5|6.5|6.99|2|15|9750|0|0|9999-12-31 00:00:00|1|0|BRBRSRACNPA6|108
112|1|2009-01-02|2|BRSR6|10|BANRISUL|PNB     N1||R$|5.67|5.75|5.54|5.69|5.75|5.66|5.75|359|203300|115774100|0|0|9999-12-31 00:00:00|1|0|BRBRSRACNPB4|107
113|1|2009-01-02|96|BRSR6F|20|BANRISUL|PNB     N1||R$|5.6|5.78|5.55|5.59|5.78|5.56|5.84|7|127|71038|0|0|9999-12-31 00:00:00|1|0|BRBRSRACNPB4|107
114|1|2009-01-02|62|BRSR6T|30|BANRISUL|PNB     N1|16.0|R$|5.71|5.72|5.71|5.71|5.72|0.0|0.0|4|3000|1713713|0|0|9999-12-31 00:00:00|1|0|BRBRSRACNPB4|107
115|1|2009-01-02|2|BRTO3|10|BRASIL TELEC|ON  EJ  N1||R$|55.5|55.5|55.5|55.5|55.5|52.5|0.0|2|26000|144300000|0|0|9999-12-31 00:00:00|1|0|BRBRTOACNOR8|122
116|1|2009-01-02|96|BRTO3F|20|BRASIL TELEC|ON  EJ  N1||R$|53.0|53.0|53.0|53.0|53.0|46.25|0.0|1|69|365700|0|0|9999-12-31 00:00:00|1|0|BRBRTOACNOR8|122
117|1|2009-01-02|2|BRTO4|10|BRASIL TELEC|PN  EJ  N1||R$|13.86|14.33|13.42|14.11|14.33|14.31|14.33|787|453900|640747000|0|0|9999-12-31 00:00:00|1|0|BRBRTOACNPR5|122
118|1|2009-01-02|96|BRTO4F|20|BRASIL TELEC|PN  EJ  N1||R$|13.37|14.2|13.37|13.97|14.2|14.0|14.49|23|699|976914|0|0|9999-12-31 00:00:00|1|0|BRBRTOACNPR5|122
119|1|2009-01-02|62|BRTO4T|30|BRASIL TELEC|PN  EJ  N1|31.0|R$|13.97|13.98|13.97|13.97|13.98|0.0|0.0|2|2000|2794766|0|0|9999-12-31 00:00:00|1|0|BRBRTOACNPR5|122
120|1|2009-01-02|2|BRTP3|10|BRASIL T PAR|ON  EJ  N1||R$|58.11|58.47|57.21|57.86|58.47|57.76|58.47|531|246700|1427673200|0|0|9999-12-31 00:00:00|1|0|BRBRTPACNOR5|126
121|1|2009-01-02|96|BRTP3F|20|BRASIL T PAR|ON  EJ  N1||R$|55.0|58.0|55.0|57.31|57.6|57.41|58.0|18|353|2023235|0|0|9999-12-31 00:00:00|1|0|BRBRTPACNOR5|126
122|1|2009-01-02|2|BRTP4|10|BRASIL T PAR|PN  EJ  N1||R$|17.99|19.44|17.49|18.89|19.3|19.05|19.3|861|417600|789079600|0|0|9999-12-31 00:00:00|1|0|BRBRTPACNPR2|126
123|1|2009-01-02|96|BRTP4F|20|BRASIL T PAR|PN  EJ  N1||R$|16.51|19.47|16.51|18.14|19.06|19.06|19.42|30|625|1135050|0|0|9999-12-31 00:00:00|1|0|BRBRTPACNPR2|126
124|1|2009-01-02|96|BSCT6F|20|BESC|PNB ANT||R$|1.72|1.72|1.72|1.72|1.72|1.72|2.19|2|17|2924|0|0|9999-12-31 00:00:00|1|0|BRBSCTACNPB2|165
125|1|2009-01-02|2|BTOW3|10|B2W VAREJO|ON      NM||R$|23.75|24.57|23.3|24.2|24.57|24.49|24.57|703|360300|872349300|0|0|9999-12-31 00:00:00|1|0|BRBTOWACNOR8|101
