2015|123446894|2016-12-29|8894021|Maud|Great apartment!
2015|124571872|2017-01-02|101863247|Kairy19|Nice flat
2015|125136734|2017-01-04|14305642|Christina|hat alles gut geklappt :-)
2015|126110331|2017-01-09|11242011|Neiva|Bem localizado, boa cama e quarto espaçoso. Parece que o apartamento é bastante utilizado é faltou uma melhorada na limpeza. Jan foi disponível sempre que solicitamos. 
2015|128257312|2017-01-23|107434121|Marta|"Excelente ubicación
Consejo traer toallas porque solo hay 2 y para 4 dias nos fue justo. "
2015|129120715|2017-01-29|1887015|Birgit|"Sehr rugih

Sehr ruhig, sicher und sauber in einer hippen Gegend"
2015|129485444|2017-01-31|100738267|Edward|Jan's place was very cosy, space efficient and ideal for our stay in Berlin. It was very clean, located very close to public transport and the neighbourhood was safe and peaceful. Jan was very helpful during our stay and we'd highly recommend his home!
2015|130036866|2017-02-04|9898347|Peiyi|"Jan's house was spacious for one/two travelers. It was near public transport and restaurants. It's about 1 hour away from the airport by public transport. I didn't meet Jan, because my friend checked in the accommodation for me.

However, he charges additional fees for a second person which I felt it didn't make sense, since the bed was a double bed and there really isn't anything ""extra"" provided for the second person, if you are talking about a towel that doesn't smell good or a blanket (which I think will be there whether there is one or two pax), or additional utilities (that wouldn't cost £25 a night). My friend decided to come up to Berlin to look for me last minute, just a day before and I was quite unhappy that he had taken money from my guest, and I felt really bad about it. I don't think £40 is a lot, but from the amount that I have already paid for a big room, my friend should be paying me instead for that bed space I'm sharing with him, which of cos I didn't ask any money from him. Unless my guest needed an additional bed, I don't think 1-2 pax really makes a big difference in the cleaning up of the room, or the utilities and the amenities since it was a 3 night stay for me. 

I would still recommend this place to fellow Airbnb members, cos it is comfortable and warm, just that I felt the communication part should have been better. "
2015|131361968|2017-02-12|107951010|Lina|Good location,close to center and station.Nice house,cozy and clean.I like the kitchen especially,have everything for cooking.Jan is kind and we had a nice trip in Berlin:)
2015|131861650|2017-02-14|54846466|Kathryn|Great host, flexible check in/ out. Really central location, lovely apartment. Would recommend. 
2015|132145026|2017-02-16|9023233|Patrick|"Great place to stay at in Berlin. Will definitely come back, whenever I'm back at n the city. 

Jan is an awesome host and super helpful with any kind of Q'n'A's. 

Highly appreciated my stay in the calm neighborhood. "
2015|133257899|2017-02-21|13233775|Martin|"Alles wirklich bestens. Jan hat uns zu Beginn sehr nett empfangen uns sich auch die Tage danach immer wieder erkundigt.
Schöne, ruhige, kompakte Wohnung in sehr guter Lage. Alles in allem sehr empfehlenswert!"
2015|136087816|2017-03-08|48544390|Алим|Very ckzy appartment in the City centre. A lot of different wine bar's and little caffe's near. Great store called Rewe in 7-10 minutes to go. Me and my wife were very glad to met a persone like Jan! Thank you!
2015|136728324|2017-03-12|43424488|Anastasija|Mein Aufenthalt bei Jan war einfach super!  Die Lage ist Top!  Die Wohnung ist gemütlich und sauber.  Jan ist ein toller Gastgeber,  super freundlich und hilfsbereit.  Ich komme sehr gerne wieder und kann das Appartement allen empfehlen!!! 
2015|137735782|2017-03-17|114452378|Marie|Gemütliche Wohnung, ruhig im Innenhof und trotzdem mitten in Mitte. Großes gemütliches Bett und in der Küche ist alles was man braucht. 
2015|139215248|2017-03-24|116704979|Alexander|"Thank you very much Jan and very happy to give it the maximum Five Stars.
We had a wonderful stay in Jan's property. Highly recommended - clean, superb location, close to the underground, calm, close to parks (and children playgrounds) and at the same time in the city centre, just two stops from Alexanderplaz square. Jan was very helpful, excellent communication, no problems what so ever with check-in or check-out. Shortly: Thank You very much indeed!"
2015|140163318|2017-03-28|119134706|Anastasia|The neighborhood was quite and very close to U2 and U8 (Metro stations) which was very convenient. Jan was also great and very helpful and the apartment was exactly what we needed for a few days in Berlin. Highly recommend it! 
2015|141128438|2017-04-02|104808627|Philip|Nice one room apartment with small kitchen. Perfect for us as an alternative to a hotel room, since there's also the kitchen.
2015|141664887|2017-04-04|4309058|Cristina|The apartment is simple, clean and cozy. The bed is super comfortable and the kitchen is well equipped. Communication with host was simple and clear. The apartment is in a residential and lively area, very close to public transportation. Ideal for two people. We really appreciated the international plug adaptor. Excellent experience. 
2015|142402234|2017-04-08|81230954|Vincenzo|"Appartamento ubicato nel quartiere Mitte, molto vicino alla fermata dell'U8 ed in prossimità di altre fermate di mezzi pubblici. 
Ideale per 2 persone. 
Silenzioso e pulito."
2015|144280907|2017-04-15|16420414|Bárbara|"El apartamento tiene todo lo necesario.  Perfecto para 2 personas o 2 personas y un niño como era nuestro caso. Barrio con muchos bares y restaurantes y con estación de metro próxima. 
Jan muy atento. Muy buen anfitrión. 
Muy recomendable"
2015|145411529|2017-04-18|111666011|미|어딜가나 가깝고 교통도 좋고 도보 10분이내에 11시까지 영업하는 큰 마트도 있어서 편리했습니다! 무엇보다도 너무 친절하시고 제일중요한 청결! 정말 깨끗하며 취사도구도 다 있고 1층이라 계단 조금만 올라가면 되서 편리했습니다~ 강추!!!!!!!!!!!!!!!!!
2015|147339457|2017-04-26|55986052|Laura|The best thing of this apartment is it's location; it's walking distance from the Mitte and there are wonderful restaurants, cafés and markets around. The space is confortable for two people and has everything you need for a couple of days. Jan was on top of things from the first moment. Completely recommend it!
2015|149003297|2017-05-02|15524473|Franziska|Eine ruhige, hübsche, sorgfältig eingerichtete und angenehm gelegene Wohnung, nette Atmosphäre, perfekt mit dem kleinen Kind (Matratze am Boden, Trampolin und Sandkasten vor dem Haus, toller Spielplatz im nahen Park). Ein aufmerksamer und freundlicher Gastgeber, den wir zwar nicht gesehen haben, der aber stets erreichbar und hilfsbereit war. Wir haben den Aufenthalt sehr genossen! Besten Dank, lieber Jan!
2015|149659434|2017-05-05|212585|Nic|"The studio is clean, quiet, with good wifi. Jan is friendly and communication with him was easy. 
I definitively recommend his place, nice and central location with tram metro station around."
2015|150787632|2017-05-09|35082935|Jennifer|"Jan was a great host - very communicative and easy to deal with. He provided great recommendations in the area and was extremely friendly!

The apartment, itself, was in such a nice location, perfect to walk around and explore outside of the more touristy center of the city. It was clean, comfortable, and a great value. 

Would definitely recommend to anyone looking to visit Berlin!"
2015|151582529|2017-05-13|23462676|Jer-Ming|"Nice, clean, quiet and small apartment in a great location. Basically the listing's description is pretty accurate. 

Jan was responsive and very helpful, picking up the keys was a breeze. 

I would certainly recommend this apartment to visitors looking for somewhere central in Berlin for sightseeing. "
2015|152421580|2017-05-16|125981731|Lisa|Apartment is exactly like the pictures and Jan was a great host! Very close to public transport and a great neighbourhood to stay in with lovely reataurants and cafes and close to a few public parks. Perfect for a short stay in Berlin. 
2015|152600185|2017-05-17|88144379|Augusto|Nice apartment , near at good restaurants ,and historical places, near station train, 
2015|153624761|2017-05-21|58905428|Merve|"Jan is a great and friendly host and very responsive to our needs. Location is very residential ans close to public transport. We rent bikes and enjoyed Berlin by bikes for 3 days. I can recommend you to stay at Jan's cozy apartment if you want to spend a weekend at Berlin.
"
2015|154366360|2017-05-24|3467722|Ivonna|Small nice flat, perfect for one or two people. Location couldn't be better - super central yet very quiet. All the communication was super easy. Recommended!
2015|155370592|2017-05-28|110272903|Sonja|"Jans Wohnung ist optimal für einen Kurztripp für zwei Personen nach Berlin: praktisch gut genutzter Raum in super zentraler Lage mit sehr guter ÖPNV Anbindung. Alles in einem sehr schönen Viertel, das einiges zu bieten hat.
Jan ist uns gegenüber sehr gastfreundliche, zuvorkommend und äußerst flexibel gewesen. Dankeschön! Wir kommen sehr gerne wieder!"
2015|156811976|2017-06-01|1731205|Jennifer|Great location! Check out the bakery on the corner! Nice light, comfortable bed - perfect studio for an easy stay! I look forward to staying there again!! Appreciated the coffee and muesli!
2015|157951126|2017-06-05|75402413|Chiara|"Die Wohnung war wie auf den Bildern und die Lage ist wirklich top. Super Anbindung an verschiedene öffentlich Verkehrsmittel und eine ruhige aber zentrale Lage.
Check-In und Check-Out sowie die Kommunikation mit Jan verlief alles reibungslos.
Bei unserem nächsten Berlin Besuch würden wir auf jeden Fall nochmal in der tolle Wohnung übernachten. "
2015|168864979|2017-07-10|38259296|Abraham|"Jan's apartment is the perfect mix of quiet retreat (the windows open into a central courtyard that is shielded from the street) and central location (the building is a few minutes walk from parks, multiple restaurant and shopping rich streets, and public transport).  It is also a 20 minute walk from Berlin's largest museums.  The surrounding neighborhood is very charming.  With a comfy large bed, full kitchen and bathroom, it has all the amenities a couple (or couple with a young kid) need for a long stay in Berlin, aside from a washer and dryer (but laundrymats are nearby). 

My partner and I spent 10 days here and it was great.  No complaints.  Fully recommended."
2015|169611424|2017-07-13|62160083|Sarocha|Good neighborhood, easy to get to places, friendly host :) 
2015|172275280|2017-07-20|29357194|David|Charmantes, kleines Appartement in ruhigem Innenhof in bester Lage. Sehr freundlicher, hilfsbereiter und flexibler Gastgeber!
2015|173307143|2017-07-23|69776504|Jenny|Jean's place was just it was said in the description. The location was more than perfect with many restaurants, bars and transportation possibilities around. Even though we were three adults, the size of the apartment was no issue. Jean was friendly and helpful. Highly recommended!
2015|174266925|2017-07-25|21185592|Kim|Bei der Reise war ich selbst nicht dabei, jedoch wurde mir berichtet, dass das Appartement wie abgebildet ist und ordentlich aufgeräumt war. Auch die Kommunikation mit Jan klappte reibungslos, er war immer sehr hilfsbereit und flexibel. Im Großen und Ganzen empfehlenswert!
2015|189343688|2017-09-01|14958196|Andonis|Great place, very clean, well connected in a beautiful area!
2015|190043473|2017-09-03|62898702|Timo|Aufenthalt war super!
2015|190846853|2017-09-05|132838344|Rafael|Exactly as described, Jean help us to have a very good experience.
2015|191382790|2017-09-07|97182336|강호|아늑하고 친근한 집이었습니다. 친절한 호스트덕에 기분좋게 머무르고갔습니다
2015|193162704|2017-09-12|69417503|Rebekah|We loved our stay at Jean's place! It was the perfect neighborhood for our family! It was quiet and peaceful. Amazing food, a fantastic park, and all the sights were either in walking distance or a quick hop on public transportation. Jean was so helpful before and during our stay. Great experience!
2015|194258001|2017-09-16|26819229|Patrick|Great location and a great host.   Good communication.
2015|195696661|2017-09-20|149606466|Kazadi|Great apartment in an a charming neighborhood located right in the heart of everything. So many great restaurants and caffe shops just minutes walk. The train station was just 10min walk which gets you to all the hot spots in minutes.
2015|199103070|2017-10-01|15654082|Uwe|Nice, functional apartment in fantastic location (1 minute from hip Kastanienallee, which is great in itself and also the connection between Prenzlauer Berg and Mitte, there are restaurants and bars all around -- without noise reaching the apartment). Jean was helpful, quick, and uncomplicated. I really enjoyed my stay.
2015|202448310|2017-10-11|4645752|Carol|This apartment is well situated in an interesting neighborhood and close to many options for public transportation. It is small, clean, and very well equiped for cooking and with ample space for storing clothes. It’s perfect for a short term stay in the city.
2015|202867338|2017-10-13|4483078|Chris|alles top. gerne wieder!
2015|204914098|2017-10-20|152065415|Michal|A nice and comfortable place, central but quiet.
2015|232790373|2018-02-06|54920100|Fauve|The apartment is great, great location, easy to find and move around, comfortable bed.
2015|238601815|2018-02-26|48457113|Stoimen|Great location and value!
2015|240997396|2018-03-07|94775627|Valerij|Alles mehr als Bestens. Jan ist ein super Gastgeber, die Wohnung ist top und in einer außerordentlichen Lage.
2015|248019889|2018-03-30|160885950|Slavcho|"Excellent place. The flat is as it is on the pictures. Jan was a great host. He was right on time with the key as scheduled, gave me a tour of the flat, pointed out some interesting things about Berlin as well as places to see and do.

Great experience. Highly recommend."
2015|249605678|2018-04-02|42844776|Kathy|The place is in a great location close to loads of cafes, restaurants, and bars. Jan was flexible with our arrival time and held our bags for us. The bed is very comfortable and larger than I expected after looking at photos. Jan was very responsive when we messaged with questions and also offered some restaurant recommendations. The apartment is offset from the street so it was very quiet but the street is also quiet. I highly recommend this place!!
2015|252401419|2018-04-10|59805565|Tess|Quaint spot with everything I needed. Location was perfect for walking up the street to symposium. Host was very attentive and provided everything I might need, even a few snacks in the fridge. Great place, thanks again Jan!
2015|266542583|2018-05-20|180671688|Jana|"Ich habe diese schöne kleine Wohnung für meinen Sohn gebucht. Er suchte für einen längeren Zeitraum im April/Mai, für ein Praktikum in Berlin, ein Zuhause. Alles lief von Anfang bis Ende perfekt. Von der Kommunikation im Vorfeld, der Check-in Terminierung, dem freundlichen Empfang von Jan beim Ankommen, der Kommunikation während des Aufenthaltes (diskretes Nachfragen ob etwas gebraucht wird, etc.) bis zum Check-out lief alles freundlich und unkompliziert.
Die Wohnung liegt in einem schönen Stadtviertel, sehr zentral in Berlin. Man ist in wenigen Gehminuten an eine S/U oder Straßenbahnhaltestelle gelaufen. In nächster Nähe gibt es viele kleine Geschäfte, Lokale, Gaststätten bis zum großen Supermarkt.
Durch die Lage im Hinterhaus ist es in der Wohnung sehr ruhig. Die Wohnung ist für 2 Personen optimal, hat einen kleinen Flur, von wo es beim Reinkommen linkerhand in das Bad und geradeaus in das Wohn/Schlafzimmer und von da in die kleine Essküche geht. Sonst ist alles so wie auf den eingestellten Bildern zu sehen ist. Das Bett war beim Einzug bezogen, Handtücher lagen parat. Das Wlan funktioniert gut. Ich kann die Wohnung einfach nur weiter empfehlen."
2015|268444092|2018-05-25|26555763|Marie|This is a complete apartment unit with a nice kitchen and good room size. The location is very convenient. Some amenities could use improvement and overall the place could be cleaner (dust bunnies).
2015|269820853|2018-05-28|14264974|Habib|Solid place from which to explore Berlin. Has everything needed for a comfortable stay and well-located close to public transport and some main green areas, historic sites and shopping and cafe spaces. Jan was flexible and helpful at check-in & check-out, would stay here again.
2015|278944847|2018-06-19|117584318|Markus|Sehr angenehme, ruhige Wohnung. Wunderbarer Aufenthalt. Und Ian ist ein ausserordentlich netter und aufmerksamer Gastgeber.
2015|279273432|2018-06-20|3623220|Lorenz|Great place, great host, will be back again
2015|281679468|2018-06-25|185861725|Trishla|Super location and really central. Ideal for a short stay!
2015|295764945|2018-07-24|200167125|Amit|Fantastic location! Close to subway, good food, and nice parks 
2015|298136218|2018-07-29|136611392|Luis|Excelente lugar, muy hospitalaria la persona que me arrendó. Limpio, y con todos los servicios, excelente ubicación un barrio tranquilo. Lo recomiendo 
2015|300481677|2018-08-02|63562767|Sabine|Perfekt! Optimale Lage, super zentral jedoch ruhig. Gemütliche Wohnung zwar klein aber mit allem was man braucht. Unkomplizierte Kommunikation und Check in, sehr hilfsbereit. Familienfreundlich, mein Baby und ich haben uns sehr wohl gefühlt, werden definitiv wiederkommen! 
2015|312774735|2018-08-24|14174325|Gagan|"Ian's place is in an excellent location, a quiet part of northern Mitte. It has everything you need - though I'll be honest I didn't use the kitchen.

On the flip side, the details are subpar. The pillows, sheets, blankets and towels could be either better chosen, more plentiful or refreshed more quickly. There is also some furniture and fixtures that are kind of on their last legs.

Ian is a very nice guy - accommodating and easy to communicate with. I really liked him.

There are limited last-minute options in Berlin so I'd stay here in a pinch but not if I had a few choices."
2015|320116480|2018-09-08|9944593|Michele|"Ian ci ha accolti nella sua casa all’ora stabilita, ci ha spiegato tutto nei minimi particolari, la casa è molto bella, pulita, vicino a vari mezzi di trasporto, negozi di alimentari, ristoranti, bar. 
La casa ha tutto quello che serve per viverci , se dovessimo tornare a Berlino sicuramente torneremo in questo appartamento!!"
2015|320631175|2018-09-09|4088495|Tony|Excellent location in Berlin and detailed visual instructions to find the apartment!
2015|325328861|2018-09-19|38549252|Andreas|Excellent location to explore Berlin
2015|328401995|2018-09-26|107119185|Maxime|Ian was a great host. I appreciated the open communication. His place is great for people who are traveling for work or for young couples who are visiting Berlin. The accommodation is exactly as expected from the listing description. Also, the big bed is really cool! Thanks Ian.
2015|332777621|2018-10-06|116377973|Alba|Muy buena estancia en el apartamento de Ian! Destacaría sobre todo la limpieza. Está muy bien ubicado. Recomendaría este alojamiento!
2015|334076997|2018-10-08|71304042|Bill|Great place! Quality hospitality. Great job!
2015|335803565|2018-10-13|210147021|Helene|Très bien situé, près du métro, épicerie, tranquille!
2015|337772919|2018-10-17|73490335|Bruno|Ian was available to answer our questions, and the place has a good location to enjoy Berlin.
2015|341110995|2018-10-26|232888|Matias|Nice place very well located near Rosenthaler Platz.
2015|342093849|2018-10-28|29270141|Anna|"Die Kommunikation lief sehr schnell. Das war mir wichtig, da ich sehr kurzfristig gebucht hatte. Die Wohnung ist wirklich schön und ruhig, die Lage optimal. 
Alles war sehr sauber und besonders gut hat mir gefallen, dass übrig gebliebene Lebensmittel dort bleiben können. So hatte ich schon Tee und Kaffee zur Verfügung. "
2695|285580354|2018-07-04|30733089|Jason|"I really enjoyed staying at Micha and Nadja's place. It's a cosy ""real"" Berlin apartment. You can see it's one they use themselves when they're not on holiday, so I found this a very nice and authentic place to stay. It has everything you need and communication was very good and friendly, and they helped me out with lots of local tips. The area (and apartment itself) is quiet as they describe, but it's still quick and easy to get to the main areas I wanted to explore in Berlin. And it has a lot of places to eat out nearby. I plan to stay there again on my next Berlin holiday!"
2695|293495291|2018-07-20|97358801|Yingnan|Nadja, Michael & Jason were very friendly and helpful. The apartment is located in a nice and calm place with lots of good cafe, restaurant and supermarket nearby. Also with good public transport options. Immer gerne wieder!
2695|317385736|2018-09-02|5137771|Primoz|Super nice and friendly. Great communication and flexibility. Beautiful apartment and the room is huge.
2695|320564344|2018-09-09|78752062|Ben|Michael and Nadja were wonderful hosts! The apartment was super stylish, well-located, and spotlessly clean. Would totally recommend!
2695|323902787|2018-09-16|28987255|Diana Marisol|The place was just as in the pictures which I always appreciate. The communication with Michael was always quick and he was open to arrange our arrival. Nadja received us when we arrived and showed us the house and the room. the place was very clean and the surroundings were quiet. I highly recommend this place when visiting Berlin!
2695|330940074|2018-10-01|31170444|Juliet|Our stay at Michael’s place was perfect for our time in Berlin. The train and bus stations were about a 15 minute walk away, with restaurants every few blocks. The space was cozy and I loved the funky decorations. We enjoyed our stay and would absolutely stay here again.
3176|4283|2009-06-20|21475|Milan|excellent stay, i would highly recommend it. a nice flat in a very nice area. Britta provided clear instructions in securing the keys, etc. Thanks again.
3176|134722|2010-11-07|263467|George|Britta's apartment in Berlin is in a great area.  There are numerous fantastic Restaurants and Bars to suit every taste, easy access to supermarkets and public transportation. The apartment is also surprisingly large.  I would surely stay there again.
3176|144064|2010-11-24|76726|Patricia|Fantastic, large place in good location. Only a short tram ride to Alexanderplatz U-S Bahn, with connections across Berlin. Britta was quick to reply to all messages and gave very clear instructions regarding directions, key pick up and things to know about the place. Try Gargerin cafe around the corner for lovely and cheap continental breakfast. I definitely recommend this apartment!
3176|156702|2010-12-21|291657|Benedetta|"L'appartamento di Britta è molto largo carino confortabile è in un quartiere molto tranquillo e comodo perchè ci sono tanti supermercati e bar dove poter mangiare. Siamo stati benissimo spero di ripetere la bellissima esperienza ... magari in estate!
ciao Benedetta"
