67f66c07-6e61-4026-ade5-7e782fad3a5d|Foo Fighters|Foo Fighters|United States|United States|rock; alternative rock; american; grunge; hard rock; alternative; post-grunge; acoustic rock; pop rock; us; rock and indie; everlong|rock; alternative rock; Grunge; alternative; seen live; hard rock; post-grunge; foo fighters; indie; american; punk; 90s; indie rock; Dave Grohl; metal; Post Grunge; punk rock; USA; favorites; male vocalists; pop; 00s; classic rock; emo; seattle|4005236|194253620|FALSE
f59c5520-5f46-4d2c-b2c4-822eabf53419|Linkin Park|Linkin Park|United States|United States|rock; alternative rock; industrial rock; metal; american; hip hop; usa; nu metal; new metal; américain; alternative metal; pop rock; rapcore; rap metal; rap rock; alt rock; nu-metal; rock and indie; united states; roxette; the greatest|rock; Nu Metal; alternative rock; alternative; metal; seen live; rapcore; Linkin Park; Nu-metal; alternative metal; american; hard rock; crossover; punk; electronic; pop; rap; rap rock; rap metal; emo; male vocalists; Hip-Hop; pop rock; USA; punk rock; lp; 00s; new metal; favorites; NOT METAL; indie; linkin; shit; California; electronic rock; Rap-Rock|3978390|294986508|FALSE
650e7db6-b795-4eb5-a702-5ea2fc46c848|Lady Gaga|Lady Gaga|United States|United States|electronic; synthpop; pop; american; usa; electropop; américain; dance-pop; pop rock; united states; the fame; gata rahe mera dil; edge of glory|pop; dance; electronic; female vocalists; female vocalist; Lady Gaga; electropop; seen live; american; gaga; singer-songwriter; sexy; diva; glam; 00s; dance-pop; electronica; synthpop; legend; dance pop; electro; guilty pleasure; rock; Disco; female; party; poker face; hot; USA; mother monster; new york; club; gay; queen of pop; Queen; amazing; <3; bitch; Love; LADY; techno; alternative; rnb; monster; catchy; icon|3820581|285469647|FALSE
b071f9fa-14b0-4217-8e97-eb41da73f598|The Rolling Stones|The Rolling Stones|United Kingdom|United Kingdom|rock; blues; british; uk; reggae; britannique; country; rnb; psychedelic rock; blues rock; classic rock; pop rock; rock and roll; english; live; greatest hits; classic pop and rock; the-rolling-stones; rock & roll; rhythm & blues; essentials; british rhythm & blues; some girls|classic rock; rock; british; 60s; blues|3798330|154106551|FALSE
056e4f3e-d505-4dad-8ec1-d04f521cbb56|Daft Punk|Daft Punk|France|France|electronic; synthpop; french; house; vocoder; favourite; tech house; film score; wp musicians; european; electro house; french house; dance and electronica; thomas bangalter; nu-disco|electronic; dance; House; electronica; techno; french; electro; seen live; alternative; Daft Punk; french house; funk; france; rock; Disco; 90s; pop; chillout; indie; electropop; experimental; club; trance; 00s; Soundtrack; synthpop; french touch|3782404|209502122|FALSE
084308bd-1654-436f-ba03-df6697104e19|Green Day|Green Day|United States|United States|rock; pop; alternative rock; punk; american; punk rock; post-punk; ska punk; usa; power pop; pop-punk; américain; pop rock; pop punk; punk pop; california; bay area; pop and chart; united states; classic pop punk; california punk; classic punk; bay area punk; pop/rock; 2240665859492|punk rock; rock; punk; alternative; pop punk; seen live; alternative rock; green day; american; pop; 90s; emo; Pop-punk; indie; pop rock; California; male vocalists; metal; USA; 00s; hard rock; indie rock; Punk-Rock; political; favorites; classic rock; Grunge; GREENDAY; punkrock|3738772|188558689|FALSE
122d63fc-8671-43e4-9752-34e846d62a9c|Katy Perry|Katy Perry|United States|United States|rock; pop; house; american; usa; electropop; américain; dance-pop; pop rock; united states; cute; katy perry; multiple ipi; bubblegum; california gurls; ur so fail; fail; trap; lame; her expression is like shes thinking something dumb; nope still fail; still fail; lolol trap?; megafail; failfail; ur so fail; ur so faaaail; chesty; ‟ur so fail”; total fail; ur so lame; i'm gay if i am shut up; katy perry is gay; megalmaestupiddumb; also fail; what's wrong with being gay? gay; uncool|pop; female vocalists; pop rock; indie; rock; katy perry; american; dance; seen live; female vocalist; sexy; electronic; electropop; singer-songwriter; female; alternative; guilty pleasure; 00s; katy; USA; hot; fun; Love; bitch; beautiful; cool; mainstream; dance-pop; Pop-Rock; diva; amazing; female vocals; catchy; California; dance pop; indie rock; Guilty Pleasures; rnb; Awesome; I Kissed a Girl; indie pop; female vocal; legend|3733134|146330284|FALSE
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d|The Beatles|The Beatles|United Kingdom|United Kingdom|rock; pop; progressive rock; 80s; heavy metal; pop-rock; orchestral; experimental; british; uk; 60s; hard rock; indie rock; folk rock; psychedelic rock; psychedelic; blues rock; britpop; art rock; folk-rock; psychedelic pop; pop rock; british invasion; rock and roll; rock roll; english; sunshine pop; folk pop; liverpool; parlophone; united kingdom; hair metal; 1; bbc; classic pop and rock; singer songwriter; classical pop; instrumental pop; merseybeat; adult alternative pop rock; tribute albums; british psychedelia; orchestral pop; pop-metal; male vocalists; the-beatles; boys band; rock & roll; pop/rock; rhythm & blues; overrated; art pop; one beatles; a filk artist; british rhythm & blues; beat music|classic rock; rock; british; 60s; pop|3674017|517126254|FALSE
39ab1aed-75e0-4140-bd47-540276886b60|Oasis|Oasis|United Kingdom|United Kingdom|rock; alternative rock; british; uk; britannique; indie; psychedelic rock; britpop; pop rock; neo-psychedelia; england; manchester; rock and indie|britpop; rock; british; alternative; indie; seen live; alternative rock; indie rock; 90s; oasis; pop; UK; Manchester; Britrock; classic rock; brit pop; pop rock; male vocalists; brit rock; english; british rock; 00s; hard rock; favorites; england; punk|3592076|150683301|FALSE
e21857d5-3256-4547-afb3-4b6ded592596|Gorillaz|Gorillaz|United Kingdom|United Kingdom|trip-hop; rock; electronic; alternative rock; fictional; hip-hop; british; hip hop; uk; electronica; electropop; producer; trip rock; alternative hip-hop; alternative dance; english; trip hop; parlophone; producteur; rock and indie; gorillaz; virtual band|alternative; electronic; Hip-Hop; rock; indie; trip-hop; electronica; pop; british; alternative rock; hip hop; gorillaz; experimental; seen live; britpop; rap; indie rock; dance; trip hop; funk; chillout; 00s; UK; alternative hip-hop; dub; punk; electro; damon albarn; indie pop; metal; alternative rap; english; virtual; downtempo; favorites; punk rock; alternative hip hop|3577998|169844826|FALSE
859d0860-d480-4efd-970c-c05d5f1776b8|Beyoncé|Beyoncé|United States|United States|pop; hard rock; funk; country; soul; electropop; rnb; dance-pop; pop rap; hip hop rnb and dance hall; grammy winner; r&b; contemporary r&b; mbs-333; art pop; alternative r&b; moombahton; contemporary pop|rnb; pop; female vocalists; soul; Hip-Hop; beyonce; dance; r&b; american; sexy; Officially Shit; Shakira; seen live; diva; bitch; female; shakira wannabe; hip hop; shit; whore; overrated; female vocalist; all things annoying in the world put together into one stupid bitch; cunt; talentless; 00s; urban; Crap; animal cruelty; your ears will bleed; bimbo; rhythm and blues; boring; wack; singer-songwriter; USA; Love; legend; funk; r and b; rap; officially shallow; beautiful; jazz; r'n'b; amazing; black music; hot; dance-pop; constant lip syncher; Brutal Death Metal; hiphop; party; electronic; contemporary rnb; Fierce; texas; english; Favorite Artists; guilty pleasure; bootylicious; destinys child; Beyonce knowles; Queen; alternative; cool; dance pop; Rihanna; club; Guilty Pleasures; fun; great voice; Halo|3554615|153947081|FALSE
f27ec8db-af05-4f36-916e-3d57f91ecf5e|Michael Jackson|Michael Jackson|United States|United States|rock; pop; american; blues; singer; usa; funk; soul; disco; rnb; composer; américain; lyricist; dance-pop; pop rock; new jack swing; parolier; chanteur; compositeur; classic pop and rock; cool; united states; pop soul; michael-jackson; contemporary rnb; r&b; contemporary r&b|pop; 80s; dance; soul; funk; king of pop; michael jackson; rock; Disco; legend; rnb; american; 90s; male vocalists; 70s; seen live; King; r&b; singer-songwriter; mj; pop rock; motown; genius; USA; The King of Pop; Dead; new jack swing; male vocalist; classic rock; Jackson; Michael; electronic; dance-pop; Legendary|3546966|131160791|FALSE
0ab49580-c84f-44d4-875f-d83760ea2cfe|Maroon 5|Maroon 5|United States|United States|rock; pop; dance; funk rock; electropop; dance-pop; adult contemporary; pop rock; rock and indie; slow pop; pop/rock; automod ng; fixme label mess|rock; pop; pop rock; alternative; alternative rock; seen live; maroon 5; indie; american; male vocalists; funk; Pop-Rock; soft rock; 00s; indie rock; Funk Rock; favorites; punk; Maroon5; soul; singer-songwriter; dance; Love; USA; emo; indie pop; jazz; California; classic rock; punk rock; Acoustic Rock; chill; acoustic; male vocalist; electronic; male; britpop; metal; english|3507447|118003794|FALSE
ada7a83c-e3e1-40f1-93f9-3e73dbc9298a|Arctic Monkeys|Arctic Monkeys|United Kingdom|United Kingdom|alternative rock; british; uk; britannique; 2007; indie rock; indie; psychedelic pop; garage rock revival; post-punk revival; neo-psychedelia; english; domino; rock and indie|indie rock; indie; british; rock; alternative; seen live; alternative rock; britpop; arctic monkeys; Garage Rock; UK; brit rock; post-punk; 00s; Post-punk revival; Sheffield; punk; male vocalists; Britrock; pop; british rock; england; english; indie pop; want to see live; garage rock revival; punk rock; Psychedelic Rock|3501680|332306552|FALSE
cc0b7089-c08d-4c10-b6b0-873582c17fd6|System of a Down|System of a Down|United States|Armenia; United States|political; rock; alternative rock; metal; american; crossover; nu metal; new metal; experimental rock; alternative metal; avant-garde metal; rock and indie|metal; alternative metal; rock; Nu Metal; alternative; hard rock; seen live; alternative rock; System of a Down; Nu-metal; heavy metal; political; american; soad; Progressive metal; Armenian; hardcore; Soil; punk; experimental; Progressive rock; crossover; thrash metal; gay; NOT METAL; USA; 90s; 00s; emo; Awesome; indie; punk rock; metalcore; favorites; system; mallcore; industrial; male vocalists|3497648|226695285|FALSE
a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432|U2|U2|Ireland|Ireland|rock; electronic; alternative rock; irish; post-punk; band; irlande; ireland; irlandais; pop rock; alternative dance; 1980; classic pop and rock; éire; grammy winner; pop/rock; clean up|rock; classic rock; irish; pop; alternative|3487345|142775747|FALSE
6ffb8ea9-2370-44d8-b678-e9237bbd347b|Kings of Leon|Kings of Leon|United States|United States|rock; alternative rock; american; usa; indie rock; indie; alternative; southern rock; américain; garage rock revival; pop rock; garage rock; rock and indie; united states|rock; indie; indie rock; alternative; seen live; Southern Rock; alternative rock; american; Garage Rock; kings of leon; 00s; male vocalists; USA; Nashville; Tennessee; Alt-country; classic rock; folk; blues; pop; garage rock revival; garage; Rock and Roll; pay attention; favorites; Recommended; country rock; hard rock; kickasstic; punk; indie pop; britpop; blues rock|3437638|169728792|FALSE
9fff2f8a-21e6-47de-a2b8-7f449929d43f|Drake|Drake|Canada|Canada|hip hop; pop rap; rapper; contemporary r&b; alternative r&b; trap rap; rap us; hardcore hip; cotm candidate|Hip-Hop; rap; rnb; hip hop; Canadian; Drake; seen live; r&b; pop; young money; male vocalists; canada; indie; toronto; drizzy; pop rap; Lil Wayne; soul; sexy; alternative rap; Degrassi; hiphop; Kanye West; alternative hip-hop; Hip Hop/Rap; contemporary rnb; alternative rnb; urban; lyrical; swag; trey songz; chill; 00s; 10s; YMCMB|3379644|140245379|FALSE
5441c29d-3602-4898-b1a1-b77fa23b8e50|David Bowie|David Bowie|United Kingdom|United Kingdom|rock; pop; alternative rock; experimental; british; singer-songwriter; uk; britannique; soul; glam rock; art rock; psychedelic pop; experimental rock; pop rock; blue-eyed soul; english; classic pop and rock; post-disco; pop/rock; art pop|rock; glam rock; classic rock; 80s; alternative; british; pop; 70s; glam; seen live; singer-songwriter; art rock; experimental; david bowie; new wave; alternative rock; indie; electronic; Progressive rock; male vocalists; bowie; 90s; Experimental Rock; proto-punk; 60s; UK; psychedelic; hard rock; pop rock; post-punk; ambient; classic; english; soul; genius; legend; Blue-Eyed Soul; britpop; indie rock; favorites; Psychedelic Rock; god; england; industrial; oldies; punk; electronica; funk; Avant-Garde; folk; krautrock; london; 00s; dance; folk rock; space rock; male vocalist; art pop; Awesome; Favourites|3354711|193061649|FALSE
d5be5333-4171-427e-8e12-732087c6b78e|The Black Eyed Peas|Black Eyed Peas|United States||pop; electropop; dance-pop; pop rap; electro house; fergie; pop and chart; west coast hip hop; will i am; conscious hip hop; a filk artist|Hip-Hop; pop; rnb; rap; hip hop|3346410|71031050|FALSE
f181961b-20f7-459e-89de-920ef03c7ed0|The Strokes|The Strokes|United States||rock; alternative rock; american; new wave; usa; indie rock; américain; garage rock revival; post-punk revival; garage rock; rock and indie|indie rock; rock; indie; alternative; alternative rock|3262563|168904115|FALSE
45a663b5-b1cb-4a91-bff6-2bef7bbfdd76|Britney Spears|Britney Spears|United States|United States|pop; dance; american; usa; electropop; américain; dance-pop; urban pop; electro house; pop and chart; teen pop; contemporary r&b; if you seek amy|pop; dance; female vocalists; Britney Spears; legend; american; seen live; sexy; female; 90s; electronic; 00s; britney; diva; teen pop; bitch; female vocalist; dance-pop; queen of pop; rock; Officially Shit; electropop; guilty pleasure; rnb; hot; Guilty Pleasures; Brutal Death Metal; pop princess; amazing; USA; Love; shit; princess of pop; pop rock; alternative; dance pop; Crap; Queen; all things annoying in the world put together into one stupid bitch; beautiful; gay; Its Britney Bitch; electro; party; Madonna; Hip-Hop; dubstep; princess; emo; singer-songwriter; fun; icon; english; black metal; r&b; living legend; female vocal; Toxic; Wanessa; electronica; Awesome; Favorite; sweet; indie; club; sex; House; trance; death metal|3255085|201961724|FALSE
eeb1195b-f213-4ce1-b28c-8565211f8e43|Guns N’ Roses|Guns N' Roses|United States|United States|rock; heavy metal; industrial rock; metal; american; band; hard rock; acoustic rock; pop rock; piano rock; glam metal; classic pop and rock; pop/rock; patience|hard rock; rock; classic rock; 80s; metal; heavy metal; seen live; Guns N Roses; american; hair metal; 90s; glam rock; alternative; Glam Metal; Guns N' Roses; Slash; rock n roll; USA; sleaze rock; alternative rock; guitar; Axl Rose; male vocalists; punk; blues rock|3241492|116266032|FALSE
aa7a2827-f74b-473c-bd79-03d065835cf7|Franz Ferdinand|Franz Ferdinand|United Kingdom|Scotland; United Kingdom|rock; pop; scottish; british; post-punk; uk; britannique; indie rock; art rock; post-punk revival; alternative dance; rhapsody online; rock and indie|indie; indie rock; rock; alternative; seen live; britpop; british; alternative rock; Scottish; franz ferdinand; pop; post-punk; Post-punk revival; UK; indie pop; 00s; new wave; art rock; dance; dance rock; glasgow; scotland; male vocalists; punk; favorites; brit rock; Britrock; electronic; pop rock; Garage Rock; Post punk|3203026|113191642|FALSE
9efff43b-3b29-4082-824e-bc82f646f93d|The Doors|The Doors|United States||rock; american; hard rock; psychedelic rock; blues rock; poetry; psychedelic pop; pop rock; acid rock; classic pop and rock; true classics|classic rock; Psychedelic Rock; rock; psychedelic; 60s|3189868|133763665|FALSE
f82bcf78-5b69-4622-a5ef-73800768d9ac|JAY-Z|Jay-Z|United States|United States|pop; rap; hip-hop; hip hop; hiphop; pop rap; rapper; us; mashup; hip hop rnb and dance hall; united states; grammy winner; boom bap; east coast hip hop; hardcore hip hop; new york hip hop|Hip-Hop; rap; hip hop; east coast rap; jay-z; seen live; new york; East Coast; american; hiphop; rnb; Brooklyn; Gangsta Rap; pop; roc-a-fella; 90s; jay z; 00s; Jigga; urban; male vocalists; NYC; soul; legend; Hova; rock; dance; east coast hip-hop; USA|3169635|85047192|FALSE
79239441-bfd5-4981-a70c-55c3f15c1287|Madonna|Madonna|United States|United States|electronic; downtempo; pop; jazz; dance; american; arabic; singer; usa; electropop; américain; dance-pop; chanteur; greatest hits; tell me; pop and chart; multiple ipi; art pop; secret|pop; dance; female vocalists; 80s; electronic; Madonna; seen live; 90s; american; female; rock; queen of pop; Disco; female vocalist; legend; diva; 00s; singer-songwriter; electronica; sexy; dance-pop; Queen; alternative; icon; dance pop; USA; electropop; pop rock; gay; female vocals; Love; rnb; club; Ballad|3102727|154336623|FALSE
83d91898-7763-47d7-b03b-b92132375c47|Pink Floyd|Pink Floyd|United Kingdom|United Kingdom|rock; progressive rock; 70s; 80s; 90s; british; uk; band; 60s; britannique; progressive; psychedelic rock; art rock; classic rock; psychedelic pop; space rock; english; rock opera; film soundtrack; classic pop and rock; roger waters; defacing|Progressive rock; classic rock; Psychedelic Rock; rock; psychedelic; british; Progressive; Pink Floyd; 70s; alternative; art rock; experimental; space rock; 60s; 80s; seen live; hard rock; alternative rock; prog rock; UK; classic; Experimental Rock; prog; legend; favorites; ambient; indie; Avant-Garde; oldies|3081313|313236119|FALSE
6fe07aa5-fec0-4eca-a456-f29bff451b04|Weezer|Weezer|United States||rock; alternative rock; american; usa; power pop; américain; weezer; pop rock; geek rock; rock opera; nerd rock; rock and indie; irvine|rock; alternative; alternative rock; indie; indie rock|3050491|106853548|FALSE
a66999a7-ae5c-460e-ba94-1a01143ae847|Snow Patrol|Snow Patrol|United Kingdom|Ireland; Scotland; United Kingdom|alternative rock; scottish; british; uk; indie rock; britpop; pop rock; northern irish; pop and chart; lo-fi indie|indie; alternative; rock; indie rock; britpop; seen live; alternative rock; british; Snow Patrol; pop; Scottish; irish; emo; UK; indie pop; pop rock; male vocalists; 00s; favorites; brit rock; scotland; Love; soft rock; Mellow; chillout; acoustic; 90s; singer-songwriter; Awesome; Favorite; male vocalist; Favourites; power pop|2982390|89077807|FALSE
0743b15a-3c32-48c8-ad58-cb325350befa|blink‐182|blink-182|United States||rock; alternative rock; punk; american; punk rock; usa; alternative; fun-punk; américain; pop rock; pop punk; skate punk; california; travis barker; pop and chart; united states; classic pop punk; california punk|punk rock; pop punk; punk; rock; alternative|2976416|176453833|FALSE
11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5|The White Stripes|The White Stripes|United States||rock; alternative rock; american; hard rock; indie rock; detroit; blues rock; acoustic rock; garage rock revival; garage rock; rock and indie; 2000's|rock; alternative; alternative rock; indie; indie rock|2956612|127227708|FALSE
69ee3720-a7cb-4402-b48d-a02c366f2bcf|The Cure|The Cure|United Kingdom||rock; synthpop; pop; alternative rock; punk; british; post-punk; new wave; uk; britannique; goth; alternative; gothic; jangle pop; pop rock; gothic rock; english; dark; classic pop and rock|post-punk; new wave; alternative; 80s; rock|2932819|156234819|FALSE
678d88b2-87b0-403b-b63d-5da7465aecc3|Led Zeppelin|Led Zeppelin|United Kingdom|United Kingdom|rock; heavy metal; folk; metal; american; british; uk; band; hard rock; usa; folk rock; blues rock; américain; classic rock; pop rock; english; zoo; film soundtrack; classic pop and rock; led zeppelin; persistence; want to listen|classic rock; rock; hard rock; 70s; Progressive rock; blues rock; british; blues; Led Zeppelin; heavy metal; metal; psychedelic; alternative; 60s; Psychedelic Rock; folk rock; guitar; blues-rock; Rock and Roll; Progressive; classic; UK; alternative rock; favorites; folk; rock n roll; legend; oldies; 80s; jimmy page; indie|2930957|188306100|FALSE
309c62ba-7a22-4277-9f67-4a162526d18a|Beck|Beck|United States|United States|rock; electronic; alternative rock; american; usa; indie rock; folk rock; electronica; funk rock; alternative; américain; psychedelic pop; experimental rock; rock and indie; united states; singer/songwriter; lo-fi indie|alternative; indie; rock; singer-songwriter; indie rock; seen live; alternative rock; folk; electronic; experimental; beck; american; Lo-Fi; 90s; pop; male vocalists; electronica; Hip-Hop; indie pop; funk; Experimental Rock; psychedelic; anti-folk; 00s; favorites; eclectic; blues; folk rock; classic rock; Alt-country; dance; California; USA; genius; los angeles; acoustic; Mellow; Progressive rock; Awesome; hip hop; alternative dance; chillout; punk; chill; jazz; trip-hop; fun|2918241|102281190|FALSE
3d2b98e5-556f-4451-a3ff-c50ea18d57cb|Aerosmith|Aerosmith|United States|United States|rock; heavy metal; metal; american; hard rock; blues rock; album rock; soft rock; pop rock; arena rock; blues-rock; classic pop and rock; pop-metal; medley a b; contemporary pop/rock; classic rock. blues rock|rock; classic rock; hard rock; 80s; 70s; seen live; aerosmith; american; blues rock; alternative; 90s; heavy metal; metal; alternative rock; glam rock; male vocalists; rock n roll; blues; USA; hair metal; pop; pop rock; Rock and Roll; classic; oldies|2904687|72269474|FALSE
23a03e33-a603-404e-bcbf-2c00159d7067|The Offspring|The Offspring|United States||rock; alternative rock; 80s; 90s; punk; american; punk rock; post-punk; ska punk; usa; alternative; pop punk; skate punk; california; orange county; 00s; rock and indie; classic pop and rock; epitaph; classic pop punk; california punk; classic punk; 10s; orange county punk; 90s punk; 80s punk|punk rock; punk; rock; alternative; alternative rock|2900065|123898492|FALSE
65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab|Metallica|Metallica|United States|United States|rock; 80s; heavy metal; 90s; thrash metal; metal; american; seen live; band; hard rock; usa; trash; américain; thrash; symphonic metal; alternative metal; speed metal; california; los angeles; crap; bay area; trash metal; 80s thrash metal; douchebag metal; american thrash metal; rock and indie; metallica; classic metal; 80s metal; classic thrash metal; 90s metal; 80's; 90's; hard'n'heavy; lame; a filk artist; the unforgiving; stopped being good after '97; stopped being good after '88; pompous asses|thrash metal; metal; heavy metal; hard rock; rock; seen live; metallica; speed metal; classic rock; american; thrash; 80s; trash metal; 90s; emo; USA; alternative; classic metal; Progressive metal; alternative rock; heavy; legends; Power metal|2894382|281172228|FALSE
ea4dfa26-f633-4da6-a52a-f49ea4897b58|R.E.M.|R.E.M.|United States|Georgia; United States|rock; alternative rock; american; post-punk; usa; power pop; folk rock; indie; américain; classic rock; college rock; jangle pop; pop rock; athens; rock and indie; georgia; pop/rock|rock; alternative rock; alternative; indie; seen live; pop; classic rock; indie rock; 80s; american; 90s; REM; college rock; jangle pop; pop rock; USA; male vocalists; post-punk; athens; georgia; soft rock; 00s; indie pop; favorites; singer-songwriter; Pop-Rock; chillout; folk rock; new wave; punk; Grunge|2886482|93258977|FALSE
ba853904-ae25-4ebb-89d6-c44cfbd71bd2|Blur|Blur|United Kingdom|United Kingdom|rock; alternative rock; british; uk; britannique; indie rock; britpop; art rock; english; chamber pop; england; rock and indie; hyde_park; damon; albarn; gorillaz graham coxon coxon song 2 woo hoo; baggy / madchester|britpop; rock; indie; alternative; british; alternative rock; seen live; indie rock; 90s; pop; blur; UK; indie pop; brit pop; english; electronic; punk; pop rock; damon albarn; male vocalists; brit rock; england; Britrock; post-punk; experimental; classic rock; 00s|2872022|89240809|FALSE
